RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3876,     -99,     -99,     -99,    1676,     -99,  0.2312,     -99,   335.3,     -99,   12110,     -99,    8308,     -99,    4.10,     -99,   0.320,     -99,     -99,     -99,      67,     -99,     128,     -99,      61,     -99,     1.7,     -99,    6682,     -99,     131,     -99,   28.22,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3848,     -99,     -99,     -99,    1745,     -99,  0.2205,     -99,   349.0,     -99,    9025,     -99,    5213,     -99,    1.46,     -99,   0.426,     -99,     -99,     -99,      67,     -99,     100,     -99,      33,     -99,     1.7,     -99,    3379,     -99,      73,     -99,   28.60,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     113,     -99,    3045,     -99,     -99,     -99,    1303,     -99,  0.2336,     -99,   260.7,     -99,   11808,     -99,    8843,     -99,    4.18,     -99,   0.258,     -99,     -99,     -99,      53,     -99,     124,     -99,      71,     -99,     1.7,     -99,    7789,     -99,     129,     -99,   27.74,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3245,     -99,     -99,     -99,    1567,     -99,  0.2071,     -99,   313.4,     -99,    8375,     -99,    5172,     -99,    1.41,     -99,   0.387,     -99,     -99,     -99,      57,     -99,      91,     -99,      34,     -99,     1.8,     -99,    3536,     -99,      78,     -99,   28.76,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     107,     -99,    4719,     -99,     -99,     -99,    2086,     -99,  0.2262,     -99,   417.2,     -99,   13334,     -99,    8673,     -99,    2.96,     -99,   0.354,     -99,     -99,     -99,      80,     -99,     130,     -99,      50,     -99,     1.7,     -99,    6481,     -99,     124,     -99,   28.16,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    4039,     -99,     -99,     -99,    1890,     -99,  0.2137,     -99,   378.0,     -99,   11397,     -99,    7422,     -99,    2.85,     -99,   0.354,     -99,     -99,     -99,      70,     -99,     115,     -99,      45,     -99,     1.7,     -99,    5437,     -99,     107,     -99,   27.92,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     102,     -99,    1888,     -99,     -99,     -99,     920,     -99,  0.2053,     -99,   184.0,     -99,    4322,     -99,    2468,     -99,    1.16,     -99,   0.437,     -99,     -99,     -99,      33,     -99,      51,     -99,      18,     -99,     1.8,     -99,    1761,     -99,      38,     -99,   28.78,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     105,     -99,    4301,     -99,     -99,     -99,    1947,     -99,  0.2209,     -99,   389.5,     -99,   11781,     -99,    7534,     -99,    2.34,     -99,   0.365,     -99,     -99,     -99,      75,     -99,     125,     -99,      49,     -99,     1.7,     -99,    5403,     -99,     111,     -99,   27.87,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3338,     -99,     -99,     -99,    1496,     -99,  0.2231,     -99,   299.3,     -99,   13453,     -99,   10202,     -99,    4.33,     -99,   0.248,     -99,     -99,     -99,      56,     -99,     137,     -99,      82,     -99,     1.7,     -99,    8896,     -99,     133,     -99,   28.64,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     107,     -99,    4216,     -99,     -99,     -99,    2053,     -99,  0.2054,     -99,   410.5,     -99,   14434,     -99,   10301,     -99,    4.37,     -99,   0.292,     -99,     -99,     -99,      65,     -99,     138,     -99,      72,     -99,     1.5,     -99,    8351,     -99,     129,     -99,   27.63,     -99,       5,     -99
