RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,88,     -99,     -99,     -99,     -99,     -99,     136,     -99,    4173,     -99,     -99,     -99,    3060,     -99,  0.1364,     -99,   612.0,     -99,   17155,     -99,   13070,     -99,    5.00,     -99,   0.243,     -99,     -99,     -99,      75,     -99,     186,     -99,     112,     -99,     1.8,     -99,   10140,     -99,     194,     -99,   27.25,     -99,      13,     -99
2,USMZ8001,SN,1,1,MZ,85,     -99,     -99,     -99,     -99,     -99,     129,     -99,    2145,     -99,     -99,     -99,    2077,     -99,  0.1033,     -99,   415.5,     -99,   13094,     -99,   11036,     -99,    4.79,     -99,   0.164,     -99,     -99,     -99,      38,     -99,     185,     -99,     146,     -99,     1.8,     -99,    9146,     -99,     185,     -99,   27.31,     -99,      16,     -99
3,USMZ8001,SN,1,1,MZ,76,     -99,     -99,     -99,     -99,     -99,     120,     -99,     435,     -99,     -99,     -99,     611,     -99,  0.0712,     -99,   122.2,     -99,    5946,     -99,    5572,     -99,    2.51,     -99,   0.073,     -99,     -99,     -99,       8,     -99,     122,     -99,     114,     -99,     1.8,     -99,    5391,     -99,     122,     -99,   26.75,     -99,      11,     -99
4,USMZ8001,SN,1,1,MZ,78,     -99,     -99,     -99,     -99,     -99,     133,     -99,    3255,     -99,     -99,     -99,    1230,     -99,  0.2646,     -99,   246.1,     -99,   10526,     -99,    7341,     -99,    3.72,     -99,   0.309,     -99,     -99,     -99,      56,     -99,     143,     -99,      88,     -99,     1.7,     -99,    6442,     -99,     143,     -99,   27.25,     -99,      15,     -99
5,USMZ8001,SN,1,1,MZ,85,     -99,     -99,     -99,     -99,     -99,     136,     -99,    4159,     -99,     -99,     -99,    3100,     -99,  0.1342,     -99,   620.0,     -99,   18250,     -99,   14179,     -99,    5.00,     -99,   0.228,     -99,     -99,     -99,      75,     -99,     179,     -99,     104,     -99,     1.8,     -99,    9895,     -99,     187,     -99,   27.22,     -99,      10,     -99
6,USMZ8001,SN,1,1,MZ,88,     -99,     -99,     -99,     -99,     -99,     141,     -99,    7113,     -99,     -99,     -99,    3100,     -99,  0.2294,     -99,   620.0,     -99,   19731,     -99,   12702,     -99,    4.80,     -99,   0.360,     -99,     -99,     -99,     116,     -99,     180,     -99,      64,     -99,     1.6,     -99,    9165,     -99,     185,     -99,   26.06,     -99,      13,     -99
7,USMZ8001,SN,1,1,MZ,85,     -99,     -99,     -99,     -99,     -99,     137,     -99,    5306,     -99,     -99,     -99,    2660,     -99,  0.1995,     -99,   532.0,     -99,   16981,     -99,   11756,     -99,    4.74,     -99,   0.312,     -99,     -99,     -99,      91,     -99,     161,     -99,      70,     -99,     1.7,     -99,    8803,     -99,     169,     -99,   26.62,     -99,      10,     -99
8,USMZ8001,SN,1,1,MZ,88,     -99,     -99,     -99,     -99,     -99,     141,     -99,    2958,     -99,     -99,     -99,    1514,     -99,  0.1954,     -99,   302.8,     -99,   12954,     -99,   10083,     -99,    4.75,     -99,   0.228,     -99,     -99,     -99,      52,     -99,     176,     -99,     124,     -99,     1.8,     -99,    8911,     -99,     176,     -99,   26.93,     -99,      15,     -99
9,USMZ8001,SN,1,1,MZ,70,     -99,     -99,     -99,     -99,     -99,     121,     -99,     513,     -99,     -99,     -99,     278,     -99,  0.1844,     -99,    63.2,     -99,    5437,     -99,    4985,     -99,    2.31,     -99,   0.094,     -99,     -99,     -99,       9,     -99,     114,     -99,     104,     -99,     1.8,     -99,    5096,     -99,     113,     -99,   28.77,     -99,       8,     -99
10,USMZ8001,SN,1,1,MZ,93,     -99,     -99,     -99,     -99,     -99,     151,     -99,    8117,     -99,     -99,     -99,    3100,     -99,  0.2618,     -99,   620.0,     -99,   22179,     -99,   14154,     -99,    5.01,     -99,   0.366,     -99,     -99,     -99,     118,     -99,     178,     -99,      60,     -99,     1.5,     -99,    9754,     -99,     173,     -99,   27.40,     -99,      12,     -99
11,USMZ8001,SN,1,1,MZ,85,     -99,     -99,     -99,     -99,     -99,     142,     -99,    5730,     -99,     -99,     -99,    2912,     -99,  0.1968,     -99,   582.4,     -99,   18085,     -99,   12443,     -99,    4.48,     -99,   0.317,     -99,     -99,     -99,      99,     -99,     172,     -99,      73,     -99,     1.7,     -99,    9441,     -99,     177,     -99,   28.92,     -99,       9,     -99
12,USMZ8001,SN,1,1,MZ,81,     -99,     -99,     -99,     -99,     -99,     129,     -99,    2570,     -99,     -99,     -99,    2365,     -99,  0.1086,     -99,   473.1,     -99,   12918,     -99,   10426,     -99,    4.14,     -99,   0.199,     -99,     -99,     -99,      47,     -99,     171,     -99,     123,     -99,     1.8,     -99,    7938,     -99,     169,     -99,   27.74,     -99,       9,     -99
