RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     125,     -99,    4220,     -99,     -99,     -99,    1558,     -99,  0.2709,     -99,   311.5,     -99,   13799,     -99,    9656,     -99,    3.71,     -99,   0.306,     -99,     -99,     -99,      54,     -99,     113,     -99,      59,     -99,     1.3,     -99,    7704,     -99,     103,     -99,   26.64,     -99,       6,     -99
2,GHMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     124,     -99,    5510,     -99,     -99,     -99,    2134,     -99,  0.2582,     -99,   426.8,     -99,   16465,     -99,   11039,     -99,    4.19,     -99,   0.335,     -99,     -99,     -99,      74,     -99,     137,     -99,      63,     -99,     1.3,     -99,    8471,     -99,     125,     -99,   27.14,     -99,       6,     -99
3,GHMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     123,     -99,    4491,     -99,     -99,     -99,    1738,     -99,  0.2584,     -99,   347.6,     -99,   14349,     -99,    9937,     -99,    3.99,     -99,   0.313,     -99,     -99,     -99,      61,     -99,     122,     -99,      60,     -99,     1.4,     -99,    7912,     -99,     114,     -99,   26.89,     -99,       6,     -99
4,GHMZ8001,SN,1,1,MZ,68,     -99,     -99,     -99,     -99,     -99,     125,     -99,    4944,     -99,     -99,     -99,    1869,     -99,  0.2645,     -99,   373.9,     -99,   15392,     -99,   10531,     -99,    4.08,     -99,   0.321,     -99,     -99,     -99,      67,     -99,     132,     -99,      64,     -99,     1.4,     -99,    8260,     -99,     118,     -99,   27.33,     -99,       6,     -99
5,GHMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     124,     -99,    4646,     -99,     -99,     -99,    1755,     -99,  0.2648,     -99,   350.9,     -99,   15124,     -99,   10560,     -99,    4.16,     -99,   0.307,     -99,     -99,     -99,      62,     -99,     128,     -99,      66,     -99,     1.3,     -99,    8330,     -99,     118,     -99,   27.22,     -99,       6,     -99
6,GHMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     122,     -99,    3051,     -99,     -99,     -99,    1175,     -99,  0.2596,     -99,   235.0,     -99,   11750,     -99,    8772,     -99,    3.63,     -99,   0.260,     -99,     -99,     -99,      40,     -99,     102,     -99,      62,     -99,     1.3,     -99,    7271,     -99,      94,     -99,   26.52,     -99,       6,     -99
7,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     120,     -99,    4986,     -99,     -99,     -99,    1933,     -99,  0.2580,     -99,   386.5,     -99,   14545,     -99,    9630,     -99,    3.48,     -99,   0.343,     -99,     -99,     -99,      84,     -99,     142,     -99,      58,     -99,     1.7,     -99,    7414,     -99,     137,     -99,   27.53,     -99,       6,     -99
8,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     119,     -99,    5118,     -99,     -99,     -99,    1984,     -99,  0.2580,     -99,   396.7,     -99,   15361,     -99,   10321,     -99,    4.26,     -99,   0.333,     -99,     -99,     -99,      77,     -99,     140,     -99,      63,     -99,     1.5,     -99,    8308,     -99,     131,     -99,   26.88,     -99,       6,     -99
9,GHMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     122,     -99,    4001,     -99,     -99,     -99,    1510,     -99,  0.2650,     -99,   302.0,     -99,   13651,     -99,    9726,     -99,    3.85,     -99,   0.293,     -99,     -99,     -99,      53,     -99,     117,     -99,      63,     -99,     1.3,     -99,    7821,     -99,     107,     -99,   27.03,     -99,       6,     -99
10,GHMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     -99,     -99,    2995,     -99,     -99,     -99,    1150,     -99,  0.2604,     -99,   230.0,     -99,   11096,     -99,    8174,     -99,    3.12,     -99,   0.270,     -99,     -99,     -99,      34,     -99,      86,     -99,      51,     -99,     1.1,     -99,    6464,     -99,      77,     -99,   27.25,     -99,       5,     -99
