RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4471,     -99,     -99,     -99,    1820,     -99,  0.2457,     -99,   364.0,     -99,   15015,     -99,   10627,     -99,    4.57,     -99,   0.298,     -99,     -99,     -99,      75,     -99,     153,     -99,      78,     -99,     1.7,     -99,    8861,     -99,     144,     -99,   27.37,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4631,     -99,     -99,     -99,    1933,     -99,  0.2396,     -99,   386.7,     -99,   13970,     -99,    9407,     -99,    3.39,     -99,   0.331,     -99,     -99,     -99,      78,     -99,     137,     -99,      59,     -99,     1.7,     -99,    7377,     -99,     131,     -99,   28.36,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4485,     -99,     -99,     -99,    1875,     -99,  0.2392,     -99,   375.0,     -99,   13639,     -99,    9227,     -99,    3.50,     -99,   0.329,     -99,     -99,     -99,      68,     -99,     127,     -99,      59,     -99,     1.5,     -99,    7314,     -99,     115,     -99,   28.00,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     112,     -99,    5432,     -99,     -99,     -99,    2272,     -99,  0.2391,     -99,   454.4,     -99,   16413,     -99,   11066,     -99,    4.37,     -99,   0.331,     -99,     -99,     -99,      86,     -99,     154,     -99,      68,     -99,     1.6,     -99,    8924,     -99,     146,     -99,   28.32,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4654,     -99,     -99,     -99,    1943,     -99,  0.2396,     -99,   388.5,     -99,   15531,     -99,   10962,     -99,    4.43,     -99,   0.300,     -99,     -99,     -99,      77,     -99,     152,     -99,      75,     -99,     1.7,     -99,    8814,     -99,     142,     -99,   28.24,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4618,     -99,     -99,     -99,    1982,     -99,  0.2330,     -99,   396.4,     -99,   15461,     -99,   10928,     -99,    4.64,     -99,   0.299,     -99,     -99,     -99,      80,     -99,     157,     -99,      78,     -99,     1.7,     -99,    8722,     -99,     153,     -99,   27.64,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4352,     -99,     -99,     -99,    1877,     -99,  0.2318,     -99,   375.5,     -99,   12519,     -99,    8237,     -99,    2.98,     -99,   0.348,     -99,     -99,     -99,      76,     -99,     135,     -99,      60,     -99,     1.7,     -99,    6289,     -99,     133,     -99,   28.47,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5695,     -99,     -99,     -99,    2453,     -99,  0.2322,     -99,   490.5,     -99,   17669,     -99,   12064,     -99,    4.88,     -99,   0.322,     -99,     -99,     -99,      97,     -99,     176,     -99,      78,     -99,     1.7,     -99,    9432,     -99,     165,     -99,   28.65,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4189,     -99,     -99,     -99,    1798,     -99,  0.2330,     -99,   359.6,     -99,   14525,     -99,   10414,     -99,    4.33,     -99,   0.288,     -99,     -99,     -99,      73,     -99,     148,     -99,      76,     -99,     1.7,     -99,    8462,     -99,     143,     -99,   27.52,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5040,     -99,     -99,     -99,    2236,     -99,  0.2254,     -99,   447.3,     -99,   15791,     -99,   10835,     -99,    4.31,     -99,   0.319,     -99,     -99,     -99,      76,     -99,     146,     -99,      70,     -99,     1.5,     -99,    8487,     -99,     134,     -99,   28.31,     -99,       5,     -99
