RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,LK04184885,          9.458,         80.375,     6.95,2010121,2010277,2010282,2010337,2011025,2011025,2011,-99,12332,3588,3588,0,5390,.2400001,1495,298.9857,.2909369,3.958452,-99.00000,-99,-99,-99,-99,-99,0,0,1282,427,256,171,233,479,203,2,100,0,148,23,19,83,128,62,.2148047,-99,-99,-99,-99,-99,-99,-99,-99,250,27488,27486,0,0,197680,197650,.000000,.1363026,10.10073,34.78080,48.09509,-99.00000,2.938816,10.11950,13.99330,-99.00000,123.3198,83.32421,35.88000,24.24324,113,27.68142,25.78585,14.65398,11.57001,390.5924,1220.900,354.5630,100.9615,256.4084,1,
2,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,LK04184885,          9.458,         80.375,     6.95,2011121,2011278,2011283,2011338,2012025,2012025,2012,-99,14123,4574,4574,0,6462,.2394000,1911,382.1505,.3239027,3.938979,-99.00000,-99,-99,-99,-99,-99,0,0,1066,470,304,165,202,302,152,2,100,0,149,23,26,90,132,69,.2967780,-99,-99,-99,-99,-99,-99,-99,-99,250,27481,27479,0,0,197641,197612,.000000,.5224482E-01,13.84159,33.11889,46.38630,-99.00000,4.482995,10.72650,15.02353,-99.00000,141.2258,94.78239,45.74000,30.69799,112,28.09553,25.95625,16.20357,11.56722,392.4672,1020.300,426.4206,125.7294,304.4558,1,
3,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,LK04184885,          9.458,         80.375,     6.95,2012121,2012284,2012289,2012343,2013028,2013028,2013,-99,13924,4406,4406,0,6480,.2335125,1887,377.3859,.3164487,3.794652,-99.00000,-99,-99,-99,-99,-99,0,0,1255,482,282,200,305,352,176,2,100,0,147,30,23,95,130,68,.5787525,-99,-99,-99,-99,-99,-99,-99,-99,250,27476,27474,0,0,197578,197549,.000000,.2692198E-01,11.57820,32.94190,49.45371,-99.00000,3.663728,10.42391,15.64880,-99.00000,139.2395,94.72075,44.06000,29.97279,110,27.97364,25.95273,15.37455,11.55053,395.0506,1202.600,422.6820,144.6550,281.5552,1,
4,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,LK04184885,          9.458,         80.375,     6.95,2013121,2013294,2013299,2013353,2014040,2014040,2014,-99,14368,4880,4880,0,7412,.2400000,2033,406.6467,.3396297,4.203224,-99.00000,-99,-99,-99,-99,-99,0,0,624,481,299,182,81,0,122,2,100,0,160,0,27,77,139,81,.1378153,-99,-99,-99,-99,-99,-99,-99,-99,250,27495,27493,0,0,197764,197732,.000000,.1102687E-02,25.41189,34.87139,48.05025,-99.00000,8.631057,11.84394,16.32009,-99.00000,143.6789,89.79929,48.80000,30.50000,111,27.88288,25.48648,16.17657,11.53654,397.5511,565.4001,412.0251,117.1550,299.0179,1,
5,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,LK04184885,          9.458,         80.375,     6.95,2014121,2014282,2014287,2014342,2015029,2015029,2015,-99,13858,5056,5056,0,7684,.2400001,2107,421.3327,.3648300,3.948719,-99.00000,-99,-99,-99,-99,-99,0,0,1014,488,273,215,149,312,126,2,100,0,145,20,24,82,129,82,.4865199,-99,-99,-99,-99,-99,-99,-99,-99,250,27488,27487,0,0,197672,197641,.000000,.8579879E-01,14.62021,34.48953,50.73152,-99.00000,5.333895,12.58283,18.50840,-99.00000,138.5850,95.57584,50.56000,34.86897,112,27.69910,25.80446,15.17768,11.55660,399.4518,947.9001,401.8175,131.1844,273.1733,1,
6,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,LK04184885,          9.458,         80.375,     6.95,2015121,2015274,2015279,2015332,2016017,2016017,2016,-99,10681,2665,2665,0,4180,.2239499,1190,238.0183,.2495278,3.793348,-99.00000,-99,-99,-99,-99,-99,0,0,1256,436,268,168,245,454,181,2,100,0,136,31,25,85,111,46,.1766188,-99,-99,-99,-99,-99,-99,-99,-99,250,27486,27484,0,0,197680,197650,.000000,.9882649E-01,8.851418,28.08656,39.80572,-99.00000,2.208502,7.007831,9.931857,-99.00000,106.8101,78.53682,26.65000,19.59559,108,28.40370,26.47593,15.47407,11.58216,402.0426,1206.700,380.2889,115.1051,268.3285,1,
7,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,LK04184885,          9.458,         80.375,     6.95,2016121,2016303,2016308,2016362,2017048,2017048,2017,-99,15068,5090,5090,0,7503,.2436689,2089,417.8148,.3378386,4.073951,-99.00000,-99,-99,-99,-99,-99,0,0,581,520,327,193,83,0,38,2,100,0,155,0,24,70,137,78,.2681831,-99,-99,-99,-99,-99,-99,-99,-99,250,27501,27499,0,0,197862,197826,.000000,.000000,28.43483,34.60231,46.06426,-99.00000,9.605584,11.68902,15.56099,-99.00000,150.6762,97.21046,50.90000,32.83871,111,28.02433,25.23693,16.93874,11.53236,405.3184,529.9001,435.4512,111.3234,327.1000,1,
8,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,LK04184885,          9.458,         80.375,     6.95,2017121,2017286,2017291,2017344,2018031,2018031,2018,-99,14148,4610,4610,0,6840,.2168681,2126,425.1778,.3258581,3.793121,-99.00000,-99,-99,-99,-99,-99,0,0,654,431,270,160,93,123,68,2,100,0,139,12,34,77,127,69,.2854313,-99,-99,-99,-99,-99,-99,-99,-99,250,27493,27490,0,0,197780,197738,.000000,.2448160E-01,23.77484,38.51263,52.33264,-99.00000,7.746597,12.54863,17.05163,-99.00000,141.4841,101.7871,46.10000,33.16547,110,28.13182,25.89999,16.24454,11.54726,407.2067,595.1000,367.3706,97.55807,270.3554,1,
9,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,LK04184885,          9.458,         80.375,     6.95,2018121,2018277,2018282,2018337,2019024,2019024,2019,-99,13499,4244,4244,0,6189,.2400001,1768,353.6945,.3144071,3.788378,-99.00000,-99,-99,-99,-99,-99,0,0,810,489,298,191,95,147,139,2,100,0,150,14,32,89,132,69,.3167665,-99,-99,-99,-99,-99,-99,-99,-99,250,27481,27480,0,0,197633,197603,.000000,.5868705E-01,17.60267,30.72388,45.27117,-99.00000,5.533968,9.659045,14.23245,-99.00000,134.9949,89.99658,42.44000,28.29333,112,28.14643,25.86250,15.84733,11.57021,409.6473,766.9000,439.3809,144.6456,298.1917,1,
10,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,LK04184885,          9.458,         80.375,     6.95,2019121,2019290,2019295,2019347,-99,2020002,2020,-99,10714,1572,1572,0,3704,.7653750E-01,2053,410.6837,.1466950,3.979710,-99.00000,-99,-99,-99,-99,-99,0,0,896,393,199,194,174,197,192,2,100,0,140,17,31,80,127,26,.2798736,-99,-99,-99,-99,-99,-99,-99,-99,250,27490,27488,0,0,197678,197642,.000000,.2126159E-01,12.88624,34.13128,53.80726,-99.00000,1.890787,5.008051,7.895090,-99.00000,107.1362,76.52587,15.72000,11.22857,77,28.50259,26.66753,16.10909,11.54759,412.3662,831.3999,313.8945,118.8722,199.1111,1,
