RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3718,     -99,     -99,     -99,    1598,     -99,  0.2328,     -99,   319.5,     -99,   13641,     -99,   10006,     -99,    4.33,     -99,   0.273,     -99,     -99,     -99,      59,     -99,     133,     -99,      74,     -99,     1.6,     -99,    8499,     -99,     127,     -99,   27.64,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    4019,     -99,     -99,     -99,    1810,     -99,  0.2220,     -99,   362.0,     -99,   13085,     -99,    9130,     -99,    3.20,     -99,   0.307,     -99,     -99,     -99,      69,     -99,     129,     -99,      60,     -99,     1.7,     -99,    7267,     -99,     121,     -99,   28.80,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4624,     -99,     -99,     -99,    1980,     -99,  0.2335,     -99,   396.0,     -99,   14207,     -99,    9658,     -99,    3.97,     -99,   0.325,     -99,     -99,     -99,      73,     -99,     131,     -99,      59,     -99,     1.6,     -99,    7623,     -99,     121,     -99,   27.53,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     105,     -99,    2628,     -99,     -99,     -99,    1245,     -99,  0.2111,     -99,   249.0,     -99,    8261,     -99,    5688,     -99,    1.93,     -99,   0.318,     -99,     -99,     -99,      46,     -99,      97,     -99,      51,     -99,     1.8,     -99,    4550,     -99,      95,     -99,   28.22,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3996,     -99,     -99,     -99,    1726,     -99,  0.2315,     -99,   345.2,     -99,   13809,     -99,    9887,     -99,    3.92,     -99,   0.289,     -99,     -99,     -99,      61,     -99,     128,     -99,      67,     -99,     1.5,     -99,    8216,     -99,     123,     -99,   27.98,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3707,     -99,     -99,     -99,    1660,     -99,  0.2233,     -99,   332.1,     -99,    9769,     -99,    6117,     -99,    2.41,     -99,   0.379,     -99,     -99,     -99,      64,     -99,     102,     -99,      38,     -99,     1.7,     -99,    4415,     -99,      95,     -99,   28.05,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     103,     -99,    2412,     -99,     -99,     -99,    1098,     -99,  0.2196,     -99,   219.7,     -99,    5079,     -99,    2695,     -99,    0.76,     -99,   0.475,     -99,     -99,     -99,      42,     -99,      60,     -99,      18,     -99,     1.7,     -99,    1743,     -99,      38,     -99,   28.61,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     105,     -99,    3766,     -99,     -99,     -99,    1691,     -99,  0.2228,     -99,   338.1,     -99,   10750,     -99,    7040,     -99,    2.35,     -99,   0.350,     -99,     -99,     -99,      66,     -99,     114,     -99,      48,     -99,     1.7,     -99,    5278,     -99,     108,     -99,   28.05,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    5018,     -99,     -99,     -99,    2094,     -99,  0.2396,     -99,   418.9,     -99,   14954,     -99,   10013,     -99,    4.19,     -99,   0.336,     -99,     -99,     -99,      81,     -99,     141,     -99,      60,     -99,     1.6,     -99,    7845,     -99,     129,     -99,   27.75,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     107,     -99,    4232,     -99,     -99,     -99,    2029,     -99,  0.2085,     -99,   405.9,     -99,   12657,     -99,    8499,     -99,    3.20,     -99,   0.334,     -99,     -99,     -99,      72,     -99,     124,     -99,      52,     -99,     1.7,     -99,    6363,     -99,     118,     -99,   28.32,     -99,       5,     -99
