RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3676,     -99,     -99,     -99,    1589,     -99,  0.2313,     -99,   317.9,     -99,   13392,     -99,    9797,     -99,    4.18,     -99,   0.274,     -99,     -99,     -99,      59,     -99,     131,     -99,      72,     -99,     1.6,     -99,    8293,     -99,     122,     -99,   27.76,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3255,     -99,     -99,     -99,    1554,     -99,  0.2094,     -99,   310.9,     -99,   13084,     -99,    9910,     -99,    4.07,     -99,   0.249,     -99,     -99,     -99,      51,     -99,     127,     -99,      76,     -99,     1.6,     -99,    8348,     -99,     121,     -99,   28.13,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4614,     -99,     -99,     -99,    1999,     -99,  0.2308,     -99,   399.8,     -99,   14801,     -99,   10271,     -99,    4.24,     -99,   0.312,     -99,     -99,     -99,      64,     -99,     131,     -99,      67,     -99,     1.4,     -99,    8059,     -99,     121,     -99,   28.36,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     105,     -99,    4620,     -99,     -99,     -99,    2116,     -99,  0.2184,     -99,   423.2,     -99,   14665,     -99,   10124,     -99,    3.78,     -99,   0.315,     -99,     -99,     -99,      69,     -99,     133,     -99,      63,     -99,     1.5,     -99,    7903,     -99,     124,     -99,   27.91,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3575,     -99,     -99,     -99,    1624,     -99,  0.2201,     -99,   324.8,     -99,   14047,     -99,   10559,     -99,    4.44,     -99,   0.254,     -99,     -99,     -99,      60,     -99,     142,     -99,      82,     -99,     1.7,     -99,    9077,     -99,     138,     -99,   28.39,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3607,     -99,     -99,     -99,    1642,     -99,  0.2197,     -99,   328.3,     -99,   13845,     -99,   10324,     -99,    4.48,     -99,   0.261,     -99,     -99,     -99,      57,     -99,     138,     -99,      81,     -99,     1.6,     -99,    8898,     -99,     135,     -99,   28.34,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     103,     -99,    4222,     -99,     -99,     -99,    1950,     -99,  0.2166,     -99,   389.9,     -99,   10466,     -99,    6301,     -99,    2.00,     -99,   0.403,     -99,     -99,     -99,      74,     -99,     116,     -99,      42,     -99,     1.8,     -99,    4415,     -99,      93,     -99,   27.85,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     105,     -99,    3651,     -99,     -99,     -99,    1672,     -99,  0.2184,     -99,   334.3,     -99,   13690,     -99,   10123,     -99,    4.57,     -99,   0.267,     -99,     -99,     -99,      63,     -99,     141,     -99,      78,     -99,     1.7,     -99,    8553,     -99,     141,     -99,   27.87,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    2941,     -99,     -99,     -99,    1334,     -99,  0.2206,     -99,   266.7,     -99,   12680,     -99,    9826,     -99,    4.55,     -99,   0.232,     -99,     -99,     -99,      51,     -99,     136,     -99,      86,     -99,     1.7,     -99,    8756,     -99,     139,     -99,   28.06,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3570,     -99,     -99,     -99,    1853,     -99,  0.1927,     -99,   370.6,     -99,   13831,     -99,   10346,     -99,    4.42,     -99,   0.258,     -99,     -99,     -99,      59,     -99,     138,     -99,      79,     -99,     1.6,     -99,    8501,     -99,     132,     -99,   27.82,     -99,       5,     -99
