RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    3134,     -99,     -99,     -99,    1306,     -99,  0.2400,     -99,   261.2,     -99,   12063,     -99,    9008,     -99,    4.10,     -99,   0.260,     -99,     -99,     -99,      53,     -99,     127,     -99,      74,     -99,     1.7,     -99,    7969,     -99,     126,     -99,   27.62,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4578,     -99,     -99,     -99,    1913,     -99,  0.2393,     -99,   382.6,     -99,   14091,     -99,    9590,     -99,    3.92,     -99,   0.325,     -99,     -99,     -99,      69,     -99,     131,     -99,      62,     -99,     1.5,     -99,    7651,     -99,     118,     -99,   28.11,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4245,     -99,     -99,     -99,    1822,     -99,  0.2330,     -99,   364.4,     -99,   13780,     -99,    9614,     -99,    3.90,     -99,   0.308,     -99,     -99,     -99,      65,     -99,     132,     -99,      67,     -99,     1.5,     -99,    7750,     -99,     117,     -99,   28.13,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3066,     -99,     -99,     -99,    1324,     -99,  0.2317,     -99,   264.7,     -99,    7257,     -99,    4217,     -99,    1.27,     -99,   0.423,     -99,     -99,     -99,      53,     -99,      81,     -99,      28,     -99,     1.7,     -99,    2845,     -99,      60,     -99,   28.29,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    3313,     -99,     -99,     -99,    1381,     -99,  0.2399,     -99,   276.2,     -99,   12023,     -99,    8788,     -99,    4.03,     -99,   0.276,     -99,     -99,     -99,      57,     -99,     127,     -99,      71,     -99,     1.7,     -99,    7603,     -99,     126,     -99,   28.26,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    2633,     -99,     -99,     -99,    1145,     -99,  0.2299,     -99,   229.0,     -99,   11053,     -99,    8498,     -99,    4.01,     -99,   0.238,     -99,     -99,     -99,      45,     -99,     116,     -99,      70,     -99,     1.7,     -99,    7639,     -99,     120,     -99,   28.39,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5225,     -99,     -99,     -99,    2124,     -99,  0.2460,     -99,   424.9,     -99,   15289,     -99,   10138,     -99,    4.11,     -99,   0.342,     -99,     -99,     -99,      82,     -99,     141,     -99,      59,     -99,     1.6,     -99,    7898,     -99,     129,     -99,   26.36,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3840,     -99,     -99,     -99,    1729,     -99,  0.2221,     -99,   345.7,     -99,   10800,     -99,    7013,     -99,    2.63,     -99,   0.356,     -99,     -99,     -99,      67,     -99,     114,     -99,      47,     -99,     1.7,     -99,    5203,     -99,     110,     -99,   28.00,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4208,     -99,     -99,     -99,    1754,     -99,  0.2399,     -99,   350.8,     -99,   13376,     -99,    9241,     -99,    3.73,     -99,   0.315,     -99,     -99,     -99,      67,     -99,     130,     -99,      63,     -99,     1.6,     -99,    7510,     -99,     113,     -99,   28.08,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     -99,     -99,    3456,     -99,     -99,     -99,    1798,     -99,  0.1922,     -99,   359.6,     -99,   13175,     -99,    9799,     -99,    4.00,     -99,   0.262,     -99,     -99,     -99,      55,     -99,     131,     -99,      76,     -99,     1.6,     -99,    8237,     -99,     122,     -99,   28.33,     -99,       5,     -99
