RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,103,     -99,     -99,     -99,     -99,     -99,     166,     -99,     729,     -99,     -99,     -99,     432,     -99,  0.1688,     -99,    88.0,     -99,    3940,     -99,    3266,     -99,    2.87,     -99,   0.185,     -99,     -99,     -99,      14,     -99,      97,     -99,      83,     -99,     1.9,     -99,    3478,     -99,      97,     -99,   27.11,     -99,      27,     -99
2,USMZ8001,SN,1,1,MZ,90,     -99,     -99,     -99,     -99,     -99,     177,     -99,     796,     -99,     -99,     -99,     358,     -99,  0.2222,     -99,    76.4,     -99,    5478,     -99,    4750,     -99,    3.38,     -99,   0.145,     -99,     -99,     -99,      14,     -99,     125,     -99,     109,     -99,     1.8,     -99,    5077,     -99,     125,     -99,   27.69,     -99,      21,     -99
3,USMZ8001,SN,1,1,MZ,72,     -99,     -99,     -99,     -99,     -99,     134,     -99,     338,     -99,     -99,     -99,     209,     -99,  0.1614,     -99,    51.0,     -99,    2112,     -99,    1807,     -99,    1.00,     -99,   0.160,     -99,     -99,     -99,       6,     -99,      47,     -99,      39,     -99,     1.8,     -99,    1948,     -99,      47,     -99,   27.70,     -99,       7,     -99
4,USMZ8001,SN,1,1,MZ,89,     -99,     -99,     -99,     -99,     -99,     151,     -99,    1417,     -99,     -99,     -99,     712,     -99,  0.1989,     -99,   142.5,     -99,    5542,     -99,    4175,     -99,    1.77,     -99,   0.256,     -99,     -99,     -99,      25,     -99,      81,     -99,      55,     -99,     1.8,     -99,    3750,     -99,      81,     -99,   28.13,     -99,      14,     -99
5,USMZ8001,SN,1,1,MZ,96,     -99,     -99,     -99,     -99,     -99,     115,     -99,       0,     -99,     -99,     -99,     209,     -99,  0.0000,     -99,    51.0,     -99,    3074,     -99,    3123,     -99,    1.90,     -99,   0.000,     -99,     -99,     -99,       0,     -99,      89,     -99,      89,     -99,     0.0,     -99,    3438,     -99,      89,     -99,   26.83,     -99,      19,     -99
6,USMZ8001,SN,1,1,MZ,103,     -99,     -99,     -99,     -99,     -99,     192,     -99,    1233,     -99,     -99,     -99,     452,     -99,  0.2726,     -99,    91.1,     -99,    7027,     -99,    5866,     -99,    3.76,     -99,   0.176,     -99,     -99,     -99,      22,     -99,     137,     -99,     115,     -99,     1.8,     -99,    5973,     -99,     137,     -99,   27.75,     -99,      16,     -99
7,USMZ8001,SN,1,1,MZ,105,     -99,     -99,     -99,     -99,     -99,     188,     -99,    2184,     -99,     -99,     -99,     890,     -99,  0.2453,     -99,   178.1,     -99,    5139,     -99,    3004,     -99,    1.83,     -99,   0.425,     -99,     -99,     -99,      39,     -99,      62,     -99,      24,     -99,     1.8,     -99,    2595,     -99,      62,     -99,   28.69,     -99,      22,     -99
8,USMZ8001,SN,1,1,MZ,101,     -99,     -99,     -99,     -99,     -99,     182,     -99,     806,     -99,     -99,     -99,     335,     -99,  0.2409,     -99,    72.6,     -99,    4128,     -99,    3374,     -99,    2.41,     -99,   0.195,     -99,     -99,     -99,      14,     -99,      77,     -99,      61,     -99,     1.8,     -99,    3530,     -99,      77,     -99,   26.76,     -99,      22,     -99
9,USMZ8001,SN,1,1,MZ,86,     -99,     -99,     -99,     -99,     -99,     143,     -99,    1798,     -99,     -99,     -99,    1503,     -99,  0.1197,     -99,   300.6,     -99,    7073,     -99,    5331,     -99,    2.31,     -99,   0.254,     -99,     -99,     -99,      33,     -99,      88,     -99,      55,     -99,     1.8,     -99,    4110,     -99,      86,     -99,   27.76,     -99,       9,     -99
10,USMZ8001,SN,1,1,MZ,103,     -99,     -99,     -99,     -99,     -99,     178,     -99,    2194,     -99,     -99,     -99,     941,     -99,  0.2332,     -99,   188.2,     -99,    7570,     -99,    5438,     -99,    3.12,     -99,   0.290,     -99,     -99,     -99,      39,     -99,     110,     -99,      71,     -99,     1.8,     -99,    5060,     -99,     110,     -99,   26.13,     -99,      23,     -99
