RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     125,     -99,    4738,     -99,     -99,     -99,    1752,     -99,  0.2704,     -99,   350.5,     -99,   14925,     -99,   10266,     -99,    3.96,     -99,   0.317,     -99,     -99,     -99,      65,     -99,     129,     -99,      64,     -99,     1.4,     -99,    8018,     -99,     116,     -99,   26.66,     -99,       6,     -99
2,GHMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     124,     -99,    5816,     -99,     -99,     -99,    2203,     -99,  0.2640,     -99,   440.6,     -99,   16625,     -99,   10891,     -99,    4.14,     -99,   0.350,     -99,     -99,     -99,      80,     -99,     141,     -99,      61,     -99,     1.4,     -99,    8327,     -99,     127,     -99,   27.06,     -99,       6,     -99
3,GHMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     124,     -99,    4312,     -99,     -99,     -99,    1627,     -99,  0.2651,     -99,   325.4,     -99,   13874,     -99,    9638,     -99,    3.75,     -99,   0.311,     -99,     -99,     -99,      55,     -99,     115,     -99,      60,     -99,     1.3,     -99,    7528,     -99,     103,     -99,   27.36,     -99,       6,     -99
4,GHMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     123,     -99,    5395,     -99,     -99,     -99,    2043,     -99,  0.2641,     -99,   408.6,     -99,   15769,     -99,   10454,     -99,    4.12,     -99,   0.342,     -99,     -99,     -99,      75,     -99,     137,     -99,      62,     -99,     1.4,     -99,    8073,     -99,     121,     -99,   26.93,     -99,       6,     -99
5,GHMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     124,     -99,    4607,     -99,     -99,     -99,    1740,     -99,  0.2648,     -99,   347.9,     -99,   15023,     -99,   10498,     -99,    4.12,     -99,   0.307,     -99,     -99,     -99,      62,     -99,     129,     -99,      67,     -99,     1.3,     -99,    8283,     -99,     117,     -99,   27.22,     -99,       6,     -99
6,GHMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     122,     -99,    2860,     -99,     -99,     -99,    1101,     -99,  0.2599,     -99,   220.1,     -99,   11194,     -99,    8406,     -99,    3.44,     -99,   0.256,     -99,     -99,     -99,      37,     -99,      97,     -99,      60,     -99,     1.3,     -99,    6974,     -99,      87,     -99,   26.52,     -99,       6,     -99
7,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     120,     -99,    4975,     -99,     -99,     -99,    1928,     -99,  0.2580,     -99,   385.6,     -99,   15141,     -99,   10245,     -99,    4.17,     -99,   0.329,     -99,     -99,     -99,      82,     -99,     146,     -99,      64,     -99,     1.7,     -99,    8089,     -99,     136,     -99,   27.06,     -99,       6,     -99
8,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     119,     -99,    5099,     -99,     -99,     -99,    1976,     -99,  0.2580,     -99,   395.2,     -99,   15274,     -99,   10254,     -99,    4.22,     -99,   0.334,     -99,     -99,     -99,      78,     -99,     141,     -99,      64,     -99,     1.5,     -99,    8250,     -99,     129,     -99,   26.88,     -99,       6,     -99
9,GHMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     122,     -99,    4636,     -99,     -99,     -99,    1754,     -99,  0.2644,     -99,   350.8,     -99,   14762,     -99,   10203,     -99,    4.04,     -99,   0.314,     -99,     -99,     -99,      66,     -99,     132,     -99,      66,     -99,     1.4,     -99,    8159,     -99,     119,     -99,   27.03,     -99,       6,     -99
10,GHMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     -99,     -99,    2672,     -99,     -99,     -99,    1025,     -99,  0.2607,     -99,   205.0,     -99,   10060,     -99,    7453,     -99,    2.70,     -99,   0.266,     -99,     -99,     -99,      31,     -99,      78,     -99,      48,     -99,     1.1,     -99,    5910,     -99,      68,     -99,   27.25,     -99,       5,     -99
