RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,LK04202172,          8.625,         81.042,      9.6,2010121,2010244,2010249,2010301,2010351,2010351,2010,-99,13920,3875,3875,0,5788,.2311875,1676,335.2517,.2783895,4.339905,-99.00000,-99,-99,-99,-99,-99,0,0,1428,736,310,426,173,374,197,2,100,0,162,18,14,87,140,65,.5972362,-99,-99,-99,-99,-99,-99,-99,-99,250,27161,27160,0,0,194264,194239,.000000,.000000,12.01798,31.30102,44.87700,-99.00000,3.345420,8.713202,12.49232,-99.00000,139.2043,85.92855,38.75000,23.91975,107,28.74766,26.33458,17.12430,11.76893,390.4135,1158.300,444.7275,136.6716,310.1907,1,
2,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,LK04202172,          8.625,         81.042,      9.6,2011121,2011244,2011249,2011301,2011350,2011350,2011,-99,13134,3539,3539,0,5345,.2090625,1693,338.5902,.2694829,3.711343,-99.00000,-99,-99,-99,-99,-99,0,0,1271,571,303,268,209,316,229,2,100,0,149,17,16,73,131,59,.1827817,-99,-99,-99,-99,-99,-99,-99,-99,250,27174,27173,0,0,194390,194361,.000000,.000000,11.70776,33.32910,43.38927,-99.00000,3.154751,8.980798,11.69159,-99.00000,131.3377,88.14608,35.39000,23.75168,106,29.43585,26.86322,18.37642,11.77148,392.2383,1121.800,394.0630,94.56969,302.6962,1,
3,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,LK04202172,          8.625,         81.042,      9.6,2012121,2012244,2012249,2012302,2012352,2012352,2012,-99,13706,3438,3438,0,5122,.2242765,1533,306.5691,.2508170,4.299411,-99.00000,-99,-99,-99,-99,-99,0,0,1139,540,334,206,185,195,272,2,100,0,160,11,21,83,134,54,.1500585,-99,-99,-99,-99,-99,-99,-99,-99,250,27166,27164,0,0,194366,194338,.000000,.000000,13.74632,30.78300,41.03267,-99.00000,3.448000,7.721324,10.29226,-99.00000,137.0645,85.66531,34.38000,21.48750,108,29.16759,26.70000,18.10556,11.76642,394.7217,997.0999,445.2604,112.1390,334.0375,1,
4,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,LK04202172,          8.625,         81.042,      9.6,2013121,2013244,2013249,2013300,2013349,2013349,2013,-99,12070,3084,3084,0,4476,.2189625,1408,281.6931,.2555158,3.803546,-99.00000,-99,-99,-99,-99,-99,0,0,947,673,291,382,82,44,202,2,100,0,159,2,17,70,129,54,.4191760,-99,-99,-99,-99,-99,-99,-99,-99,250,27179,27177,0,0,194455,194421,.000000,.000000,17.96094,30.95595,41.47561,-99.00000,4.589286,7.909703,10.59763,-99.00000,120.6975,75.91039,30.84000,19.39623,105,29.40572,26.58001,18.06763,11.77406,397.2343,672.0000,389.9008,101.1907,291.0084,1,
5,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,LK04202172,          8.625,         81.042,      9.6,2014121,2014244,2014249,2014302,2014352,2014352,2014,-99,14220,3672,3672,0,5684,.2201250,1668,333.6367,.2582425,4.430463,-99.00000,-99,-99,-99,-99,-99,0,0,1293,644,313,332,194,243,265,2,100,0,170,8,16,85,147,63,.1601520,-99,-99,-99,-99,-99,-99,-99,-99,250,27164,27162,0,0,194295,194266,.000000,.000000,13.79868,36.73554,45.50174,-99.00000,3.563319,9.486446,11.75020,-99.00000,142.1954,83.64435,36.72000,21.60000,108,28.93241,26.77685,17.37963,11.76642,399.2303,1030.500,387.0786,77.21049,312.5054,1,
6,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,LK04202172,          8.625,         81.042,      9.6,2015121,2015244,2015249,2015302,2015350,2015350,2015,-99,14359,3939,3939,0,5585,.2194875,1795,358.9407,.2743381,4.575486,-99.00000,-99,-99,-99,-99,-99,0,0,1561,609,304,305,277,520,207,2,100,0,174,23,13,102,152,68,.3102034,-99,-99,-99,-99,-99,-99,-99,-99,250,27147,27145,0,0,194157,194127,.000000,.000000,11.20551,37.78034,47.28694,-99.00000,3.073981,10.36419,12.97212,-99.00000,143.5874,82.52148,39.39000,22.63793,106,28.98963,26.95849,17.26416,11.77148,401.7322,1281.400,380.0585,80.29480,303.6512,1,
7,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,LK04202172,          8.625,         81.042,      9.6,2016121,2016244,2016249,2016299,2016347,2016347,2016,-99,11375,4325,4325,0,6459,.2165625,1997,399.3824,.3801765,2.580185,-99.00000,-99,-99,-99,-99,-99,0,0,1453,621,252,369,421,262,202,2,100,0,154,16,63,124,125,76,.2190605,-99,-99,-99,-99,-99,-99,-99,-99,250,27124,27122,0,0,193919,193883,.000000,.000000,25.71235,34.47579,45.15056,-99.00000,9.776220,13.10821,17.16692,-99.00000,113.7514,73.86458,43.25000,28.08442,103,30.13301,26.83398,18.50874,11.77935,404.9014,442.4000,329.9459,80.95426,251.9381,1,
8,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,LK04202172,          8.625,         81.042,      9.6,2017121,2017246,2017251,2017302,2017351,2017351,2017,-99,13982,3728,3728,0,5859,.2184000,1707,341.4279,.2666653,4.708604,-99.00000,-99,-99,-99,-99,-99,0,0,1089,782,321,461,80,112,167,2,100,0,176,6,19,93,144,65,.4028886,-99,-99,-99,-99,-99,-99,-99,-99,250,27157,27155,0,0,194236,194207,.000000,.000000,19.73401,32.30809,43.52551,-99.00000,5.261821,8.614539,11.60552,-99.00000,139.8154,79.44060,37.28000,21.18182,105,29.47334,26.87048,17.39143,11.76157,406.9849,708.4999,432.7567,115.0690,321.2265,1,
9,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,LK04202172,          8.625,         81.042,      9.6,2018121,2018246,2018251,2018304,2018353,2018353,2018,-99,13191,3096,3096,0,4660,.2205750,1404,280.7397,.2347300,4.776205,-99.00000,-99,-99,-99,-99,-99,0,0,1229,734,313,421,93,244,212,2,100,0,178,25,32,127,157,54,.2037875,-99,-99,-99,-99,-99,-99,-99,-99,250,27119,27118,0,0,193821,193794,.000000,.000000,17.42471,34.27005,42.17570,-99.00000,4.089828,8.043671,9.899240,-99.00000,131.9051,74.10397,30.96000,17.39326,107,28.89439,26.71308,17.33551,11.75665,409.3534,757.0001,384.8989,75.88910,312.7513,1,
10,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,LK04202172,          8.625,         81.042,      9.6,2019121,2019244,2019249,2019302,2019350,2019350,2019,-99,13943,3638,3638,0,5345,.1926000,1889,377.8273,.2609494,4.437450,-99.00000,-99,-99,-99,-99,-99,0,0,1361,618,311,307,262,320,215,2,100,0,161,12,14,78,140,60,.2046676,-99,-99,-99,-99,-99,-99,-99,-99,250,27171,27169,0,0,194345,194319,.000000,.000000,11.93769,34.22911,44.89425,-99.00000,3.114726,8.930896,11.71359,-99.00000,139.4323,86.60389,36.38000,22.59627,106,28.96226,27.02452,17.02453,11.77148,412.1255,1168.000,407.3499,100.0963,310.5793,1,
