RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3875,     -99,     -99,     -99,    1676,     -99,  0.2312,     -99,   335.3,     -99,   13920,     -99,   10127,     -99,    4.34,     -99,   0.278,     -99,     -99,     -99,      65,     -99,     140,     -99,      74,     -99,     1.7,     -99,    8547,     -99,     132,     -99,   27.76,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3539,     -99,     -99,     -99,    1693,     -99,  0.2091,     -99,   338.6,     -99,   13134,     -99,    9669,     -99,    3.71,     -99,   0.269,     -99,     -99,     -99,      59,     -99,     131,     -99,      72,     -99,     1.7,     -99,    8017,     -99,     125,     -99,   28.13,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3438,     -99,     -99,     -99,    1533,     -99,  0.2243,     -99,   306.6,     -99,   13706,     -99,   10356,     -99,    4.30,     -99,   0.251,     -99,     -99,     -99,      54,     -99,     134,     -99,      80,     -99,     1.6,     -99,    8877,     -99,     128,     -99,   28.57,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     105,     -99,    3084,     -99,     -99,     -99,    1408,     -99,  0.2190,     -99,   281.7,     -99,   12070,     -99,    9065,     -99,    3.80,     -99,   0.256,     -99,     -99,     -99,      54,     -99,     129,     -99,      76,     -99,     1.7,     -99,    7842,     -99,     132,     -99,   27.91,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3672,     -99,     -99,     -99,    1668,     -99,  0.2201,     -99,   333.6,     -99,   14220,     -99,   10632,     -99,    4.43,     -99,   0.258,     -99,     -99,     -99,      63,     -99,     147,     -99,      84,     -99,     1.7,     -99,    9077,     -99,     145,     -99,   28.39,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3939,     -99,     -99,     -99,    1795,     -99,  0.2195,     -99,   358.9,     -99,   14359,     -99,   10503,     -99,    4.58,     -99,   0.274,     -99,     -99,     -99,      68,     -99,     152,     -99,      84,     -99,     1.7,     -99,    8963,     -99,     149,     -99,   28.34,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     103,     -99,    4325,     -99,     -99,     -99,    1997,     -99,  0.2166,     -99,   399.4,     -99,   11375,     -99,    7113,     -99,    2.58,     -99,   0.380,     -99,     -99,     -99,      76,     -99,     125,     -99,      49,     -99,     1.8,     -99,    5201,     -99,     109,     -99,   27.85,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     105,     -99,    3728,     -99,     -99,     -99,    1707,     -99,  0.2184,     -99,   341.4,     -99,   13982,     -99,   10337,     -99,    4.71,     -99,   0.267,     -99,     -99,     -99,      65,     -99,     144,     -99,      79,     -99,     1.8,     -99,    8723,     -99,     149,     -99,   27.87,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3096,     -99,     -99,     -99,    1404,     -99,  0.2206,     -99,   280.7,     -99,   13191,     -99,   10182,     -99,    4.78,     -99,   0.235,     -99,     -99,     -99,      54,     -99,     157,     -99,     103,     -99,     1.8,     -99,    9020,     -99,     157,     -99,   28.06,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3638,     -99,     -99,     -99,    1889,     -99,  0.1926,     -99,   377.8,     -99,   13943,     -99,   10390,     -99,    4.44,     -99,   0.261,     -99,     -99,     -99,      60,     -99,     140,     -99,      80,     -99,     1.7,     -99,    8522,     -99,     134,     -99,   27.82,     -99,       5,     -99
