RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3552,     -99,     -99,     -99,    1549,     -99,  0.2293,     -99,   309.8,     -99,   13827,     -99,   10362,     -99,    4.50,     -99,   0.257,     -99,     -99,     -99,      60,     -99,     142,     -99,      82,     -99,     1.7,     -99,    8996,     -99,     135,     -99,   28.18,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4577,     -99,     -99,     -99,    2057,     -99,  0.2225,     -99,   411.4,     -99,   14575,     -99,   10080,     -99,    4.08,     -99,   0.314,     -99,     -99,     -99,      71,     -99,     134,     -99,      64,     -99,     1.5,     -99,    7960,     -99,     125,     -99,   28.16,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4532,     -99,     -99,     -99,    2015,     -99,  0.2249,     -99,   403.0,     -99,   14223,     -99,    9772,     -99,    4.14,     -99,   0.319,     -99,     -99,     -99,      70,     -99,     132,     -99,      62,     -99,     1.5,     -99,    7701,     -99,     120,     -99,   27.98,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3821,     -99,     -99,     -99,    1796,     -99,  0.2128,     -99,   359.1,     -99,   10535,     -99,    6770,     -99,    2.15,     -99,   0.363,     -99,     -99,     -99,      67,     -99,     114,     -99,      47,     -99,     1.8,     -99,    4858,     -99,     101,     -99,   28.56,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3488,     -99,     -99,     -99,    1597,     -99,  0.2184,     -99,   319.4,     -99,   13413,     -99,   10007,     -99,    4.45,     -99,   0.260,     -99,     -99,     -99,      60,     -99,     141,     -99,      81,     -99,     1.7,     -99,    8543,     -99,     139,     -99,   28.26,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3766,     -99,     -99,     -99,    1762,     -99,  0.2138,     -99,   352.4,     -99,   14388,     -99,   10711,     -99,    4.73,     -99,   0.262,     -99,     -99,     -99,      65,     -99,     150,     -99,      85,     -99,     1.7,     -99,    9057,     -99,     151,     -99,   27.87,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     105,     -99,    1482,     -99,     -99,     -99,     693,     -99,  0.2139,     -99,   138.5,     -99,    2842,     -99,    1371,     -99,    0.36,     -99,   0.521,     -99,     -99,     -99,      26,     -99,      35,     -99,       9,     -99,     1.8,     -99,     867,     -99,      19,     -99,   28.57,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    2986,     -99,     -99,     -99,    1400,     -99,  0.2133,     -99,   279.9,     -99,   11554,     -99,    8644,     -99,    3.81,     -99,   0.258,     -99,     -99,     -99,      52,     -99,     118,     -99,      66,     -99,     1.8,     -99,    7412,     -99,     132,     -99,   28.48,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3410,     -99,     -99,     -99,    1544,     -99,  0.2208,     -99,   308.9,     -99,   12833,     -99,    9501,     -99,    4.49,     -99,   0.266,     -99,     -99,     -99,      60,     -99,     135,     -99,      76,     -99,     1.8,     -99,    8096,     -99,     149,     -99,   27.81,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     107,     -99,    4847,     -99,     -99,     -99,    2353,     -99,  0.2060,     -99,   470.7,     -99,   15431,     -99,   10668,     -99,    4.32,     -99,   0.314,     -99,     -99,     -99,      75,     -99,     139,     -99,      64,     -99,     1.5,     -99,    8133,     -99,     129,     -99,   28.18,     -99,       5,     -99
