RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,LK04288577,          7.458,         81.292,   179.65,2010121,2010244,2010249,2010303,2010359,2010359,2010,-99,14773,4410,4410,0,6242,.2581389,1708,341.6459,.2985000,4.309557,-99.00000,-99,-99,-99,-99,-99,0,0,1973,912,332,581,408,352,366,2,100,0,163,17,15,88,139,66,.4271551,-99,-99,-99,-99,-99,-99,-99,-99,250,26228,26226,0,0,188589,188558,.000000,.1158918E-01,10.67612,30.98945,44.55829,-99.00000,3.187107,9.251180,13.30184,-99.00000,147.7254,90.62910,44.10000,27.05521,115,29.63043,22.47043,17.43391,11.78430,390.4361,1383.700,476.6960,146.1698,331.5330,1,
2,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,LK04288577,          7.458,         81.292,   179.65,2011121,2011244,2011249,2011302,2011356,2011356,2011,-99,15030,4316,4316,0,6259,.2521893,1711,342.2487,.2871373,4.495270,-99.00000,-99,-99,-99,-99,-99,0,0,1233,776,344,432,126,67,328,2,100,0,161,2,17,72,140,64,.2997399,-99,-99,-99,-99,-99,-99,-99,-99,250,26244,26242,0,0,188738,188707,.000000,.2263983E-01,16.46183,32.63284,43.66851,-99.00000,4.727273,9.371032,12.54010,-99.00000,150.2965,93.35187,43.16000,26.80745,112,30.76875,23.00268,17.81964,11.79014,392.2603,913.0001,460.5683,118.1421,344.1759,1,
3,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,LK04288577,          7.458,         81.292,   179.65,2012121,2012244,2012249,2012303,2012359,2012359,2012,-99,13914,4689,4689,0,7184,.2579999,1817,363.4750,.3369797,3.428986,-99.00000,-99,-99,-99,-99,-99,0,0,1582,691,307,385,438,177,340,2,100,0,155,6,14,65,129,75,.1331182,-99,-99,-99,-99,-99,-99,-99,-99,250,26252,26250,0,0,188813,188782,.000000,.1022802E-02,10.30305,31.08253,45.39075,-99.00000,3.472047,10.47457,15.29633,-99.00000,139.1427,89.76948,46.89000,30.25161,115,30.56436,22.75305,17.34957,11.78430,394.7538,1350.500,447.6557,143.0416,306.5442,1,
4,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,LK04288577,          7.458,         81.292,   179.65,2013121,2013244,2013249,2013303,2013356,2013356,2013,-99,15762,5255,5255,0,7747,.2412593,2178,435.6087,.3333842,3.849115,-99.00000,-99,-99,-99,-99,-99,0,0,1042,892,335,557,72,0,143,2,100,0,163,0,14,67,138,78,.1644413,-99,-99,-99,-99,-99,-99,-99,-99,250,26249,26247,0,0,188783,188749,.000000,.000000,25.61643,34.15880,47.06776,-99.00000,8.540549,11.38859,15.69245,-99.00000,157.6179,96.69810,52.55000,32.23927,112,31.46785,22.91607,17.99107,11.79014,397.2597,615.3000,461.4269,130.1293,334.8745,1,
5,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,LK04288577,          7.458,         81.292,   179.65,2014121,2014244,2014249,2014305,2014360,2014360,2014,-99,16745,5192,5192,0,7699,.2519999,2060,412.0753,.3100778,4.606419,-99.00000,-99,-99,-99,-99,-99,0,0,2070,706,319,387,479,579,369,2,100,0,171,19,12,94,150,76,.2433334,-99,-99,-99,-99,-99,-99,-99,-99,250,26222,26220,0,0,188530,188500,.000000,.1434206,10.74408,42.22755,52.45462,-99.00000,3.331408,13.09346,16.26456,-99.00000,167.4465,97.92195,51.92000,30.36257,116,29.96121,23.11379,16.29224,11.78243,399.2551,1558.500,396.5339,77.71426,319.2217,1,
6,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,LK04288577,          7.458,         81.292,   179.65,2015121,2015244,2015249,2015304,2015358,2015358,2015,-99,15057,4505,4505,0,6374,.2460001,1831,366.2586,.2991982,4.518225,-99.00000,-99,-99,-99,-99,-99,0,0,1523,801,317,484,167,382,236,2,100,0,167,11,17,88,144,69,.2162975,-99,-99,-99,-99,-99,-99,-99,-99,250,26229,26227,0,0,188562,188533,.000000,.2218576,12.64325,33.09563,47.47881,-99.00000,3.782853,9.902191,14.20563,-99.00000,150.5685,90.16078,45.05000,26.97605,114,29.62544,23.13509,16.78947,11.78621,401.7806,1190.900,454.9498,141.3528,317.1278,1,
7,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,LK04288577,          7.458,         81.292,   179.65,2016121,2016244,2016249,2016299,2016351,2016351,2016,-99,13180,5001,5001,0,7226,.2449876,2041,408.2280,.3794042,3.040524,-99.00000,-99,-99,-99,-99,-99,0,0,1002,767,295,472,133,0,166,2,100,0,176,0,39,106,146,86,.1848176,-99,-99,-99,-99,-99,-99,-99,-99,250,26208,26206,0,0,188366,188328,.000000,.000000,35.46820,34.86295,44.72091,-99.00000,13.45802,13.22837,16.96886,-99.00000,131.7998,74.88625,50.01000,28.41477,107,32.95327,23.15982,18.64766,11.80059,404.9135,371.6000,378.0512,86.20918,294.7163,1,
8,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,LK04288577,          7.458,         81.292,   179.65,2017121,2017244,2017249,2017303,2017358,2017358,2017,-99,15706,4683,4683,0,6846,.2520000,1858,371.6901,.2981803,4.638596,-99.00000,-99,-99,-99,-99,-99,0,0,1467,976,364,613,166,138,250,2,100,0,180,6,19,97,152,74,.2909288,-99,-99,-99,-99,-99,-99,-99,-99,250,26220,26219,0,0,188539,188509,.000000,.3290362E-01,17.14844,32.37604,43.18770,-99.00000,5.113003,9.653287,12.87691,-99.00000,157.0625,87.25697,46.83000,26.01667,114,30.55615,22.85878,18.01667,11.78621,407.0006,915.9001,485.1198,124.6675,363.6743,1,
9,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,LK04288577,          7.458,         81.292,   179.65,2018121,2018246,2018251,2018305,2018360,2018360,2018,-99,14588,4009,4009,0,6094,.2520000,1591,318.1809,.2748262,4.564542,-99.00000,-99,-99,-99,-99,-99,0,0,1661,902,332,571,153,376,294,2,100,0,179,25,20,117,149,68,.2484206,-99,-99,-99,-99,-99,-99,-99,-99,250,26199,26197,0,0,188337,188307,.000000,.2244866,15.23359,34.63287,43.98541,-99.00000,4.186507,9.517832,12.08810,-99.00000,145.8769,81.49548,40.09000,22.39665,114,30.17983,22.63158,17.31404,11.77626,409.3883,957.6002,421.2094,93.18225,331.6484,1,
10,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,LK04288577,          7.458,         81.292,   179.65,2019121,2019244,2019249,2019305,2019358,2019358,2019,-99,16235,5508,5508,0,7692,.2458874,2240,447.9769,.3392316,4.396869,-99.00000,-99,-99,-99,-99,-99,0,0,1971,919,314,605,313,532,270,2,100,0,164,22,14,93,143,79,.3110824,-99,-99,-99,-99,-99,-99,-99,-99,250,26223,26221,0,0,188497,188468,.000000,.9256515E-01,11.15612,35.59938,51.71941,-99.00000,3.784787,12.07732,17.54615,-99.00000,162.3550,98.99694,55.08000,33.58537,114,29.61228,23.04561,16.56404,11.78621,412.1595,1455.300,456.0613,145.4495,313.9150,1,
