RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     115,     -99,    3458,     -99,     -99,     -99,    1402,     -99,  0.2466,     -99,   280.5,     -99,   12599,     -99,    9220,     -99,    3.85,     -99,   0.274,     -99,     -99,     -99,      48,     -99,     111,     -99,      63,     -99,     1.4,     -99,    7762,     -99,     103,     -99,   27.02,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4268,     -99,     -99,     -99,    1820,     -99,  0.2345,     -99,   364.0,     -99,   15161,     -99,   10982,     -99,    4.36,     -99,   0.281,     -99,     -99,     -99,      60,     -99,     135,     -99,      75,     -99,     1.4,     -99,    8711,     -99,     123,     -99,   28.27,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4146,     -99,     -99,     -99,    1689,     -99,  0.2455,     -99,   337.8,     -99,   13813,     -99,    9747,     -99,    4.17,     -99,   0.300,     -99,     -99,     -99,      59,     -99,     124,     -99,      65,     -99,     1.4,     -99,    7912,     -99,     116,     -99,   27.67,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4278,     -99,     -99,     -99,    1734,     -99,  0.2467,     -99,   346.9,     -99,   14557,     -99,   10363,     -99,    4.06,     -99,   0.294,     -99,     -99,     -99,      60,     -99,     130,     -99,      69,     -99,     1.4,     -99,    8445,     -99,     117,     -99,   28.38,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    3167,     -99,     -99,     -99,    1347,     -99,  0.2351,     -99,   269.4,     -99,   12413,     -99,    9327,     -99,    3.76,     -99,   0.255,     -99,     -99,     -99,      42,     -99,     105,     -99,      63,     -99,     1.3,     -99,    7615,     -99,      97,     -99,   27.62,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     113,     -99,    3318,     -99,     -99,     -99,    1416,     -99,  0.2343,     -99,   283.3,     -99,   12072,     -99,    8830,     -99,    3.65,     -99,   0.275,     -99,     -99,     -99,      43,     -99,     104,     -99,      60,     -99,     1.3,     -99,    7118,     -99,      94,     -99,   28.15,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4760,     -99,     -99,     -99,    2046,     -99,  0.2327,     -99,   409.2,     -99,   15095,     -99,   10417,     -99,    4.22,     -99,   0.315,     -99,     -99,     -99,      81,     -99,     148,     -99,      67,     -99,     1.7,     -99,    8324,     -99,     138,     -99,   27.99,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     112,     -99,    3824,     -99,     -99,     -99,    1641,     -99,  0.2330,     -99,   328.2,     -99,   13543,     -99,    9802,     -99,    4.13,     -99,   0.282,     -99,     -99,     -99,      57,     -99,     124,     -99,      67,     -99,     1.5,     -99,    8140,     -99,     116,     -99,   28.48,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    3279,     -99,     -99,     -99,    1398,     -99,  0.2345,     -99,   279.7,     -99,   12777,     -99,    9580,     -99,    3.97,     -99,   0.257,     -99,     -99,     -99,      45,     -99,     113,     -99,      68,     -99,     1.4,     -99,    7849,     -99,     104,     -99,   27.58,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     113,     -99,    3191,     -99,     -99,     -99,    1363,     -99,  0.2340,     -99,   272.7,     -99,   11898,     -99,    8782,     -99,    3.37,     -99,   0.268,     -99,     -99,     -99,      37,     -99,      93,     -99,      55,     -99,     1.2,     -99,    6826,     -99,      83,     -99,   27.90,     -99,       5,     -99
