RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,83,     -99,     -99,     -99,     -99,     -99,     130,     -99,    3173,     -99,     -99,     -99,    2280,     -99,  0.1392,     -99,   455.9,     -99,   14796,     -99,   11707,     -99,    4.81,     -99,   0.214,     -99,     -99,     -99,      57,     -99,     188,     -99,     131,     -99,     1.8,     -99,    9327,     -99,     190,     -99,   26.84,     -99,      13,     -99
2,USMZ8001,SN,1,1,MZ,89,     -99,     -99,     -99,     -99,     -99,     138,     -99,    6351,     -99,     -99,     -99,    3100,     -99,  0.2049,     -99,   620.0,     -99,   20157,     -99,   13895,     -99,    5.10,     -99,   0.315,     -99,     -99,     -99,     111,     -99,     198,     -99,      87,     -99,     1.7,     -99,   10479,     -99,     195,     -99,   28.05,     -99,      11,     -99
3,USMZ8001,SN,1,1,MZ,79,     -99,     -99,     -99,     -99,     -99,     127,     -99,    1610,     -99,     -99,     -99,    1123,     -99,  0.1433,     -99,   224.6,     -99,    5719,     -99,    4161,     -99,    2.32,     -99,   0.282,     -99,     -99,     -99,      29,     -99,      79,     -99,      51,     -99,     1.8,     -99,    3293,     -99,      79,     -99,   27.94,     -99,      11,     -99
4,USMZ8001,SN,1,1,MZ,91,     -99,     -99,     -99,     -99,     -99,     148,     -99,    8017,     -99,     -99,     -99,    3100,     -99,  0.2586,     -99,   620.0,     -99,   20996,     -99,   13065,     -99,    4.80,     -99,   0.382,     -99,     -99,     -99,     129,     -99,     194,     -99,      64,     -99,     1.6,     -99,    9076,     -99,     185,     -99,   26.20,     -99,      15,     -99
5,USMZ8001,SN,1,1,MZ,88,     -99,     -99,     -99,     -99,     -99,     143,     -99,    6220,     -99,     -99,     -99,    3094,     -99,  0.2010,     -99,   618.9,     -99,   20829,     -99,   14700,     -99,    5.05,     -99,   0.299,     -99,     -99,     -99,     107,     -99,     188,     -99,      82,     -99,     1.7,     -99,   10413,     -99,     194,     -99,   27.61,     -99,      10,     -99
6,USMZ8001,SN,1,1,MZ,85,     -99,     -99,     -99,     -99,     -99,     142,     -99,    8059,     -99,     -99,     -99,    3012,     -99,  0.2676,     -99,   602.4,     -99,   20059,     -99,   12080,     -99,    4.63,     -99,   0.402,     -99,     -99,     -99,     136,     -99,     206,     -99,      70,     -99,     1.7,     -99,    8616,     -99,     176,     -99,   25.49,     -99,      15,     -99
7,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     139,     -99,    7048,     -99,     -99,     -99,    3072,     -99,  0.2294,     -99,   614.5,     -99,   20011,     -99,   13051,     -99,    4.81,     -99,   0.352,     -99,     -99,     -99,     115,     -99,     183,     -99,      68,     -99,     1.6,     -99,    9540,     -99,     182,     -99,   27.26,     -99,       9,     -99
8,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     141,     -99,    5993,     -99,     -99,     -99,    3100,     -99,  0.1933,     -99,   620.0,     -99,   19124,     -99,   13218,     -99,    4.92,     -99,   0.313,     -99,     -99,     -99,     101,     -99,     170,     -99,      69,     -99,     1.7,     -99,    9498,     -99,     175,     -99,   26.61,     -99,      10,     -99
9,USMZ8001,SN,1,1,MZ,73,     -99,     -99,     -99,     -99,     -99,     127,     -99,    7617,     -99,     -99,     -99,    3100,     -99,  0.2457,     -99,   620.0,     -99,   20587,     -99,   13060,     -99,    4.75,     -99,   0.370,     -99,     -99,     -99,     125,     -99,     190,     -99,      65,     -99,     1.6,     -99,    9205,     -99,     184,     -99,   27.57,     -99,       9,     -99
10,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     143,     -99,    8017,     -99,     -99,     -99,    3062,     -99,  0.2618,     -99,   612.4,     -99,   21414,     -99,   13488,     -99,    5.04,     -99,   0.374,     -99,     -99,     -99,     128,     -99,     195,     -99,      67,     -99,     1.6,     -99,   10007,     -99,     193,     -99,   26.92,     -99,      12,     -99
11,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     143,     -99,    7753,     -99,     -99,     -99,    2916,     -99,  0.2659,     -99,   583.1,     -99,   19039,     -99,   11365,     -99,    4.11,     -99,   0.407,     -99,     -99,     -99,     128,     -99,     184,     -99,      57,     -99,     1.6,     -99,    8019,     -99,     171,     -99,   27.78,     -99,      11,     -99
