RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4036,     -99,     -99,     -99,    1741,     -99,  0.2319,     -99,   348.1,     -99,   14456,     -99,   10509,     -99,    4.43,     -99,   0.279,     -99,     -99,     -99,      64,     -99,     142,     -99,      77,     -99,     1.6,     -99,    8879,     -99,     130,     -99,   28.24,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4828,     -99,     -99,     -99,    1960,     -99,  0.2463,     -99,   392.0,     -99,   14757,     -99,   10010,     -99,    3.99,     -99,   0.327,     -99,     -99,     -99,      68,     -99,     130,     -99,      63,     -99,     1.4,     -99,    7869,     -99,     116,     -99,   28.42,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4067,     -99,     -99,     -99,    1744,     -99,  0.2332,     -99,   348.8,     -99,   13557,     -99,    9571,     -99,    4.06,     -99,   0.300,     -99,     -99,     -99,      63,     -99,     129,     -99,      66,     -99,     1.6,     -99,    7898,     -99,     119,     -99,   28.30,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4897,     -99,     -99,     -99,    2190,     -99,  0.2236,     -99,   438.0,     -99,   13289,     -99,    8459,     -99,    2.85,     -99,   0.368,     -99,     -99,     -99,      84,     -99,     131,     -99,      47,     -99,     1.7,     -99,    6052,     -99,     124,     -99,   27.86,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3915,     -99,     -99,     -99,    1702,     -99,  0.2300,     -99,   340.4,     -99,   14048,     -99,   10213,     -99,    4.45,     -99,   0.279,     -99,     -99,     -99,      68,     -99,     145,     -99,      77,     -99,     1.7,     -99,    8599,     -99,     144,     -99,   28.03,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4086,     -99,     -99,     -99,    1823,     -99,  0.2241,     -99,   364.6,     -99,   14482,     -99,   10483,     -99,    4.59,     -99,   0.282,     -99,     -99,     -99,      71,     -99,     153,     -99,      82,     -99,     1.7,     -99,    8718,     -99,     148,     -99,   28.50,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,-99,     -99,     -99,     -99,     -99,     -99,      21,     -99,       0,     -99,     -99,     -99,       0,     -99,  0.0000,     -99,     1.0,     -99,       0,     -99,       0,     -99,    0.00,     -99,   0.000,     -99,     -99,     -99,       0,     -99,       0,     -99,       0,     -99,     0.0,     -99,       0,     -99,       0,     -99,    0.00,     -99,     -99,     -99
8,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3960,     -99,     -99,     -99,    1776,     -99,  0.2230,     -99,   355.2,     -99,   14431,     -99,   10557,     -99,    4.55,     -99,   0.274,     -99,     -99,     -99,      68,     -99,     149,     -99,      81,     -99,     1.7,     -99,    8862,     -99,     143,     -99,   28.86,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3492,     -99,     -99,     -99,    1545,     -99,  0.2261,     -99,   309.0,     -99,   13481,     -99,   10071,     -99,    4.42,     -99,   0.259,     -99,     -99,     -99,      61,     -99,     143,     -99,      82,     -99,     1.7,     -99,    8689,     -99,     144,     -99,   28.21,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    4009,     -99,     -99,     -99,    1906,     -99,  0.2103,     -99,   381.2,     -99,   14120,     -99,   10196,     -99,    4.31,     -99,   0.284,     -99,     -99,     -99,      62,     -99,     135,     -99,      73,     -99,     1.6,     -99,    8232,     -99,     124,     -99,   27.65,     -99,       5,     -99
