RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     137,     -99,    5609,     -99,     -99,     -99,    3100,     -99,  0.1809,     -99,   620.0,     -99,   19110,     -99,   13591,     -99,    4.96,     -99,   0.294,     -99,     -99,     -99,      98,     -99,     183,     -99,      85,     -99,     1.8,     -99,    9971,     -99,     192,     -99,   27.03,     -99,      13,     -99
2,USMZ8001,SN,1,1,MZ,82,     -99,     -99,     -99,     -99,     -99,     125,     -99,     570,     -99,     -99,     -99,    1013,     -99,  0.0563,     -99,   202.7,     -99,    8339,     -99,    7847,     -99,    4.51,     -99,   0.068,     -99,     -99,     -99,      10,     -99,     176,     -99,     166,     -99,     1.8,     -99,    7252,     -99,     176,     -99,   27.40,     -99,      14,     -99
3,USMZ8001,SN,1,1,MZ,78,     -99,     -99,     -99,     -99,     -99,     122,     -99,     180,     -99,     -99,     -99,     317,     -99,  0.0567,     -99,    69.8,     -99,    4621,     -99,    4500,     -99,    2.41,     -99,   0.039,     -99,     -99,     -99,       3,     -99,     115,     -99,     112,     -99,     1.9,     -99,    4625,     -99,     115,     -99,   26.97,     -99,      11,     -99
4,USMZ8001,SN,1,1,MZ,84,     -99,     -99,     -99,     -99,     -99,     140,     -99,    2051,     -99,     -99,     -99,     856,     -99,  0.2396,     -99,   171.2,     -99,    9156,     -99,    7178,     -99,    4.24,     -99,   0.224,     -99,     -99,     -99,      35,     -99,     160,     -99,     125,     -99,     1.7,     -99,    6722,     -99,     160,     -99,   26.01,     -99,      14,     -99
5,USMZ8001,SN,1,1,MZ,85,     -99,     -99,     -99,     -99,     -99,     136,     -99,    4540,     -99,     -99,     -99,    3017,     -99,  0.1505,     -99,   603.4,     -99,   18474,     -99,   14023,     -99,    4.97,     -99,   0.246,     -99,     -99,     -99,      81,     -99,     176,     -99,      95,     -99,     1.8,     -99,    9963,     -99,     187,     -99,   26.71,     -99,      11,     -99
6,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     140,     -99,    7440,     -99,     -99,     -99,    3100,     -99,  0.2400,     -99,   620.0,     -99,   20232,     -99,   12877,     -99,    4.94,     -99,   0.368,     -99,     -99,     -99,     122,     -99,     189,     -99,      67,     -99,     1.6,     -99,    9583,     -99,     187,     -99,   25.91,     -99,      13,     -99
7,USMZ8001,SN,1,1,MZ,84,     -99,     -99,     -99,     -99,     -99,     135,     -99,    5561,     -99,     -99,     -99,    2812,     -99,  0.1977,     -99,   562.4,     -99,   16432,     -99,   10948,     -99,    4.11,     -99,   0.338,     -99,     -99,     -99,      97,     -99,     163,     -99,      66,     -99,     1.7,     -99,    7759,     -99,     160,     -99,   26.12,     -99,      10,     -99
8,USMZ8001,SN,1,1,MZ,89,     -99,     -99,     -99,     -99,     -99,     143,     -99,    5568,     -99,     -99,     -99,    2599,     -99,  0.2142,     -99,   519.8,     -99,   16658,     -99,   11173,     -99,    4.75,     -99,   0.334,     -99,     -99,     -99,      96,     -99,     171,     -99,      75,     -99,     1.7,     -99,    8619,     -99,     172,     -99,   26.60,     -99,      12,     -99
9,USMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     123,     -99,    3914,     -99,     -99,     -99,    2819,     -99,  0.1388,     -99,   563.9,     -99,   14425,     -99,   10590,     -99,    4.31,     -99,   0.271,     -99,     -99,     -99,      71,     -99,     169,     -99,      99,     -99,     1.8,     -99,    7612,     -99,     163,     -99,   26.39,     -99,      15,     -99
10,USMZ8001,SN,1,1,MZ,90,     -99,     -99,     -99,     -99,     -99,     146,     -99,    8129,     -99,     -99,     -99,    3100,     -99,  0.2622,     -99,   620.0,     -99,   21717,     -99,   13677,     -99,    4.98,     -99,   0.374,     -99,     -99,     -99,     125,     -99,     189,     -99,      64,     -99,     1.5,     -99,    9405,     -99,     172,     -99,   26.54,     -99,      10,     -99
