RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     117,     -99,    5208,     -99,     -99,     -99,    2067,     -99,  0.2520,     -99,   413.3,     -99,   16460,     -99,   11339,     -99,    4.56,     -99,   0.316,     -99,     -99,     -99,      84,     -99,     157,     -99,      73,     -99,     1.6,     -99,    9014,     -99,     147,     -99,   27.51,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     116,     -99,    5098,     -99,     -99,     -99,    2072,     -99,  0.2460,     -99,   414.4,     -99,   13113,     -99,    8076,     -99,    2.44,     -99,   0.389,     -99,     -99,     -99,      84,     -99,     124,     -99,      41,     -99,     1.6,     -99,    5689,     -99,     118,     -99,   27.91,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,63,     -99,     -99,     -99,     -99,     -99,     117,     -99,    4788,     -99,     -99,     -99,    1902,     -99,  0.2517,     -99,   380.4,     -99,   14329,     -99,    9615,     -99,    3.57,     -99,   0.334,     -99,     -99,     -99,      73,     -99,     132,     -99,      59,     -99,     1.5,     -99,    7680,     -99,     123,     -99,   27.61,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     117,     -99,    5904,     -99,     -99,     -99,    2400,     -99,  0.2460,     -99,   480.0,     -99,   16397,     -99,   10571,     -99,    3.83,     -99,   0.360,     -99,     -99,     -99,      89,     -99,     145,     -99,      56,     -99,     1.5,     -99,    7948,     -99,     139,     -99,   27.69,     -99,       6,     -99
5,USMZ8001,SN,1,1,MZ,63,     -99,     -99,     -99,     -99,     -99,     117,     -99,    5287,     -99,     -99,     -99,    2098,     -99,  0.2520,     -99,   419.5,     -99,   16530,     -99,   11332,     -99,    4.60,     -99,   0.320,     -99,     -99,     -99,      76,     -99,     147,     -99,      71,     -99,     1.4,     -99,    9235,     -99,     140,     -99,   28.18,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     117,     -99,    4868,     -99,     -99,     -99,    1979,     -99,  0.2460,     -99,   395.8,     -99,   15513,     -99,   10727,     -99,    4.50,     -99,   0.314,     -99,     -99,     -99,      80,     -99,     152,     -99,      71,     -99,     1.7,     -99,    8737,     -99,     147,     -99,   27.42,     -99,       6,     -99
7,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    3073,     -99,     -99,     -99,    1281,     -99,  0.2400,     -99,   256.1,     -99,    9994,     -99,    6986,     -99,    2.59,     -99,   0.308,     -99,     -99,     -99,      53,     -99,     122,     -99,      69,     -99,     1.7,     -99,    5871,     -99,     120,     -99,   28.12,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4621,     -99,     -99,     -99,    1926,     -99,  0.2398,     -99,   385.3,     -99,   15447,     -99,   10913,     -99,    4.54,     -99,   0.299,     -99,     -99,     -99,      75,     -99,     147,     -99,      71,     -99,     1.6,     -99,    8877,     -99,     144,     -99,   28.10,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4168,     -99,     -99,     -99,    1694,     -99,  0.2460,     -99,   338.9,     -99,   14850,     -99,   10768,     -99,    4.60,     -99,   0.281,     -99,     -99,     -99,      72,     -99,     151,     -99,      79,     -99,     1.7,     -99,    9028,     -99,     150,     -99,   27.48,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     116,     -99,    5805,     -99,     -99,     -99,    2360,     -99,  0.2460,     -99,   471.9,     -99,   16321,     -99,   10594,     -99,    4.30,     -99,   0.356,     -99,     -99,     -99,      87,     -99,     143,     -99,      56,     -99,     1.5,     -99,    7749,     -99,     134,     -99,   27.05,     -99,       5,     -99
