RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4035,     -99,     -99,     -99,    1681,     -99,  0.2401,     -99,   336.1,     -99,   14593,     -99,   10644,     -99,    4.45,     -99,   0.277,     -99,     -99,     -99,      59,     -99,     135,     -99,      76,     -99,     1.5,     -99,    8872,     -99,     126,     -99,   27.78,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4718,     -99,     -99,     -99,    1970,     -99,  0.2394,     -99,   394.1,     -99,   14497,     -99,    9855,     -99,    3.76,     -99,   0.325,     -99,     -99,     -99,      68,     -99,     129,     -99,      62,     -99,     1.4,     -99,    7771,     -99,     118,     -99,   28.26,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4408,     -99,     -99,     -99,    1838,     -99,  0.2399,     -99,   367.5,     -99,   14130,     -99,    9800,     -99,    3.84,     -99,   0.312,     -99,     -99,     -99,      61,     -99,     123,     -99,      62,     -99,     1.4,     -99,    7691,     -99,     112,     -99,   28.13,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    5157,     -99,     -99,     -99,    2209,     -99,  0.2334,     -99,   441.9,     -99,   14264,     -99,    9176,     -99,    3.14,     -99,   0.362,     -99,     -99,     -99,      84,     -99,     130,     -99,      46,     -99,     1.6,     -99,    6758,     -99,     125,     -99,   28.27,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4285,     -99,     -99,     -99,    1841,     -99,  0.2328,     -99,   368.2,     -99,   15010,     -99,   10811,     -99,    4.30,     -99,   0.285,     -99,     -99,     -99,      70,     -99,     146,     -99,      76,     -99,     1.6,     -99,    8820,     -99,     136,     -99,   28.59,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4515,     -99,     -99,     -99,    1946,     -99,  0.2320,     -99,   389.2,     -99,   15408,     -99,   10978,     -99,    4.60,     -99,   0.293,     -99,     -99,     -99,      74,     -99,     153,     -99,      80,     -99,     1.6,     -99,    9035,     -99,     146,     -99,   27.96,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4573,     -99,     -99,     -99,    1917,     -99,  0.2386,     -99,   383.4,     -99,   14926,     -99,   10433,     -99,    4.56,     -99,   0.306,     -99,     -99,     -99,      79,     -99,     154,     -99,      75,     -99,     1.7,     -99,    8509,     -99,     148,     -99,   28.08,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    5254,     -99,     -99,     -99,    2333,     -99,  0.2251,     -99,   466.7,     -99,   16141,     -99,   10974,     -99,    4.36,     -99,   0.325,     -99,     -99,     -99,      82,     -99,     150,     -99,      68,     -99,     1.6,     -99,    8486,     -99,     141,     -99,   28.91,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4129,     -99,     -99,     -99,    1771,     -99,  0.2331,     -99,   354.3,     -99,   14666,     -99,   10619,     -99,    4.44,     -99,   0.282,     -99,     -99,     -99,      69,     -99,     150,     -99,      81,     -99,     1.7,     -99,    8909,     -99,     142,     -99,   27.91,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4007,     -99,     -99,     -99,    1804,     -99,  0.2221,     -99,   360.9,     -99,   13998,     -99,   10070,     -99,    4.15,     -99,   0.286,     -99,     -99,     -99,      59,     -99,     131,     -99,      71,     -99,     1.5,     -99,    8094,     -99,     120,     -99,   27.29,     -99,       5,     -99
