RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     125,     -99,    5862,     -99,     -99,     -99,    2035,     -99,  0.2880,     -99,   407.1,     -99,   17109,     -99,   11333,     -99,    4.54,     -99,   0.343,     -99,     -99,     -99,      85,     -99,     151,     -99,      66,     -99,     1.5,     -99,    9078,     -99,     143,     -99,   27.42,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     124,     -99,    5894,     -99,     -99,     -99,    2135,     -99,  0.2761,     -99,   427.0,     -99,   16606,     -99,   10791,     -99,    3.65,     -99,   0.355,     -99,     -99,     -99,      78,     -99,     135,     -99,      57,     -99,     1.3,     -99,    8262,     -99,     125,     -99,   28.31,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     124,     -99,    5068,     -99,     -99,     -99,    1835,     -99,  0.2761,     -99,   367.1,     -99,   14570,     -99,    9573,     -99,    3.35,     -99,   0.348,     -99,     -99,     -99,      68,     -99,     120,     -99,      53,     -99,     1.3,     -99,    7249,     -99,     112,     -99,   27.63,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     121,     -99,    6471,     -99,     -99,     -99,    2397,     -99,  0.2700,     -99,   479.3,     -99,   17303,     -99,   10906,     -99,    3.76,     -99,   0.374,     -99,     -99,     -99,      98,     -99,     148,     -99,      50,     -99,     1.5,     -99,    7688,     -99,     141,     -99,   27.40,     -99,       6,     -99
5,GHMZ8001,SN,1,1,MZ,63,     -99,     -99,     -99,     -99,     -99,     123,     -99,    5921,     -99,     -99,     -99,    2099,     -99,  0.2821,     -99,   419.9,     -99,   17120,     -99,   11287,     -99,    4.64,     -99,   0.346,     -99,     -99,     -99,      81,     -99,     145,     -99,      64,     -99,     1.4,     -99,    9117,     -99,     139,     -99,   27.82,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     124,     -99,    5099,     -99,     -99,     -99,    1889,     -99,  0.2700,     -99,   377.7,     -99,   15527,     -99,   10508,     -99,    4.31,     -99,   0.328,     -99,     -99,     -99,      79,     -99,     143,     -99,      64,     -99,     1.6,     -99,    8216,     -99,     138,     -99,   26.86,     -99,       6,     -99
7,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     116,     -99,    4905,     -99,     -99,     -99,    1817,     -99,  0.2700,     -99,   363.3,     -99,   12342,     -99,    7498,     -99,    2.35,     -99,   0.397,     -99,     -99,     -99,      83,     -99,     130,     -99,      46,     -99,     1.7,     -99,    5386,     -99,     113,     -99,   28.08,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     121,     -99,    5518,     -99,     -99,     -99,    2044,     -99,  0.2700,     -99,   408.7,     -99,   16387,     -99,   10947,     -99,    4.20,     -99,   0.337,     -99,     -99,     -99,      89,     -99,     150,     -99,      61,     -99,     1.6,     -99,    8371,     -99,     148,     -99,   27.04,     -99,       6,     -99
9,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     123,     -99,    5204,     -99,     -99,     -99,    1886,     -99,  0.2760,     -99,   377.1,     -99,   16164,     -99,   11044,     -99,    4.49,     -99,   0.322,     -99,     -99,     -99,      79,     -99,     150,     -99,      71,     -99,     1.5,     -99,    9001,     -99,     141,     -99,   27.43,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     -99,     -99,    6308,     -99,     -99,     -99,    2286,     -99,  0.2760,     -99,   457.1,     -99,   17010,     -99,   10782,     -99,    4.25,     -99,   0.371,     -99,     -99,     -99,      85,     -99,     141,     -99,      56,     -99,     1.3,     -99,    8073,     -99,     132,     -99,   27.21,     -99,       5,     -99
