RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4468,     -99,     -99,     -99,    1773,     -99,  0.2520,     -99,   354.6,     -99,   14911,     -99,   10526,     -99,    4.31,     -99,   0.300,     -99,     -99,     -99,      70,     -99,     144,     -99,      74,     -99,     1.6,     -99,    8836,     -99,     133,     -99,   27.24,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4433,     -99,     -99,     -99,    1802,     -99,  0.2460,     -99,   360.4,     -99,   14520,     -99,   10166,     -99,    3.91,     -99,   0.305,     -99,     -99,     -99,      71,     -99,     139,     -99,      69,     -99,     1.6,     -99,    8190,     -99,     131,     -99,   28.58,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4109,     -99,     -99,     -99,    1629,     -99,  0.2522,     -99,   325.9,     -99,   13600,     -99,    9572,     -99,    3.98,     -99,   0.302,     -99,     -99,     -99,      61,     -99,     124,     -99,      63,     -99,     1.5,     -99,    7806,     -99,     115,     -99,   28.21,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4827,     -99,     -99,     -99,    1962,     -99,  0.2460,     -99,   392.5,     -99,   15870,     -99,   11132,     -99,    4.60,     -99,   0.304,     -99,     -99,     -99,      74,     -99,     153,     -99,      79,     -99,     1.5,     -99,    9177,     -99,     146,     -99,   29.06,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4724,     -99,     -99,     -99,    1920,     -99,  0.2460,     -99,   384.1,     -99,   15931,     -99,   11298,     -99,    4.71,     -99,   0.297,     -99,     -99,     -99,      78,     -99,     158,     -99,      81,     -99,     1.6,     -99,    9505,     -99,     151,     -99,   28.92,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4443,     -99,     -99,     -99,    1806,     -99,  0.2460,     -99,   361.2,     -99,   15085,     -99,   10728,     -99,    4.62,     -99,   0.295,     -99,     -99,     -99,      75,     -99,     154,     -99,      80,     -99,     1.7,     -99,    8995,     -99,     149,     -99,   27.99,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     106,     -99,    4368,     -99,     -99,     -99,    1783,     -99,  0.2450,     -99,   356.6,     -99,   10576,     -99,    6259,     -99,    2.06,     -99,   0.413,     -99,     -99,     -99,      75,     -99,     118,     -99,      43,     -99,     1.7,     -99,    4556,     -99,      96,     -99,   28.67,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4218,     -99,     -99,     -99,    1760,     -99,  0.2397,     -99,   352.0,     -99,   14837,     -99,   10705,     -99,    4.75,     -99,   0.284,     -99,     -99,     -99,      73,     -99,     152,     -99,      79,     -99,     1.7,     -99,    8841,     -99,     154,     -99,   28.25,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     112,     -99,    3743,     -99,     -99,     -99,    1485,     -99,  0.2520,     -99,   297.1,     -99,   14284,     -99,   10629,     -99,    4.64,     -99,   0.262,     -99,     -99,     -99,      63,     -99,     151,     -99,      87,     -99,     1.7,     -99,    9360,     -99,     151,     -99,   28.77,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4803,     -99,     -99,     -99,    2004,     -99,  0.2397,     -99,   400.8,     -99,   15499,     -99,   10780,     -99,    4.42,     -99,   0.310,     -99,     -99,     -99,      72,     -99,     146,     -99,      74,     -99,     1.5,     -99,    8741,     -99,     137,     -99,   28.06,     -99,       5,     -99
