RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     118,     -99,    4905,     -99,     -99,     -99,    1858,     -99,  0.2640,     -99,   371.6,     -99,   15563,     -99,   10742,     -99,    4.44,     -99,   0.315,     -99,     -99,     -99,      77,     -99,     148,     -99,      71,     -99,     1.6,     -99,    8757,     -99,     138,     -99,   27.43,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4848,     -99,     -99,     -99,    1971,     -99,  0.2460,     -99,   394.2,     -99,   15325,     -99,   10557,     -99,    3.81,     -99,   0.316,     -99,     -99,     -99,      72,     -99,     137,     -99,      66,     -99,     1.5,     -99,    8367,     -99,     129,     -99,   28.78,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4332,     -99,     -99,     -99,    1719,     -99,  0.2520,     -99,   343.8,     -99,   14013,     -99,    9761,     -99,    3.73,     -99,   0.309,     -99,     -99,     -99,      67,     -99,     129,     -99,      63,     -99,     1.5,     -99,    7992,     -99,     122,     -99,   28.45,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     115,     -99,    5128,     -99,     -99,     -99,    2035,     -99,  0.2520,     -99,   407.0,     -99,   16337,     -99,   11296,     -99,    4.38,     -99,   0.314,     -99,     -99,     -99,      82,     -99,     156,     -99,      74,     -99,     1.6,     -99,    9009,     -99,     148,     -99,   28.41,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     115,     -99,    4794,     -99,     -99,     -99,    1902,     -99,  0.2520,     -99,   380.5,     -99,   15603,     -99,   10893,     -99,    4.39,     -99,   0.307,     -99,     -99,     -99,      74,     -99,     145,     -99,      71,     -99,     1.5,     -99,    8823,     -99,     136,     -99,   28.04,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4756,     -99,     -99,     -99,    1935,     -99,  0.2459,     -99,   386.9,     -99,   15426,     -99,   10754,     -99,    4.61,     -99,   0.308,     -99,     -99,     -99,      77,     -99,     151,     -99,      74,     -99,     1.6,     -99,    8839,     -99,     145,     -99,   27.49,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     109,     -99,    5044,     -99,     -99,     -99,    2051,     -99,  0.2459,     -99,   410.2,     -99,   14652,     -99,    9687,     -99,    3.69,     -99,   0.344,     -99,     -99,     -99,      87,     -99,     152,     -99,      65,     -99,     1.7,     -99,    7556,     -99,     146,     -99,   28.91,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     113,     -99,    5881,     -99,     -99,     -99,    2334,     -99,  0.2520,     -99,   466.8,     -99,   17504,     -99,   11709,     -99,    4.81,     -99,   0.336,     -99,     -99,     -99,      94,     -99,     168,     -99,      74,     -99,     1.6,     -99,    9237,     -99,     157,     -99,   27.67,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4502,     -99,     -99,     -99,    1787,     -99,  0.2520,     -99,   357.3,     -99,   15248,     -99,   10832,     -99,    4.64,     -99,   0.295,     -99,     -99,     -99,      76,     -99,     154,     -99,      78,     -99,     1.7,     -99,    8942,     -99,     146,     -99,   27.51,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     114,     -99,    5400,     -99,     -99,     -99,    2197,     -99,  0.2458,     -99,   439.3,     -99,   16156,     -99,   10839,     -99,    4.38,     -99,   0.334,     -99,     -99,     -99,      78,     -99,     145,     -99,      67,     -99,     1.4,     -99,    8556,     -99,     134,     -99,   28.30,     -99,       5,     -99
