RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     128,     -99,    4725,     -99,     -99,     -99,    1635,     -99,  0.2889,     -99,   327.0,     -99,   14896,     -99,   10250,     -99,    3.94,     -99,   0.317,     -99,     -99,     -99,      61,     -99,     124,     -99,      63,     -99,     1.3,     -99,    8153,     -99,     113,     -99,   27.51,     -99,       6,     -99
2,USMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     123,     -99,    5888,     -99,     -99,     -99,    2178,     -99,  0.2703,     -99,   435.6,     -99,   17700,     -99,   11901,     -99,    4.54,     -99,   0.333,     -99,     -99,     -99,      79,     -99,     149,     -99,      70,     -99,     1.3,     -99,    9233,     -99,     138,     -99,   28.19,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     122,     -99,    4861,     -99,     -99,     -99,    1800,     -99,  0.2700,     -99,   360.0,     -99,   15276,     -99,   10502,     -99,    4.43,     -99,   0.318,     -99,     -99,     -99,      70,     -99,     136,     -99,      66,     -99,     1.4,     -99,    8582,     -99,     129,     -99,   27.93,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     124,     -99,    5074,     -99,     -99,     -99,    1836,     -99,  0.2763,     -99,   367.3,     -99,   15802,     -99,   10813,     -99,    4.24,     -99,   0.321,     -99,     -99,     -99,      71,     -99,     140,     -99,      69,     -99,     1.4,     -99,    8698,     -99,     125,     -99,   27.33,     -99,       6,     -99
5,USMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     123,     -99,    4497,     -99,     -99,     -99,    1660,     -99,  0.2709,     -99,   332.0,     -99,   14452,     -99,   10037,     -99,    3.95,     -99,   0.311,     -99,     -99,     -99,      58,     -99,     120,     -99,      62,     -99,     1.3,     -99,    8230,     -99,     111,     -99,   27.64,     -99,       6,     -99
6,USMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     124,     -99,    3655,     -99,     -99,     -99,    1379,     -99,  0.2651,     -99,   275.7,     -99,   12887,     -99,    9310,     -99,    3.80,     -99,   0.284,     -99,     -99,     -99,      49,     -99,     113,     -99,      64,     -99,     1.3,     -99,    7607,     -99,     103,     -99,   28.10,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4824,     -99,     -99,     -99,    1870,     -99,  0.2580,     -99,   373.9,     -99,   13265,     -99,    8512,     -99,    3.22,     -99,   0.364,     -99,     -99,     -99,      82,     -99,     137,     -99,      55,     -99,     1.7,     -99,    6600,     -99,     135,     -99,   27.70,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     119,     -99,    4774,     -99,     -99,     -99,    1808,     -99,  0.2640,     -99,   361.7,     -99,   15068,     -99,   10375,     -99,    4.30,     -99,   0.317,     -99,     -99,     -99,      74,     -99,     139,     -99,      66,     -99,     1.5,     -99,    8434,     -99,     131,     -99,   27.09,     -99,       6,     -99
9,USMZ8001,SN,1,1,MZ,63,     -99,     -99,     -99,     -99,     -99,     121,     -99,    4340,     -99,     -99,     -99,    1604,     -99,  0.2706,     -99,   320.8,     -99,   14611,     -99,   10353,     -99,    4.16,     -99,   0.297,     -99,     -99,     -99,      61,     -99,     130,     -99,      69,     -99,     1.4,     -99,    8499,     -99,     121,     -99,   27.48,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     120,     -99,    4385,     -99,     -99,     -99,    1691,     -99,  0.2593,     -99,   338.2,     -99,   14025,     -99,    9719,     -99,    3.71,     -99,   0.313,     -99,     -99,     -99,      53,     -99,     110,     -99,      56,     -99,     1.2,     -99,    7363,     -99,      99,     -99,   26.94,     -99,       5,     -99
