RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     110,     -99,    1556,     -99,     -99,     -99,    1419,     -99,  0.1096,     -99,   283.9,     -99,   11154,     -99,    9679,     -99,    4.54,     -99,   0.139,     -99,     -99,     -99,      29,     -99,     183,     -99,     155,     -99,     1.8,     -99,    8584,     -99,     180,     -99,   28.00,     -99,       8,     -99
2,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,      98,     -99,      66,     -99,     -99,     -99,     304,     -99,  0.0217,     -99,    67.5,     -99,    2393,     -99,    2360,     -99,    1.00,     -99,   0.027,     -99,     -99,     -99,       1,     -99,      58,     -99,      56,     -99,     1.9,     -99,    2369,     -99,      58,     -99,   29.63,     -99,       6,     -99
3,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     110,     -99,    1520,     -99,     -99,     -99,    1079,     -99,  0.1409,     -99,   215.8,     -99,    8809,     -99,    7359,     -99,    3.54,     -99,   0.173,     -99,     -99,     -99,      27,     -99,     141,     -99,     114,     -99,     1.8,     -99,    6643,     -99,     140,     -99,   27.30,     -99,       8,     -99
4,USMZ8001,SN,1,1,MZ,69,     -99,     -99,     -99,     -99,     -99,     112,     -99,     203,     -99,     -99,     -99,     246,     -99,  0.0827,     -99,    57.6,     -99,    4315,     -99,    4175,     -99,    3.28,     -99,   0.047,     -99,     -99,     -99,       4,     -99,     121,     -99,     116,     -99,     1.8,     -99,    4334,     -99,     121,     -99,   28.78,     -99,       8,     -99
5,USMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     110,     -99,    1319,     -99,     -99,     -99,    1504,     -99,  0.0877,     -99,   300.8,     -99,   11079,     -99,    9843,     -99,    4.82,     -99,   0.119,     -99,     -99,     -99,      24,     -99,     184,     -99,     160,     -99,     1.9,     -99,    8535,     -99,     183,     -99,   26.26,     -99,       7,     -99
6,USMZ8001,SN,1,1,MZ,69,     -99,     -99,     -99,     -99,     -99,     114,     -99,    2939,     -99,     -99,     -99,    2930,     -99,  0.1003,     -99,   586.0,     -99,   15549,     -99,   12695,     -99,    4.88,     -99,   0.189,     -99,     -99,     -99,      53,     -99,     186,     -99,     133,     -99,     1.8,     -99,    9389,     -99,     184,     -99,   27.23,     -99,       7,     -99
7,USMZ8001,SN,1,1,MZ,70,     -99,     -99,     -99,     -99,     -99,     113,     -99,    2648,     -99,     -99,     -99,    3100,     -99,  0.0854,     -99,   620.0,     -99,   15558,     -99,   12996,     -99,    4.93,     -99,   0.170,     -99,     -99,     -99,      49,     -99,     182,     -99,     134,     -99,     1.8,     -99,    9768,     -99,     180,     -99,   27.49,     -99,       7,     -99
8,USMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     109,     -99,     785,     -99,     -99,     -99,    1236,     -99,  0.0635,     -99,   247.1,     -99,    8201,     -99,    7494,     -99,    4.14,     -99,   0.096,     -99,     -99,     -99,      15,     -99,     161,     -99,     146,     -99,     1.9,     -99,    6653,     -99,     161,     -99,   27.70,     -99,       6,     -99
9,USMZ8001,SN,1,1,MZ,63,     -99,     -99,     -99,     -99,     -99,     107,     -99,    1874,     -99,     -99,     -99,    1999,     -99,  0.0938,     -99,   399.8,     -99,    8019,     -99,    6206,     -99,    2.77,     -99,   0.234,     -99,     -99,     -99,      34,     -99,     104,     -99,      70,     -99,     1.8,     -99,    4120,     -99,     104,     -99,   28.45,     -99,       8,     -99
10,USMZ8001,SN,1,1,MZ,69,     -99,     -99,     -99,     -99,     -99,     113,     -99,    2415,     -99,     -99,     -99,    2692,     -99,  0.0897,     -99,   538.3,     -99,   15405,     -99,   13083,     -99,    5.15,     -99,   0.157,     -99,     -99,     -99,      44,     -99,     203,     -99,     158,     -99,     1.8,     -99,   10648,     -99,     203,     -99,   28.30,     -99,       7,     -99
11,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     111,     -99,    1282,     -99,     -99,     -99,    1617,     -99,  0.0792,     -99,   323.5,     -99,   11599,     -99,   10406,     -99,    4.91,     -99,   0.110,     -99,     -99,     -99,      24,     -99,     192,     -99,     169,     -99,     1.8,     -99,    8951,     -99,     192,     -99,   27.52,     -99,       7,     -99
12,USMZ8001,SN,1,1,MZ,69,     -99,     -99,     -99,     -99,     -99,     117,     -99,    5276,     -99,     -99,     -99,    2682,     -99,  0.1967,     -99,   536.4,     -99,   18014,     -99,   12827,     -99,    5.02,     -99,   0.293,     -99,     -99,     -99,      93,     -99,     183,     -99,      90,     -99,     1.8,     -99,    9882,     -99,     194,     -99,   27.06,     -99,       8,     -99
13,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     101,     -99,     116,     -99,     -99,     -99,     285,     -99,  0.0407,     -99,    64.3,     -99,    3710,     -99,    3649,     -99,    2.58,     -99,   0.031,     -99,     -99,     -99,       2,     -99,      99,     -99,      96,     -99,     1.8,     -99,    3757,     -99,      99,     -99,   28.61,     -99,       6,     -99
14,USMZ8001,SN,1,1,MZ,70,     -99,     -99,     -99,     -99,     -99,     110,     -99,     465,     -99,     -99,     -99,    1487,     -99,  0.0312,     -99,   297.4,     -99,   10691,     -99,   10314,     -99,    4.85,     -99,   0.043,     -99,     -99,     -99,       9,     -99,     194,     -99,     186,     -99,     1.8,     -99,    9309,     -99,     194,     -99,   27.57,     -99,       7,     -99
