RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,US02497985,         42.000,        -95.000,      -99,2010032,2010105,2010119,2010203,2010284,2010284,2010,-99,22386,10135,10135,0,14753,.3553623,2852,570.4173,.4527574,4.807507,-99.00000,-99,-99,-99,-99,-99,0,0,894,753,502,250,64,0,152,3,200,0,252,0,10,54,173,134,.3063801,-99,-99,-99,-99,-99,-99,-99,-99,250,27770,27768,0,0,200103,200071,.000000,.1396958,27.63312,32.90721,44.56318,-99.00000,12.51080,14.89863,20.17583,-99.00000,111.9279,88.83170,50.67500,40.21825,179,24.40112,13.56760,20.32347,13.80761,389.8522,810.1001,680.2640,179.0143,502.3338,1,
2,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,US02497985,         42.000,        -95.000,      -99,2011032,2011105,2011129,2011204,2011276,2011276,2011,-99,19322,7465,7465,0,11327,.2564390,2911,582.1934,.3863417,4.858008,-99.00000,-99,-99,-99,-99,-99,0,0,587,644,385,259,14,0,4,3,200,0,230,0,11,33,175,120,.4134268,-99,-99,-99,-99,-99,-99,-99,-99,250,27781,27779,0,0,200075,200039,.000000,.6479021E-02,37.09328,33.49936,50.18436,-99.00000,14.33097,12.94245,19.38869,-99.00000,96.60947,84.00823,37.32500,32.45652,171,25.03509,13.50877,19.62632,13.92763,391.6460,520.9000,576.7839,191.8877,385.0182,1,
3,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,US02497985,         42.000,        -95.000,      -99,2012032,2012109,2012122,2012189,2012242,2012242,2012,-99,7765,767,767,0,1136,.1549653,495,98.99022,.9877939E-01,4.410810,-99.00000,-99,-99,-99,-99,-99,0,0,474,516,231,284,17,0,16,3,200,0,205,0,31,27,163,14,.3198003,-99,-99,-99,-99,-99,-99,-99,-99,250,27778,27774,0,0,199780,199733,.000000,.000000,22.87128,18.96753,33.54301,-99.00000,2.259205,1.873596,3.313348,-99.00000,38.82400,37.87708,3.835000,3.741463,133,29.43309,15.81879,22.82858,14.37773,393.8103,339.5000,409.3733,179.2355,231.4879,1,
4,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,US02497985,         42.000,        -95.000,      -99,2013032,2013119,2013135,2013216,2013285,2013285,2013,-99,17520,5593,5593,0,9754,.2127095,2630,525.9077,.3192550,4.330673,-99.00000,-99,-99,-99,-99,-99,0,0,652,666,348,317,34,0,27,3,200,0,227,0,17,35,168,99,.3419131,-99,-99,-99,-99,-99,-99,-99,-99,250,27780,27777,0,0,200158,200116,.000000,.9688649E-03,39.42345,31.31231,50.28256,-99.00000,12.58551,9.996117,16.05216,-99.00000,87.59891,77.17965,27.96500,24.63877,166,26.09398,14.47590,19.76506,13.82303,396.6554,444.3999,559.5173,212.8559,348.4266,1,
5,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,US02497985,         42.000,        -95.000,      -99,2014032,2014111,2014127,2014209,2014312,2014312,2014,-99,21284,9851,9851,0,14603,.3952571,2492,498.4677,.4628519,4.716309,-99.00000,-99,-99,-99,-99,-99,0,0,999,751,438,314,102,0,221,3,200,0,253,0,10,54,176,136,.4991961,-99,-99,-99,-99,-99,-99,-99,-99,250,27773,27771,0,0,200160,200130,.000000,.1850210,23.65894,31.76500,48.63778,-99.00000,10.95042,14.70227,22.51175,-99.00000,106.4179,84.12484,49.25500,38.93676,201,22.40348,11.55323,17.60696,13.35348,398.7807,899.5999,670.0325,232.4388,437.5937,1,
6,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,US02497985,         42.000,        -95.000,      -99,2015032,2015105,2015122,2015209,2015300,2015300,2015,-99,23918,11226,11226,0,16277,.3830859,2930,586.0966,.4693646,4.842453,-99.00000,-99,-99,-99,-99,-99,0,0,1005,809,487,322,94,0,175,3,200,0,251,0,11,52,175,136,.2739359,-99,-99,-99,-99,-99,-99,-99,-99,250,27775,27773,0,0,200164,200134,.000000,.2188208,26.69122,32.28714,49.10204,-99.00000,12.52762,15.15408,23.04621,-99.00000,119.5900,95.29087,56.13000,44.72510,195,23.43230,12.42564,18.97077,13.55151,400.9289,896.1001,740.7906,253.7981,487.1082,1,
7,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,US02497985,         42.000,        -95.000,      -99,2016032,2016108,2016126,2016208,2016286,2016286,2016,-99,22224,8791,8791,0,12680,.3387126,2595,519.0710,.3955618,4.954713,-99.00000,-99,-99,-99,-99,-99,0,0,830,780,498,283,44,0,80,3,200,0,237,0,11,39,171,115,.4002973,-99,-99,-99,-99,-99,-99,-99,-99,250,27783,27782,0,0,200368,200336,.000000,.3764691E-02,29.44298,31.93029,44.67008,-99.00000,11.64679,12.63070,17.67019,-99.00000,111.1178,93.77032,43.95500,37.09283,178,24.57472,14.13707,20.07528,13.78672,404.1889,754.8000,696.0027,199.7925,497.5045,1,
8,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,US02497985,         42.000,        -95.000,      -99,2017032,2017114,2017130,2017208,2017283,2017283,2017,-99,19657,7971,7971,0,11492,.3214517,2480,495.9408,.4055172,4.159984,-99.00000,-99,-99,-99,-99,-99,0,0,863,751,420,331,64,0,123,3,200,0,236,0,11,38,168,116,.3035432,-99,-99,-99,-99,-99,-99,-99,-99,250,27784,27782,0,0,200215,200178,.000000,.000000,28.78387,32.11858,46.75692,-99.00000,11.67228,13.02455,18.96062,-99.00000,98.28252,83.29027,39.85500,33.77542,169,26.10000,14.06864,20.41598,13.84998,406.4836,682.8999,611.9979,191.9453,420.3978,1,
9,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,US02497985,         42.000,        -95.000,      -99,2018032,2018115,2018126,2018196,2018263,2018263,2018,-99,24036,9618,9618,0,15139,.3102686,3100,620.0000,.4001621,4.968418,-99.00000,-99,-99,-99,-99,-99,0,0,795,705,461,245,54,0,110,3,200,0,242,0,10,43,184,133,.2500801,-99,-99,-99,-99,-99,-99,-99,-99,250,27773,27771,0,0,200000,199967,.000000,.1588224E-01,36.61803,40.04494,52.18604,-99.00000,14.65265,16.02392,20.88216,-99.00000,120.1804,99.32264,48.09000,39.74380,148,26.94865,16.19595,20.54392,14.15911,408.4525,656.4000,600.2276,142.2408,460.5844,1,
10,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,US02497985,         42.000,        -95.000,      -99,2019032,2019110,2019133,2019210,2019300,2019300,2019,-99,23592,10847,10847,0,15997,.3649428,2972,594.4494,.4597791,4.811182,-99.00000,-99,-99,-99,-99,-99,0,0,907,747,429,317,55,0,180,3,200,0,245,0,10,47,184,142,.7271910,-99,-99,-99,-99,-99,-99,-99,-99,250,27773,27771,0,0,200076,200044,.000000,.1190615E-01,30.50002,35.55782,54.92945,-99.00000,14.02327,16.34874,25.25541,-99.00000,117.9588,96.29292,54.23500,44.27347,190,23.07315,12.81895,17.91474,13.56010,411.4749,773.5001,663.4763,233.9841,429.4921,1,
