RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4040,     -99,     -99,     -99,    1742,     -99,  0.2319,     -99,   348.5,     -99,   14463,     -99,   10511,     -99,    4.43,     -99,   0.279,     -99,     -99,     -99,      64,     -99,     141,     -99,      77,     -99,     1.6,     -99,    8881,     -99,     130,     -99,   28.24,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4228,     -99,     -99,     -99,    1815,     -99,  0.2329,     -99,   363.1,     -99,   14077,     -99,    9933,     -99,    4.18,     -99,   0.300,     -99,     -99,     -99,      65,     -99,     132,     -99,      66,     -99,     1.5,     -99,    8165,     -99,     125,     -99,   28.42,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4156,     -99,     -99,     -99,    1782,     -99,  0.2332,     -99,   356.4,     -99,   13774,     -99,    9699,     -99,    4.13,     -99,   0.302,     -99,     -99,     -99,      66,     -99,     133,     -99,      67,     -99,     1.6,     -99,    7989,     -99,     123,     -99,   28.30,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3393,     -99,     -99,     -99,    1543,     -99,  0.2200,     -99,   308.5,     -99,    9534,     -99,    6195,     -99,    2.02,     -99,   0.356,     -99,     -99,     -99,      59,     -99,     104,     -99,      45,     -99,     1.7,     -99,    4632,     -99,      96,     -99,   27.86,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4528,     -99,     -99,     -99,    1952,     -99,  0.2320,     -99,   390.4,     -99,   15176,     -99,   10732,     -99,    4.57,     -99,   0.298,     -99,     -99,     -99,      76,     -99,     151,     -99,      75,     -99,     1.7,     -99,    8776,     -99,     145,     -99,   27.91,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4129,     -99,     -99,     -99,    1843,     -99,  0.2240,     -99,   368.6,     -99,   14704,     -99,   10663,     -99,    4.71,     -99,   0.281,     -99,     -99,     -99,      71,     -99,     154,     -99,      83,     -99,     1.7,     -99,    8877,     -99,     151,     -99,   28.54,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    2998,     -99,     -99,     -99,    1366,     -99,  0.2194,     -99,   273.3,     -99,    9169,     -99,    6223,     -99,    2.32,     -99,   0.327,     -99,     -99,     -99,      52,     -99,     101,     -99,      48,     -99,     1.7,     -99,    5075,     -99,     106,     -99,   28.41,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3689,     -99,     -99,     -99,    1654,     -99,  0.2230,     -99,   330.9,     -99,   12410,     -99,    8796,     -99,    3.55,     -99,   0.297,     -99,     -99,     -99,      64,     -99,     127,     -99,      63,     -99,     1.7,     -99,    7206,     -99,     131,     -99,   28.34,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3586,     -99,     -99,     -99,    1586,     -99,  0.2260,     -99,   317.3,     -99,   13607,     -99,   10101,     -99,    4.47,     -99,   0.264,     -99,     -99,     -99,      62,     -99,     144,     -99,      82,     -99,     1.7,     -99,    8653,     -99,     152,     -99,   28.21,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     109,     -99,    5208,     -99,     -99,     -99,    2370,     -99,  0.2198,     -99,   473.9,     -99,   15617,     -99,   10490,     -99,    4.32,     -99,   0.333,     -99,     -99,     -99,      77,     -99,     140,     -99,      62,     -99,     1.5,     -99,    8209,     -99,     129,     -99,   28.27,     -99,       5,     -99
