RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,LK04210805,          8.708,         80.292,    24.02,2010121,2010244,2010249,2010304,2010355,2010355,2010,-99,13653,3645,3645,0,5321,.2322620,1569,313.8744,.2669802,4.232714,-99.00000,-99,-99,-99,-99,-99,0,0,1353,638,303,334,190,359,229,2,100,0,152,24,19,88,132,56,.3496733,-99,-99,-99,-99,-99,-99,-99,-99,250,27697,27696,0,0,199155,199125,.000000,.1747999,11.70215,31.11931,45.01932,-99.00000,3.124196,8.308114,12.01909,-99.00000,136.5290,89.82172,36.45000,23.98026,111,28.70902,25.52523,16.42612,11.75679,390.4253,1166.700,438.7277,137.0462,303.2676,1,
2,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,LK04210805,          8.708,         80.292,    24.02,2011121,2011256,2011261,2011315,2012001,2012001,2012,-99,14982,4717,4717,0,6803,.2323235,2030,406.0820,.3148471,4.157039,-99.00000,-99,-99,-99,-99,-99,0,0,1215,546,302,244,162,326,244,2,100,0,152,18,21,83,135,69,.1661897,-99,-99,-99,-99,-99,-99,-99,-99,250,27702,27701,0,0,199221,199192,.000000,.2428277,13.53778,36.70248,49.55751,-99.00000,4.262221,11.55538,15.60264,-99.00000,149.8226,98.56748,47.17000,31.03289,110,29.17091,25.60545,16.55818,11.69137,392.3330,1106.700,408.2083,109.8712,302.3206,1,
3,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,LK04210805,          8.708,         80.292,    24.02,2012121,2012252,2012257,2012311,2012361,2012361,2012,-99,14013,4316,4316,0,6123,.2333148,1850,369.9882,.3080048,4.267971,-99.00000,-99,-99,-99,-99,-99,0,0,1435,508,294,213,237,415,338,2,100,0,153,22,18,85,132,66,.2291270,-99,-99,-99,-99,-99,-99,-99,-99,250,27701,27699,0,0,199239,199211,.000000,.2362901,10.72179,32.73175,47.60030,-99.00000,3.302219,10.08110,14.66049,-99.00000,140.1337,91.59068,43.16000,28.20915,109,29.20183,25.66514,16.22385,11.71467,394.7963,1307.000,428.1279,135.4885,294.3968,1,
4,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,LK04210805,          8.708,         80.292,    24.02,2013121,2013244,2013249,2013302,2013352,2013352,2013,-99,12696,4488,4488,0,6986,.2236126,2007,401.4531,.3535427,2.899836,-99.00000,-99,-99,-99,-99,-99,0,0,694,578,267,312,44,0,135,2,100,0,153,0,18,61,125,76,.1636887,-99,-99,-99,-99,-99,-99,-99,-99,250,27725,27723,0,0,199363,199328,.000000,.4120545E-02,23.61126,32.50661,47.60442,-99.00000,8.346663,11.49120,16.82833,-99.00000,126.9578,82.97893,44.88000,29.33333,108,29.41111,25.77962,17.57500,11.76413,397.2456,537.7000,390.5598,125.7979,266.6932,1,
5,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,LK04210805,          8.708,         80.292,    24.02,2014121,2014244,2014249,2014302,2014352,2014352,2014,-99,14219,3822,3822,0,5812,.2300251,1661,332.2815,.2687759,4.577018,-99.00000,-99,-99,-99,-99,-99,0,0,1160,555,297,259,144,256,266,2,100,0,174,12,19,96,147,66,.2264701,-99,-99,-99,-99,-99,-99,-99,-99,250,27691,27689,0,0,199089,199060,.000000,.2427167,14.48232,36.75778,47.91694,-99.00000,3.892850,9.880499,12.88008,-99.00000,142.1874,81.71689,38.22000,21.96552,108,29.13056,25.88981,16.43333,11.76413,399.2303,981.7999,386.8226,92.34152,296.7372,1,
6,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,LK04210805,          8.708,         80.292,    24.02,2015121,2015244,2015249,2015303,2015353,2015353,2015,-99,14546,4068,4068,0,5822,.2239875,1816,363.2077,.2796417,4.648506,-99.00000,-99,-99,-99,-99,-99,0,0,1336,551,293,258,173,438,236,2,100,0,172,19,19,101,151,69,.1924261,-99,-99,-99,-99,-99,-99,-99,-99,250,27685,27683,0,0,199025,198996,.000000,.5656363,12.50740,37.20266,49.62051,-99.00000,3.497850,10.40419,13.87699,-99.00000,145.4611,84.57041,40.68000,23.65116,109,29.22752,26.08166,16.14954,11.76164,401.7512,1163.000,390.9965,100.3626,293.1471,1,
7,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,LK04210805,          8.708,         80.292,    24.02,2016121,2016244,2016249,2016301,2016350,2016350,2016,-99,10952,3761,3761,0,5609,.2194125,1714,342.8694,.3434385,2.664547,-99.00000,-99,-99,-99,-99,-99,0,0,672,527,255,272,60,0,148,2,100,0,147,0,61,99,119,66,.1787939,-99,-99,-99,-99,-99,-99,-99,-99,250,27685,27682,0,0,198987,198951,.000000,.3189767E-02,30.05610,32.50048,42.95740,-99.00000,10.32108,11.16046,14.75130,-99.00000,109.5244,74.50642,37.61000,25.58503,106,30.27736,25.86887,17.89339,11.76923,404.9092,364.4000,336.9932,84.97176,254.9606,1,
8,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,LK04210805,          8.708,         80.292,    24.02,2017121,2017254,2017259,2017311,2017361,2017361,2017,-99,14625,4285,4285,0,6431,.2231250,1920,384.0541,.2929739,4.500702,-99.00000,-99,-99,-99,-99,-99,0,0,955,772,313,460,73,0,172,2,100,0,174,0,20,86,150,74,.3496420,-99,-99,-99,-99,-99,-99,-99,-99,250,27700,27698,0,0,199109,199079,.000000,.4707844E-01,24.45981,35.21339,46.76445,-99.00000,7.166750,10.31756,13.70203,-99.00000,146.2452,84.04899,42.85000,24.62644,107,29.43925,25.92616,17.40001,11.70761,407.0366,597.9000,415.3115,105.9074,312.7274,1,
9,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,LK04210805,          8.708,         80.292,    24.02,2018121,2018244,2018249,2018302,2018352,2018352,2018,-99,13611,3470,3470,0,5153,.2260500,1535,306.9863,.2549263,4.508155,-99.00000,-99,-99,-99,-99,-99,0,0,970,618,307,311,68,107,239,2,100,0,175,4,24,95,144,60,.2733668,-99,-99,-99,-99,-99,-99,-99,-99,250,27691,27689,0,0,199068,199039,.000000,.2960571,18.58363,34.90251,44.36146,-99.00000,4.737848,8.898301,11.30984,-99.00000,136.1066,77.77517,34.70000,19.82857,108,29.58611,25.65741,17.08148,11.76413,409.3391,732.4001,389.9621,86.64909,306.8126,1,
10,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,LK04210805,          8.708,         80.292,    24.02,2019121,2019244,2019249,2019302,2019351,2019351,2019,-99,14191,3971,3971,0,5763,.2097480,1893,378.6787,.2798580,4.379523,-99.00000,-99,-99,-99,-99,-99,0,0,1197,551,312,239,164,315,229,2,100,0,159,15,19,86,138,63,.2562698,-99,-99,-99,-99,-99,-99,-99,-99,250,27700,27699,0,0,199206,199177,.000000,.3423992,12.97961,33.55067,45.52404,-99.00000,3.632123,9.388582,12.73912,-99.00000,141.9061,89.24913,39.71000,24.97484,107,29.40093,26.01682,17.02524,11.76666,412.1300,1093.300,422.9605,113.9610,311.7169,1,
