RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4436,     -99,     -99,     -99,    1806,     -99,  0.2457,     -99,   361.1,     -99,   14868,     -99,   10515,     -99,    4.49,     -99,   0.298,     -99,     -99,     -99,      74,     -99,     151,     -99,      77,     -99,     1.7,     -99,    8766,     -99,     140,     -99,   27.37,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4522,     -99,     -99,     -99,    1888,     -99,  0.2396,     -99,   377.6,     -99,   15202,     -99,   10764,     -99,    4.40,     -99,   0.297,     -99,     -99,     -99,      70,     -99,     145,     -99,      74,     -99,     1.6,     -99,    8897,     -99,     137,     -99,   28.36,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4069,     -99,     -99,     -99,    1704,     -99,  0.2388,     -99,   340.7,     -99,   13334,     -99,    9340,     -99,    3.69,     -99,   0.305,     -99,     -99,     -99,      68,     -99,     132,     -99,      63,     -99,     1.7,     -99,    7684,     -99,     126,     -99,   27.85,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    5371,     -99,     -99,     -99,    2300,     -99,  0.2336,     -99,   459.9,     -99,   16716,     -99,   11433,     -99,    4.72,     -99,   0.321,     -99,     -99,     -99,      91,     -99,     164,     -99,      73,     -99,     1.7,     -99,    9005,     -99,     152,     -99,   27.92,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4614,     -99,     -99,     -99,    1926,     -99,  0.2396,     -99,   385.2,     -99,   15531,     -99,   11004,     -99,    4.47,     -99,   0.297,     -99,     -99,     -99,      75,     -99,     150,     -99,      75,     -99,     1.6,     -99,    8888,     -99,     140,     -99,   28.24,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4594,     -99,     -99,     -99,    1972,     -99,  0.2330,     -99,   394.3,     -99,   15407,     -99,   10899,     -99,    4.63,     -99,   0.298,     -99,     -99,     -99,      79,     -99,     157,     -99,      77,     -99,     1.7,     -99,    8708,     -99,     152,     -99,   27.64,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4489,     -99,     -99,     -99,    1937,     -99,  0.2318,     -99,   387.3,     -99,   13206,     -99,    8792,     -99,    3.40,     -99,   0.340,     -99,     -99,     -99,      78,     -99,     143,     -99,      65,     -99,     1.7,     -99,    6792,     -99,     143,     -99,   28.47,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5608,     -99,     -99,     -99,    2415,     -99,  0.2322,     -99,   483.0,     -99,   17465,     -99,   11947,     -99,    4.79,     -99,   0.321,     -99,     -99,     -99,      95,     -99,     172,     -99,      77,     -99,     1.7,     -99,    9366,     -99,     159,     -99,   28.65,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4120,     -99,     -99,     -99,    1768,     -99,  0.2330,     -99,   353.7,     -99,   14718,     -99,   10684,     -99,    4.50,     -99,   0.280,     -99,     -99,     -99,      71,     -99,     150,     -99,      79,     -99,     1.7,     -99,    8813,     -99,     143,     -99,   27.52,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5151,     -99,     -99,     -99,    2286,     -99,  0.2254,     -99,   457.1,     -99,   16058,     -99,   10991,     -99,    4.40,     -99,   0.321,     -99,     -99,     -99,      80,     -99,     150,     -99,      70,     -99,     1.6,     -99,    8577,     -99,     139,     -99,   28.31,     -99,       5,     -99
