RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     128,     -99,    4231,     -99,     -99,     -99,    1462,     -99,  0.2894,     -99,   292.3,     -99,   13866,     -99,    9712,     -99,    3.70,     -99,   0.305,     -99,     -99,     -99,      52,     -99,     112,     -99,      60,     -99,     1.2,     -99,    7730,     -99,     102,     -99,   27.51,     -99,       6,     -99
2,GHMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     123,     -99,    5386,     -99,     -99,     -99,    1990,     -99,  0.2707,     -99,   398.0,     -99,   16806,     -99,   11507,     -99,    4.37,     -99,   0.320,     -99,     -99,     -99,      71,     -99,     141,     -99,      70,     -99,     1.3,     -99,    8954,     -99,     128,     -99,   28.19,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     122,     -99,    4294,     -99,     -99,     -99,    1587,     -99,  0.2706,     -99,   317.4,     -99,   14370,     -99,   10159,     -99,    4.16,     -99,   0.299,     -99,     -99,     -99,      59,     -99,     125,     -99,      66,     -99,     1.4,     -99,    8314,     -99,     118,     -99,   27.89,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     123,     -99,    4970,     -99,     -99,     -99,    1797,     -99,  0.2766,     -99,   359.3,     -99,   15480,     -99,   10592,     -99,    4.07,     -99,   0.321,     -99,     -99,     -99,      66,     -99,     131,     -99,      65,     -99,     1.3,     -99,    8378,     -99,     118,     -99,   26.86,     -99,       6,     -99
5,GHMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     123,     -99,    3841,     -99,     -99,     -99,    1414,     -99,  0.2717,     -99,   282.8,     -99,   13235,     -99,    9474,     -99,    3.70,     -99,   0.290,     -99,     -99,     -99,      47,     -99,     105,     -99,      59,     -99,     1.2,     -99,    7798,     -99,      97,     -99,   27.64,     -99,       6,     -99
6,GHMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     124,     -99,    3281,     -99,     -99,     -99,    1235,     -99,  0.2656,     -99,   247.1,     -99,   12172,     -99,    8968,     -99,    3.65,     -99,   0.270,     -99,     -99,     -99,      42,     -99,     105,     -99,      62,     -99,     1.3,     -99,    7361,     -99,      94,     -99,   28.10,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     115,     -99,    5050,     -99,     -99,     -99,    1957,     -99,  0.2580,     -99,   391.5,     -99,   15371,     -99,   10403,     -99,    4.15,     -99,   0.329,     -99,     -99,     -99,      84,     -99,     149,     -99,      66,     -99,     1.7,     -99,    8217,     -99,     139,     -99,   27.67,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     122,     -99,    4893,     -99,     -99,     -99,    1766,     -99,  0.2770,     -99,   353.2,     -99,   15724,     -99,   10917,     -99,    4.12,     -99,   0.311,     -99,     -99,     -99,      63,     -99,     130,     -99,      67,     -99,     1.3,     -99,    8570,     -99,     119,     -99,   28.12,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,63,     -99,     -99,     -99,     -99,     -99,     121,     -99,    3968,     -99,     -99,     -99,    1463,     -99,  0.2712,     -99,   292.7,     -99,   13813,     -99,    9925,     -99,    3.95,     -99,   0.287,     -99,     -99,     -99,      52,     -99,     117,     -99,      65,     -99,     1.3,     -99,    8070,     -99,     107,     -99,   27.43,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     -99,     -99,    3624,     -99,     -99,     -99,    1392,     -99,  0.2603,     -99,   278.5,     -99,   12730,     -99,    9182,     -99,    3.39,     -99,   0.285,     -99,     -99,     -99,      41,     -99,      96,     -99,      55,     -99,     1.1,     -99,    7012,     -99,      87,     -99,   28.06,     -99,       5,     -99
