RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     115,     -99,    4600,     -99,     -99,     -99,    1783,     -99,  0.2580,     -99,   356.6,     -99,   15176,     -99,   10661,     -99,    4.41,     -99,   0.303,     -99,     -99,     -99,      70,     -99,     144,     -99,      74,     -99,     1.5,     -99,    8766,     -99,     134,     -99,   27.31,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4458,     -99,     -99,     -99,    1769,     -99,  0.2521,     -99,   353.7,     -99,   15285,     -99,   10913,     -99,    4.57,     -99,   0.292,     -99,     -99,     -99,      67,     -99,     143,     -99,      75,     -99,     1.5,     -99,    9216,     -99,     137,     -99,   28.05,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     115,     -99,    4706,     -99,     -99,     -99,    1824,     -99,  0.2580,     -99,   364.8,     -99,   14412,     -99,    9784,     -99,    3.67,     -99,   0.327,     -99,     -99,     -99,      75,     -99,     134,     -99,      60,     -99,     1.6,     -99,    7879,     -99,     129,     -99,   28.65,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     112,     -99,    5336,     -99,     -99,     -99,    2171,     -99,  0.2459,     -99,   434.1,     -99,   16018,     -99,   10767,     -99,    3.95,     -99,   0.333,     -99,     -99,     -99,      79,     -99,     141,     -99,      62,     -99,     1.5,     -99,    8526,     -99,     136,     -99,   28.98,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     116,     -99,    5179,     -99,     -99,     -99,    2055,     -99,  0.2520,     -99,   411.1,     -99,   16708,     -99,   11623,     -99,    4.59,     -99,   0.310,     -99,     -99,     -99,      76,     -99,     150,     -99,      75,     -99,     1.5,     -99,    9526,     -99,     143,     -99,   29.05,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4431,     -99,     -99,     -99,    1801,     -99,  0.2460,     -99,   360.2,     -99,   14470,     -99,   10122,     -99,    4.33,     -99,   0.306,     -99,     -99,     -99,      72,     -99,     142,     -99,      69,     -99,     1.6,     -99,    8184,     -99,     137,     -99,   27.50,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     107,     -99,    5211,     -99,     -99,     -99,    2127,     -99,  0.2450,     -99,   425.4,     -99,   13273,     -99,    8129,     -99,    2.85,     -99,   0.393,     -99,     -99,     -99,      90,     -99,     145,     -99,      56,     -99,     1.7,     -99,    5811,     -99,     122,     -99,   28.83,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4688,     -99,     -99,     -99,    1860,     -99,  0.2520,     -99,   372.0,     -99,   15749,     -99,   11150,     -99,    4.67,     -99,   0.298,     -99,     -99,     -99,      73,     -99,     151,     -99,      77,     -99,     1.6,     -99,    9169,     -99,     146,     -99,   28.43,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     114,     -99,    3923,     -99,     -99,     -99,    1557,     -99,  0.2520,     -99,   311.4,     -99,   14513,     -99,   10678,     -99,    4.58,     -99,   0.270,     -99,     -99,     -99,      66,     -99,     150,     -99,      84,     -99,     1.7,     -99,    9166,     -99,     146,     -99,   27.98,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     114,     -99,    5233,     -99,     -99,     -99,    2127,     -99,  0.2461,     -99,   425.3,     -99,   15819,     -99,   10668,     -99,    4.33,     -99,   0.331,     -99,     -99,     -99,      73,     -99,     138,     -99,      65,     -99,     1.4,     -99,    8366,     -99,     129,     -99,   27.34,     -99,       5,     -99
