RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     115,     -99,    4472,     -99,     -99,     -99,    1820,     -99,  0.2457,     -99,   364.0,     -99,   14661,     -99,   10273,     -99,    4.31,     -99,   0.305,     -99,     -99,     -99,      69,     -99,     138,     -99,      69,     -99,     1.5,     -99,    8512,     -99,     127,     -99,   27.50,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4865,     -99,     -99,     -99,    2081,     -99,  0.2337,     -99,   416.2,     -99,   16254,     -99,   11479,     -99,    4.60,     -99,   0.299,     -99,     -99,     -99,      73,     -99,     148,     -99,      75,     -99,     1.5,     -99,    9143,     -99,     140,     -99,   28.28,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4770,     -99,     -99,     -99,    1997,     -99,  0.2389,     -99,   399.3,     -99,   14854,     -99,   10166,     -99,    4.22,     -99,   0.321,     -99,     -99,     -99,      73,     -99,     138,     -99,      65,     -99,     1.5,     -99,    8262,     -99,     131,     -99,   27.31,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     113,     -99,    5156,     -99,     -99,     -99,    2151,     -99,  0.2397,     -99,   430.2,     -99,   16076,     -99,   11003,     -99,    4.49,     -99,   0.321,     -99,     -99,     -99,      82,     -99,     153,     -99,      71,     -99,     1.6,     -99,    8768,     -99,     139,     -99,   27.32,     -99,       6,     -99
5,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4390,     -99,     -99,     -99,    1878,     -99,  0.2338,     -99,   375.6,     -99,   14808,     -99,   10503,     -99,    4.26,     -99,   0.296,     -99,     -99,     -99,      68,     -99,     137,     -99,      70,     -99,     1.5,     -99,    8473,     -99,     128,     -99,   27.62,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4455,     -99,     -99,     -99,    1913,     -99,  0.2329,     -99,   382.6,     -99,   15103,     -99,   10736,     -99,    4.60,     -99,   0.295,     -99,     -99,     -99,      71,     -99,     145,     -99,      74,     -99,     1.6,     -99,    8647,     -99,     139,     -99,   27.97,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4777,     -99,     -99,     -99,    2001,     -99,  0.2388,     -99,   400.1,     -99,   13589,     -99,    8883,     -99,    3.47,     -99,   0.352,     -99,     -99,     -99,      83,     -99,     141,     -99,      58,     -99,     1.7,     -99,    6789,     -99,     137,     -99,   27.48,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5443,     -99,     -99,     -99,    2334,     -99,  0.2332,     -99,   466.9,     -99,   16811,     -99,   11454,     -99,    4.52,     -99,   0.324,     -99,     -99,     -99,      85,     -99,     157,     -99,      71,     -99,     1.6,     -99,    8973,     -99,     144,     -99,   27.91,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4198,     -99,     -99,     -99,    1799,     -99,  0.2334,     -99,   359.7,     -99,   14577,     -99,   10465,     -99,    4.36,     -99,   0.288,     -99,     -99,     -99,      65,     -99,     139,     -99,      74,     -99,     1.5,     -99,    8517,     -99,     128,     -99,   27.58,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4763,     -99,     -99,     -99,    2113,     -99,  0.2255,     -99,   422.5,     -99,   15412,     -99,   10734,     -99,    4.26,     -99,   0.309,     -99,     -99,     -99,      69,     -99,     138,     -99,      68,     -99,     1.5,     -99,    8230,     -99,     126,     -99,   28.14,     -99,       5,     -99
