RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3909,     -99,     -99,     -99,    1680,     -99,  0.2326,     -99,   336.1,     -99,   14081,     -99,   10256,     -99,    4.45,     -99,   0.278,     -99,     -99,     -99,      64,     -99,     141,     -99,      77,     -99,     1.6,     -99,    8692,     -99,     136,     -99,   27.64,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3912,     -99,     -99,     -99,    1762,     -99,  0.2220,     -99,   352.3,     -99,   13861,     -99,   10029,     -99,    3.82,     -99,   0.282,     -99,     -99,     -99,      62,     -99,     132,     -99,      70,     -99,     1.6,     -99,    8314,     -99,     124,     -99,   28.80,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4522,     -99,     -99,     -99,    1948,     -99,  0.2322,     -99,   389.5,     -99,   13623,     -99,    9173,     -99,    3.63,     -99,   0.332,     -99,     -99,     -99,      68,     -99,     128,     -99,      59,     -99,     1.5,     -99,    7237,     -99,     114,     -99,   27.79,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     105,     -99,    2907,     -99,     -99,     -99,    1369,     -99,  0.2124,     -99,   273.8,     -99,   11049,     -99,    8216,     -99,    3.39,     -99,   0.263,     -99,     -99,     -99,      51,     -99,     117,     -99,      66,     -99,     1.8,     -99,    7022,     -99,     129,     -99,   28.22,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3820,     -99,     -99,     -99,    1651,     -99,  0.2313,     -99,   330.3,     -99,   14183,     -99,   10450,     -99,    4.53,     -99,   0.269,     -99,     -99,     -99,      64,     -99,     142,     -99,      78,     -99,     1.7,     -99,    8946,     -99,     137,     -99,   28.09,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3960,     -99,     -99,     -99,    1775,     -99,  0.2231,     -99,   355.1,     -99,   14138,     -99,   10265,     -99,    4.54,     -99,   0.280,     -99,     -99,     -99,      65,     -99,     142,     -99,      77,     -99,     1.6,     -99,    8569,     -99,     139,     -99,   28.15,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     103,     -99,    4251,     -99,     -99,     -99,    1936,     -99,  0.2196,     -99,   387.2,     -99,   10629,     -99,    6434,     -99,    2.28,     -99,   0.400,     -99,     -99,     -99,      74,     -99,     118,     -99,      43,     -99,     1.7,     -99,    4570,     -99,      97,     -99,   28.61,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3814,     -99,     -99,     -99,    1710,     -99,  0.2231,     -99,   342.0,     -99,   13013,     -99,    9273,     -99,    3.87,     -99,   0.293,     -99,     -99,     -99,      67,     -99,     133,     -99,      66,     -99,     1.7,     -99,    7590,     -99,     137,     -99,   28.07,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3471,     -99,     -99,     -99,    1500,     -99,  0.2314,     -99,   300.0,     -99,   13525,     -99,   10138,     -99,    4.57,     -99,   0.257,     -99,     -99,     -99,      60,     -99,     143,     -99,      84,     -99,     1.7,     -99,    8822,     -99,     143,     -99,   27.93,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     107,     -99,    4119,     -99,     -99,     -99,    1975,     -99,  0.2085,     -99,   395.0,     -99,   13902,     -99,    9868,     -99,    4.08,     -99,   0.296,     -99,     -99,     -99,      66,     -99,     134,     -99,      68,     -99,     1.6,     -99,    7875,     -99,     125,     -99,   28.32,     -99,       5,     -99
