RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,US02446121,         43.000,        -97.000,      -99,2010032,2010105,2010120,2010206,2010291,2010291,2010,-99,22435,10190,10190,0,14289,.3642679,2797,559.4769,.4541983,4.701442,-99.00000,-99,-99,-99,-99,-99,0,0,805,751,510,241,69,0,59,3,200,0,239,0,12,41,170,129,.3332201,-99,-99,-99,-99,-99,-99,-99,-99,250,29276,29274,0,0,210857,210825,.000000,.000000,30.04162,32.05328,43.99074,-99.00000,13.64489,14.55858,19.98057,-99.00000,112.1754,93.87062,50.95000,42.63598,186,24.57634,12.76237,20.19785,13.76093,389.8715,746.8000,699.9309,191.2986,509.9955,1,
2,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,US02446121,         43.000,        -97.000,      -99,2011032,2011128,2011140,2011211,2011287,2011287,2011,-99,12271,3186,3186,0,4201,.2496674,1276,255.2410,.2596480,4.668826,-99.00000,-99,-99,-99,-99,-99,0,0,589,630,313,317,16,0,17,3,200,0,217,0,25,33,177,57,.2225208,-99,-99,-99,-99,-99,-99,-99,-99,250,29267,29264,0,0,210329,210288,.000000,.1172702E-03,27.71340,23.41886,39.25768,-99.00000,7.195122,6.080147,10.19232,-99.00000,61.35747,56.55066,15.93000,14.68203,159,26.86918,14.55786,20.19435,13.84800,391.7305,442.8000,524.0005,212.3647,312.5883,1,
3,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,US02446121,         43.000,        -97.000,      -99,2012032,2012107,2012120,2012188,2012239,2012239,2012,-99,5237,523,523,0,699,.1096639,477,95.41412,.9989709E-01,3.153467,-99.00000,-99,-99,-99,-99,-99,0,0,342,399,161,238,6,0,11,3,200,0,152,0,80,22,116,10,.3050799,-99,-99,-99,-99,-99,-99,-99,-99,250,29275,29272,0,0,210358,210307,.000000,.000000,20.20499,15.89216,32.58094,-99.00000,2.017747,1.587051,3.253655,-99.00000,26.18567,34.45483,2.615000,3.440789,132,30.15985,15.70833,22.87727,14.47771,393.7933,259.2000,329.5419,168.8197,160.7423,1,
4,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,US02446121,         43.000,        -97.000,      -99,2013032,2013119,2013134,2013212,2013278,2013278,2013,-99,12774,3240,3240,0,5830,.1786385,1814,362.7560,.2536454,4.472155,-99.00000,-99,-99,-99,-99,-99,0,0,608,622,314,308,25,0,34,3,200,0,212,0,27,30,165,59,.3308170,-99,-99,-99,-99,-99,-99,-99,-99,250,29272,29270,0,0,210456,210414,.000000,.000000,27.22542,24.60489,40.62222,-99.00000,6.905371,6.240707,10.30329,-99.00000,63.87084,60.25551,16.20000,15.28302,159,26.96855,14.76540,19.89182,14.01193,396.6358,469.2000,519.1719,205.1493,314.4626,1,
5,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,US02446121,         43.000,        -97.000,      -99,2014032,2014115,2014130,2014208,2014299,2014299,2014,-99,21541,9312,9312,0,13723,.3651303,2550,510.0675,.4322851,4.821949,-99.00000,-99,-99,-99,-99,-99,0,0,686,721,459,263,22,0,18,3,200,0,237,0,11,39,166,124,.4153950,-99,-99,-99,-99,-99,-99,-99,-99,250,29279,29277,0,0,210924,210893,.000000,.1613849E-01,34.78918,33.25390,46.97993,-99.00000,15.03876,14.37508,20.30861,-99.00000,107.7073,90.89227,46.56000,39.29114,184,24.69674,12.48315,18.43695,13.63941,398.7572,619.2001,647.7877,189.7776,458.5248,1,
6,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,US02446121,         43.000,        -97.000,      -99,2015032,2015109,2015122,2015206,2015275,2015275,2015,-99,14668,5792,5792,0,8565,.2449066,2365,473.0196,.3948838,3.888085,-99.00000,-99,-99,-99,-99,-99,0,0,562,567,303,264,16,0,53,3,200,0,209,0,27,27,164,102,.3391746,-99,-99,-99,-99,-99,-99,-99,-99,250,29275,29273,0,0,210416,210378,.000000,.000000,29.02319,28.69392,48.43167,-99.00000,11.46023,11.33021,19.12395,-99.00000,73.34161,70.18336,28.96000,27.71292,166,26.60481,13.88133,20.39639,14.03278,400.8364,505.4000,511.1996,209.8153,302.8663,1,
7,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,US02446121,         43.000,        -97.000,      -99,2016032,2016107,2016126,2016208,2016275,2016275,2016,-99,11125,2420,2420,0,3533,.2428015,997,199.3104,.2174997,4.002877,-99.00000,-99,-99,-99,-99,-99,0,0,677,648,320,328,25,0,78,3,200,0,200,0,41,32,147,42,.5475752,-99,-99,-99,-99,-99,-99,-99,-99,250,29273,29270,0,0,210466,210428,.000000,.000000,18.28836,19.38341,34.81183,-99.00000,3.978301,4.216507,7.572680,-99.00000,55.62405,55.62405,12.10000,12.10000,168,26.51905,14.39405,21.10774,14.02398,404.1481,608.2999,573.9347,255.4543,319.5698,1,
8,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,US02446121,         43.000,        -97.000,      -99,2017032,2017105,2017126,2017205,2017282,2017282,2017,-99,10136,3494,3494,0,4690,.3275263,1067,213.3464,.3446954,3.690597,-99.00000,-99,-99,-99,-99,-99,0,0,695,626,304,322,30,0,112,3,200,0,181,0,58,29,132,60,.2843562,-99,-99,-99,-99,-99,-99,-99,-99,250,29270,29268,0,0,210323,210283,.000000,.000000,16.82322,18.71267,33.32855,-99.00000,5.799170,6.450487,11.48876,-99.00000,50.67994,55.99994,17.47000,19.30387,177,26.03899,13.24915,20.40508,13.90647,406.4609,602.5000,541.6646,237.8765,304.1233,1,
9,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,US02446121,         43.000,        -97.000,      -99,2018032,2018117,2018126,2018199,2018272,2018272,2018,-99,24383,9856,9856,0,15528,.3196859,3083,616.6223,.4042223,4.877501,-99.00000,-99,-99,-99,-99,-99,0,0,849,729,472,257,76,0,118,3,200,0,241,0,15,46,184,132,.3267459,-99,-99,-99,-99,-99,-99,-99,-99,250,29265,29263,0,0,210643,210611,.000000,.3367449E-01,33.87040,38.95859,51.66646,-99.00000,13.69079,15.74749,20.88416,-99.00000,121.9165,101.1755,49.28000,40.89627,155,26.38516,15.30516,20.08452,14.10727,408.4980,719.8998,625.8774,154.3731,471.9367,1,
10,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,US02446121,         43.000,        -97.000,      -99,2019032,2019111,2019134,2019213,2019307,2019307,2019,-99,21862,9150,9150,0,13739,.3464285,2641,528.2583,.4185402,4.838132,-99.00000,-99,-99,-99,-99,-99,0,0,858,747,436,311,82,0,104,3,200,0,247,0,11,49,177,127,.5285841,-99,-99,-99,-99,-99,-99,-99,-99,250,29270,29268,0,0,210823,210791,.000000,.000000,31.42015,32.39303,50.10456,-99.00000,13.15033,13.55751,20.97034,-99.00000,109.3107,88.51070,45.75000,37.04453,196,22.32194,11.63214,18.16480,13.49424,411.5031,695.8001,674.9028,238.5725,436.3305,1,
