RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     125,     -99,    5815,     -99,     -99,     -99,    2019,     -99,  0.2880,     -99,   403.8,     -99,   17054,     -99,   11325,     -99,    4.56,     -99,   0.341,     -99,     -99,     -99,      81,     -99,     147,     -99,      66,     -99,     1.4,     -99,    9096,     -99,     142,     -99,   27.42,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     124,     -99,    6093,     -99,     -99,     -99,    2160,     -99,  0.2821,     -99,   432.0,     -99,   16800,     -99,   10784,     -99,    3.62,     -99,   0.363,     -99,     -99,     -99,      80,     -99,     136,     -99,      56,     -99,     1.3,     -99,    8192,     -99,     126,     -99,   28.26,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     124,     -99,    5295,     -99,     -99,     -99,    1918,     -99,  0.2760,     -99,   383.7,     -99,   14875,     -99,    9651,     -99,    3.31,     -99,   0.356,     -99,     -99,     -99,      74,     -99,     125,     -99,      51,     -99,     1.4,     -99,    7247,     -99,     116,     -99,   27.63,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     121,     -99,    5871,     -99,     -99,     -99,    2175,     -99,  0.2700,     -99,   434.9,     -99,   14566,     -99,    8750,     -99,    2.51,     -99,   0.403,     -99,     -99,     -99,      96,     -99,     136,     -99,      40,     -99,     1.6,     -99,    5778,     -99,     116,     -99,   27.40,     -99,       6,     -99
5,GHMZ8001,SN,1,1,MZ,63,     -99,     -99,     -99,     -99,     -99,     123,     -99,    5602,     -99,     -99,     -99,    1985,     -99,  0.2823,     -99,   396.9,     -99,   16571,     -99,   11056,     -99,    4.52,     -99,   0.338,     -99,     -99,     -99,      74,     -99,     138,     -99,      63,     -99,     1.3,     -99,    8932,     -99,     132,     -99,   27.82,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     124,     -99,    4799,     -99,     -99,     -99,    1777,     -99,  0.2700,     -99,   355.5,     -99,   14895,     -99,   10176,     -99,    4.12,     -99,   0.322,     -99,     -99,     -99,      71,     -99,     134,     -99,      63,     -99,     1.5,     -99,    8076,     -99,     127,     -99,   26.87,     -99,       6,     -99
7,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     116,     -99,    4639,     -99,     -99,     -99,    1718,     -99,  0.2700,     -99,   343.6,     -99,   12207,     -99,    7632,     -99,    2.63,     -99,   0.380,     -99,     -99,     -99,      79,     -99,     130,     -99,      51,     -99,     1.7,     -99,    5697,     -99,     119,     -99,   28.08,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     121,     -99,    5448,     -99,     -99,     -99,    2018,     -99,  0.2700,     -99,   403.6,     -99,   15984,     -99,   10610,     -99,    3.93,     -99,   0.341,     -99,     -99,     -99,      87,     -99,     145,     -99,      58,     -99,     1.6,     -99,    8051,     -99,     142,     -99,   27.04,     -99,       6,     -99
9,GHMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     123,     -99,    5270,     -99,     -99,     -99,    1910,     -99,  0.2760,     -99,   381.9,     -99,   16369,     -99,   11183,     -99,    4.57,     -99,   0.322,     -99,     -99,     -99,      81,     -99,     153,     -99,      72,     -99,     1.5,     -99,    9106,     -99,     145,     -99,   27.43,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     -99,     -99,    6235,     -99,     -99,     -99,    2259,     -99,  0.2760,     -99,   451.8,     -99,   16840,     -99,   10685,     -99,    4.21,     -99,   0.370,     -99,     -99,     -99,      82,     -99,     137,     -99,      55,     -99,     1.3,     -99,    8016,     -99,     129,     -99,   27.21,     -99,       5,     -99
