RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     115,     -99,    4347,     -99,     -99,     -99,    1769,     -99,  0.2458,     -99,   353.8,     -99,   14335,     -99,   10070,     -99,    4.21,     -99,   0.303,     -99,     -99,     -99,      65,     -99,     132,     -99,      67,     -99,     1.5,     -99,    8353,     -99,     122,     -99,   27.50,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4895,     -99,     -99,     -99,    2094,     -99,  0.2337,     -99,   418.9,     -99,   16320,     -99,   11516,     -99,    4.61,     -99,   0.300,     -99,     -99,     -99,      76,     -99,     152,     -99,      76,     -99,     1.5,     -99,    9160,     -99,     141,     -99,   28.28,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4820,     -99,     -99,     -99,    2018,     -99,  0.2389,     -99,   403.5,     -99,   15187,     -99,   10451,     -99,    4.41,     -99,   0.317,     -99,     -99,     -99,      74,     -99,     143,     -99,      68,     -99,     1.5,     -99,    8531,     -99,     136,     -99,   27.31,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4653,     -99,     -99,     -99,    1941,     -99,  0.2397,     -99,   388.2,     -99,   15434,     -99,   10868,     -99,    4.27,     -99,   0.301,     -99,     -99,     -99,      72,     -99,     145,     -99,      74,     -99,     1.5,     -99,    8948,     -99,     131,     -99,   27.86,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4328,     -99,     -99,     -99,    1851,     -99,  0.2338,     -99,   370.3,     -99,   14614,     -99,   10371,     -99,    4.19,     -99,   0.296,     -99,     -99,     -99,      65,     -99,     134,     -99,      68,     -99,     1.5,     -99,    8379,     -99,     124,     -99,   27.62,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4159,     -99,     -99,     -99,    1783,     -99,  0.2333,     -99,   356.6,     -99,   13562,     -99,    9481,     -99,    3.97,     -99,   0.307,     -99,     -99,     -99,      60,     -99,     123,     -99,      63,     -99,     1.4,     -99,    7564,     -99,     112,     -99,   28.15,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4806,     -99,     -99,     -99,    2013,     -99,  0.2388,     -99,   402.5,     -99,   13624,     -99,    8889,     -99,    3.42,     -99,   0.353,     -99,     -99,     -99,      83,     -99,     139,     -99,      56,     -99,     1.7,     -99,    6770,     -99,     135,     -99,   27.48,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5208,     -99,     -99,     -99,    2233,     -99,  0.2332,     -99,   446.7,     -99,   16194,     -99,   11071,     -99,    4.33,     -99,   0.322,     -99,     -99,     -99,      77,     -99,     146,     -99,      70,     -99,     1.5,     -99,    8727,     -99,     132,     -99,   27.91,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    3999,     -99,     -99,     -99,    1714,     -99,  0.2334,     -99,   342.7,     -99,   14214,     -99,   10301,     -99,    4.35,     -99,   0.281,     -99,     -99,     -99,      63,     -99,     136,     -99,      73,     -99,     1.6,     -99,    8514,     -99,     127,     -99,   27.60,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4555,     -99,     -99,     -99,    1964,     -99,  0.2320,     -99,   392.7,     -99,   14578,     -99,   10103,     -99,    3.99,     -99,   0.312,     -99,     -99,     -99,      62,     -99,     125,     -99,      63,     -99,     1.4,     -99,    7811,     -99,     113,     -99,   27.99,     -99,       5,     -99
