RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,91,     -99,     -99,     -99,     -99,     -99,     157,     -99,    2013,     -99,     -99,     -99,     897,     -99,  0.2246,     -99,   179.3,     -99,    4471,     -99,    2486,     -99,    0.90,     -99,   0.450,     -99,     -99,     -99,      36,     -99,      54,     -99,      18,     -99,     1.8,     -99,    2055,     -99,      50,     -99,   25.50,     -99,      17,     -99
2,USMZ8001,SN,1,1,MZ,76,     -99,     -99,     -99,     -99,     -99,     101,     -99,     698,     -99,     -99,     -99,    1551,     -99,  0.0450,     -99,   310.2,     -99,    5237,     -99,    4583,     -99,    1.54,     -99,   0.133,     -99,     -99,     -99,      13,     -99,      72,     -99,      58,     -99,     1.9,     -99,    3226,     -99,      72,     -99,   26.55,     -99,      12,     -99
3,USMZ8001,SN,1,1,MZ,72,     -99,     -99,     -99,     -99,     -99,     117,     -99,     545,     -99,     -99,     -99,     401,     -99,  0.1358,     -99,    83.3,     -99,    1952,     -99,    1434,     -99,    0.86,     -99,   0.279,     -99,     -99,     -99,      10,     -99,      39,     -99,      28,     -99,     1.8,     -99,    1395,     -99,      39,     -99,   28.14,     -99,       8,     -99
4,USMZ8001,SN,1,1,MZ,80,     -99,     -99,     -99,     -99,     -99,     148,     -99,    3083,     -99,     -99,     -99,    1149,     -99,  0.2683,     -99,   229.8,     -99,    7657,     -99,    4616,     -99,    1.40,     -99,   0.403,     -99,     -99,     -99,      54,     -99,      86,     -99,      32,     -99,     1.7,     -99,    3334,     -99,      76,     -99,   27.52,     -99,       7,     -99
5,USMZ8001,SN,1,1,MZ,84,     -99,     -99,     -99,     -99,     -99,     131,     -99,    1889,     -99,     -99,     -99,    1325,     -99,  0.1426,     -99,   265.0,     -99,    6442,     -99,    4593,     -99,    1.42,     -99,   0.293,     -99,     -99,     -99,      34,     -99,      74,     -99,      40,     -99,     1.8,     -99,    3263,     -99,      75,     -99,   26.98,     -99,      13,     -99
6,USMZ8001,SN,1,1,MZ,95,     -99,     -99,     -99,     -99,     -99,     170,     -99,    2090,     -99,     -99,     -99,    1417,     -99,  0.1475,     -99,   283.4,     -99,    7380,     -99,    5353,     -99,    2.90,     -99,   0.283,     -99,     -99,     -99,      38,     -99,     110,     -99,      71,     -99,     1.8,     -99,    4573,     -99,     110,     -99,   28.18,     -99,      19,     -99
7,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     143,     -99,    1343,     -99,     -99,     -99,     799,     -99,  0.1681,     -99,   159.8,     -99,    4527,     -99,    3225,     -99,    1.46,     -99,   0.297,     -99,     -99,     -99,      24,     -99,      64,     -99,      40,     -99,     1.8,     -99,    2861,     -99,      63,     -99,   27.27,     -99,      17,     -99
8,USMZ8001,SN,1,1,MZ,100,     -99,     -99,     -99,     -99,     -99,     170,     -99,    4046,     -99,     -99,     -99,    1756,     -99,  0.2304,     -99,   351.2,     -99,    9721,     -99,    5720,     -99,    1.47,     -99,   0.416,     -99,     -99,     -99,      72,     -99,     103,     -99,      31,     -99,     1.8,     -99,    4087,     -99,      85,     -99,   27.30,     -99,      20,     -99
9,USMZ8001,SN,1,1,MZ,75,     -99,     -99,     -99,     -99,     -99,     127,     -99,    2451,     -99,     -99,     -99,    1327,     -99,  0.1847,     -99,   265.4,     -99,    5991,     -99,    3572,     -99,    0.87,     -99,   0.409,     -99,     -99,     -99,      43,     -99,      66,     -99,      22,     -99,     1.8,     -99,    2321,     -99,      47,     -99,   28.39,     -99,       9,     -99
10,USMZ8001,SN,1,1,MZ,99,     -99,     -99,     -99,     -99,     -99,     158,     -99,    1850,     -99,     -99,     -99,     947,     -99,  0.1953,     -99,   189.5,     -99,    5831,     -99,    4025,     -99,    1.38,     -99,   0.317,     -99,     -99,     -99,      33,     -99,      72,     -99,      39,     -99,     1.8,     -99,    3457,     -99,      71,     -99,   26.01,     -99,      15,     -99
