RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,LK04305858,          6.708,         81.625,     33.7,2010121,2010244,2010249,2010301,2010352,2010352,2010,-99,15103,4356,4356,0,6381,.2380125,1830,366.0486,.2884275,4.627604,-99.00000,-99,-99,-99,-99,-99,0,0,990,601,338,263,134,98,220,2,100,0,172,4,19,86,151,73,.1621382,-99,-99,-99,-99,-99,-99,-99,-99,250,28033,28031,0,0,201542,201506,.000000,.3444434E-01,20.36034,39.05761,44.70555,-99.00000,5.872203,11.26475,12.89370,-99.00000,151.0330,87.80988,43.56000,25.32558,108,29.41945,25.44075,18.22778,11.81891,390.4166,741.8000,386.6929,52.15029,337.8394,1,
2,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,LK04305858,          6.708,         81.625,     33.7,2011121,2011244,2011249,2011301,2011351,2011351,2011,-99,5900,2468,2468,0,3611,.2233874,1105,221.0060,.4183733,.9683585,-99.00000,-99,-99,-99,-99,-99,0,0,711,435,140,295,65,1,273,2,100,0,79,0,89,60,66,43,.3164832,-99,-99,-99,-99,-99,-99,-99,-99,250,28055,28053,0,0,201635,201597,.000000,.4663503E-03,10.20978,21.31969,42.19947,-99.00000,4.270636,8.917790,17.65157,-99.00000,59.00229,74.68644,24.68000,31.24051,107,29.57758,25.80935,18.48411,11.82086,392.2421,577.8999,276.7502,138.6725,139.8176,1,
3,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,LK04305858,          6.708,         81.625,     33.7,2012121,2012288,2012293,2012350,2013036,2013036,2013,-99,12029,2910,2910,0,4257,.2400449,1212,242.4868,.2419384,4.198251,-99.00000,-99,-99,-99,-99,-99,0,0,1502,578,315,263,309,472,205,2,100,0,149,32,20,94,126,48,.4277488,-99,-99,-99,-99,-99,-99,-99,-99,250,28025,28023,0,0,201518,201488,.000000,.6558495E-01,8.565548,26.04975,38.16491,-99.00000,2.072060,6.301599,9.232330,-99.00000,120.2945,80.73458,29.10000,19.53020,114,27.72018,25.10526,16.24035,11.67852,395.0992,1404.400,461.7876,149.9823,315.1967,1,
4,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,LK04305858,          6.708,         81.625,     33.7,2013121,2013244,2013249,2013303,2013353,2013353,2013,-99,7994,3106,3106,0,4482,.2283679,1360,272.0208,.3885616,1.480066,-99.00000,-99,-99,-99,-99,-99,0,0,599,505,190,316,24,0,132,2,100,0,109,0,64,64,89,54,.1585042,-99,-99,-99,-99,-99,-99,-99,-99,250,28053,28050,0,0,201623,201580,.000000,.000000,20.61292,27.11666,42.15653,-99.00000,8.009283,10.53636,16.38020,-99.00000,79.93688,73.33659,31.06000,28.49541,109,29.81101,25.57248,18.56789,11.81700,397.2492,387.8000,294.7888,106.7951,189.6192,1,
5,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,LK04305858,          6.708,         81.625,     33.7,2014121,2014244,2014249,2014302,2014353,2014353,2014,-99,13754,4503,4503,0,7197,.2321626,1940,387.9304,.3274087,3.293538,-99.00000,-99,-99,-99,-99,-99,0,0,963,545,274,271,115,47,319,2,100,0,155,2,22,69,134,77,.2000123,-99,-99,-99,-99,-99,-99,-99,-99,250,28048,28046,0,0,201593,201556,.000000,.4715227E-01,18.01663,38.87849,50.24479,-99.00000,5.898611,12.72875,16.45005,-99.00000,137.5389,88.73480,45.03000,29.05161,109,29.31376,25.71651,18.17523,11.81700,399.2336,763.4000,353.7662,81.58258,273.7377,1,
6,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,LK04305858,          6.708,         81.625,     33.7,2015121,2015244,2015249,2015304,2015353,2015353,2015,-99,12961,4551,4551,0,7005,.2235750,2036,407.1151,.3511250,2.974199,-99.00000,-99,-99,-99,-99,-99,0,0,1086,521,256,265,115,242,270,2,100,0,155,14,24,84,133,79,.1504425,-99,-99,-99,-99,-99,-99,-99,-99,250,28033,28031,0,0,201462,201428,.000000,.1366800,14.35361,37.62942,50.59384,-99.00000,5.039868,13.21252,17.76462,-99.00000,129.6130,83.62131,45.51000,29.36129,109,28.85872,25.89267,17.38899,11.81700,401.7512,902.9998,344.4460,89.80602,256.1834,1,
7,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,LK04305858,          6.708,         81.625,     33.7,2016121,2016244,2016249,2016299,2016348,2016348,2016,-99,8952,3381,3381,0,4824,.2177250,1553,310.5343,.3776110,1.753745,-99.00000,-99,-99,-99,-99,-99,0,0,733,464,225,239,84,11,237,2,100,0,124,1,73,90,101,59,.1854764,-99,-99,-99,-99,-99,-99,-99,-99,250,28026,28023,0,0,201444,201398,.000000,.2653772E-01,18.65488,29.22070,39.70281,-99.00000,7.045218,11.03551,14.99420,-99.00000,89.52477,72.19740,33.81000,27.26613,104,31.29999,25.99134,18.65673,11.82687,404.9040,479.9000,306.3745,83.30904,225.4872,1,
8,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,LK04305858,          6.708,         81.625,     33.7,2017121,2017244,2017249,2017303,2017352,2017352,2017,-99,13469,4215,4215,0,7024,.2221125,1898,379.5795,.3129788,3.359000,-99.00000,-99,-99,-99,-99,-99,0,0,1002,622,290,332,111,84,247,2,100,0,163,4,23,80,134,74,.2122628,-99,-99,-99,-99,-99,-99,-99,-99,250,28037,28035,0,0,201474,201439,.000000,.1669035,17.99207,37.52929,46.47866,-99.00000,5.630510,11.74457,14.54522,-99.00000,134.6886,82.63106,42.15000,25.85890,108,29.69074,25.77685,18.08333,11.81891,406.9829,748.6000,358.8893,72.47907,289.7859,1,
9,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,LK04305858,          6.708,         81.625,     33.7,2018121,2018244,2018249,2018303,2018353,2018353,2018,-99,14804,3930,3930,0,6309,.2247750,1748,349.6933,.2654751,4.820112,-99.00000,-99,-99,-99,-99,-99,0,0,1123,612,328,285,104,224,246,2,100,0,189,17,27,124,153,68,.1760598,-99,-99,-99,-99,-99,-99,-99,-99,250,27994,27992,0,0,201145,201112,.000000,.2277111,19.85793,39.67579,45.16765,-99.00000,5.271630,10.53262,11.99053,-99.00000,148.0408,78.32848,39.30000,20.79365,109,29.37706,25.57156,17.69266,11.81700,409.3444,745.5000,373.1264,49.37189,327.7585,1,
10,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,LK04305858,          6.708,         81.625,     33.7,2019121,2019244,2019249,2019304,2019353,2019353,2019,-99,14646,4889,4889,0,7032,.2204251,2218,443.5724,.3337843,4.017887,-99.00000,-99,-99,-99,-99,-99,0,0,1365,567,285,282,215,319,327,2,100,0,156,15,18,80,139,78,.1374780,-99,-99,-99,-99,-99,-99,-99,-99,250,28038,28036,0,0,201532,201499,.000000,.1029230,12.68303,42.52244,51.41711,-99.00000,4.233634,14.19412,17.16319,-99.00000,146.4636,93.88691,48.89000,31.33974,109,28.86238,25.82110,16.01376,11.81700,412.1388,1154.800,344.4383,61.34648,284.8538,1,
