RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,99,     -99,     -99,     -99,     -99,     -99,     168,     -99,    1365,     -99,     -99,     -99,     863,     -99,  0.1583,     -99,   172.6,     -99,    8647,     -99,    7355,     -99,    3.11,     -99,   0.158,     -99,     -99,     -99,      23,     -99,     140,     -99,     117,     -99,     1.7,     -99,    6502,     -99,     140,     -99,   27.73,     -99,      11,     -99
2,USMZ8001,SN,1,1,MZ,112,     -99,     -99,     -99,     -99,     -99,     171,     -99,     979,     -99,     -99,     -99,     869,     -99,  0.1127,     -99,   173.8,     -99,    8556,     -99,    7653,     -99,    3.95,     -99,   0.114,     -99,     -99,     -99,      17,     -99,     155,     -99,     138,     -99,     1.7,     -99,    6793,     -99,     155,     -99,   27.68,     -99,      18,     -99
3,USMZ8001,SN,1,1,MZ,96,     -99,     -99,     -99,     -99,     -99,     166,     -99,     863,     -99,     -99,     -99,     738,     -99,  0.1169,     -99,   147.7,     -99,    4574,     -99,    3763,     -99,    2.55,     -99,   0.189,     -99,     -99,     -99,      16,     -99,     100,     -99,      84,     -99,     1.9,     -99,    3623,     -99,     100,     -99,   25.70,     -99,      16,     -99
4,USMZ8001,SN,1,1,MZ,116,     -99,     -99,     -99,     -99,     -99,     178,     -99,    2346,     -99,     -99,     -99,    1453,     -99,  0.1615,     -99,   290.5,     -99,   12642,     -99,   10382,     -99,    4.72,     -99,   0.186,     -99,     -99,     -99,      40,     -99,     153,     -99,     113,     -99,     1.7,     -99,    8997,     -99,     160,     -99,   26.94,     -99,      15,     -99
5,USMZ8001,SN,1,1,MZ,97,     -99,     -99,     -99,     -99,     -99,     173,     -99,    2338,     -99,     -99,     -99,    1524,     -99,  0.1534,     -99,   304.8,     -99,    9919,     -99,    7643,     -99,    3.25,     -99,   0.236,     -99,     -99,     -99,      40,     -99,     115,     -99,      75,     -99,     1.7,     -99,    5033,     -99,     115,     -99,   25.50,     -99,      10,     -99
6,USMZ8001,SN,1,1,MZ,106,     -99,     -99,     -99,     -99,     -99,     180,     -99,    1466,     -99,     -99,     -99,     772,     -99,  0.1900,     -99,   154.3,     -99,    6079,     -99,    4675,     -99,    2.84,     -99,   0.241,     -99,     -99,     -99,      25,     -99,     107,     -99,      82,     -99,     1.7,     -99,    4070,     -99,     107,     -99,   27.89,     -99,      19,     -99
7,USMZ8001,SN,1,1,MZ,98,     -99,     -99,     -99,     -99,     -99,     175,     -99,    2855,     -99,     -99,     -99,    1306,     -99,  0.2186,     -99,   261.2,     -99,    9851,     -99,    7068,     -99,    3.74,     -99,   0.290,     -99,     -99,     -99,      50,     -99,     148,     -99,      98,     -99,     1.7,     -99,    6322,     -99,     148,     -99,   26.95,     -99,      15,     -99
8,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     172,     -99,    1249,     -99,     -99,     -99,     772,     -99,  0.1618,     -99,   154.4,     -99,    4199,     -99,    2983,     -99,    0.94,     -99,   0.297,     -99,     -99,     -99,      22,     -99,      53,     -99,      31,     -99,     1.7,     -99,    2672,     -99,      51,     -99,   26.76,     -99,      14,     -99
9,USMZ8001,SN,1,1,MZ,86,     -99,     -99,     -99,     -99,     -99,     141,     -99,     479,     -99,     -99,     -99,     312,     -99,  0.1536,     -99,    68.8,     -99,    3861,     -99,    3438,     -99,    3.01,     -99,   0.124,     -99,     -99,     -99,       8,     -99,      96,     -99,      87,     -99,     1.8,     -99,    3626,     -99,      96,     -99,   26.70,     -99,      10,     -99
10,USMZ8001,SN,1,1,MZ,99,     -99,     -99,     -99,     -99,     -99,     149,     -99,     870,     -99,     -99,     -99,     714,     -99,  0.1219,     -99,   142.8,     -99,    5944,     -99,    5137,     -99,    2.73,     -99,   0.146,     -99,     -99,     -99,      15,     -99,     101,     -99,      86,     -99,     1.7,     -99,    4730,     -99,      99,     -99,   27.31,     -99,      15,     -99
