RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     118,     -99,    4823,     -99,     -99,     -99,    1827,     -99,  0.2640,     -99,   365.4,     -99,   15308,     -99,   10568,     -99,    4.35,     -99,   0.315,     -99,     -99,     -99,      74,     -99,     144,     -99,      70,     -99,     1.5,     -99,    8625,     -99,     133,     -99,   27.43,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4542,     -99,     -99,     -99,    1845,     -99,  0.2463,     -99,   368.9,     -99,   15189,     -99,   10732,     -99,    4.09,     -99,   0.299,     -99,     -99,     -99,      65,     -99,     134,     -99,      69,     -99,     1.4,     -99,    8635,     -99,     125,     -99,   28.78,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4276,     -99,     -99,     -99,    1697,     -99,  0.2520,     -99,   339.4,     -99,   13833,     -99,    9637,     -99,    3.66,     -99,   0.309,     -99,     -99,     -99,      65,     -99,     127,     -99,      62,     -99,     1.5,     -99,    7898,     -99,     119,     -99,   28.45,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     113,     -99,    5601,     -99,     -99,     -99,    2222,     -99,  0.2520,     -99,   444.5,     -99,   16416,     -99,   10897,     -99,    4.39,     -99,   0.341,     -99,     -99,     -99,      84,     -99,     147,     -99,      63,     -99,     1.5,     -99,    8547,     -99,     140,     -99,   27.95,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     115,     -99,    4823,     -99,     -99,     -99,    1914,     -99,  0.2520,     -99,   382.8,     -99,   15681,     -99,   10943,     -99,    4.41,     -99,   0.308,     -99,     -99,     -99,      75,     -99,     147,     -99,      72,     -99,     1.6,     -99,    8856,     -99,     138,     -99,   28.04,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4736,     -99,     -99,     -99,    1926,     -99,  0.2458,     -99,   385.3,     -99,   15364,     -99,   10712,     -99,    4.58,     -99,   0.308,     -99,     -99,     -99,      77,     -99,     151,     -99,      74,     -99,     1.6,     -99,    8808,     -99,     144,     -99,   27.49,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4715,     -99,     -99,     -99,    1917,     -99,  0.2459,     -99,   383.5,     -99,   13139,     -99,    8497,     -99,    2.81,     -99,   0.359,     -99,     -99,     -99,      81,     -99,     141,     -99,      60,     -99,     1.7,     -99,    6521,     -99,     136,     -99,   28.91,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4694,     -99,     -99,     -99,    1908,     -99,  0.2460,     -99,   381.6,     -99,   15576,     -99,   10967,     -99,    4.70,     -99,   0.301,     -99,     -99,     -99,      80,     -99,     155,     -99,      76,     -99,     1.7,     -99,    8871,     -99,     152,     -99,   28.45,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4498,     -99,     -99,     -99,    1785,     -99,  0.2520,     -99,   357.0,     -99,   15194,     -99,   10781,     -99,    4.60,     -99,   0.296,     -99,     -99,     -99,      76,     -99,     153,     -99,      77,     -99,     1.7,     -99,    8890,     -99,     145,     -99,   27.51,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     114,     -99,    5425,     -99,     -99,     -99,    2207,     -99,  0.2458,     -99,   441.4,     -99,   16234,     -99,   10892,     -99,    4.41,     -99,   0.334,     -99,     -99,     -99,      79,     -99,     146,     -99,      67,     -99,     1.5,     -99,    8595,     -99,     135,     -99,   28.30,     -99,       5,     -99
