RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,70,     -99,     -99,     -99,     -99,     -99,     115,     -99,    1097,     -99,     -99,     -99,     971,     -99,  0.1130,     -99,   194.2,     -99,    5601,     -99,    4562,     -99,    2.62,     -99,   0.196,     -99,     -99,     -99,      20,     -99,      99,     -99,      79,     -99,     1.8,     -99,    3918,     -99,      99,     -99,   27.80,     -99,       9,     -99
2,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     105,     -99,     174,     -99,     -99,     -99,     670,     -99,  0.0260,     -99,   134.0,     -99,    2724,     -99,    2595,     -99,    2.31,     -99,   0.064,     -99,     -99,     -99,       3,     -99,      69,     -99,      66,     -99,     1.9,     -99,    2370,     -99,      69,     -99,   26.68,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     109,     -99,    1123,     -99,     -99,     -99,    1428,     -99,  0.0786,     -99,   285.6,     -99,    8431,     -99,    7370,     -99,    3.10,     -99,   0.133,     -99,     -99,     -99,      21,     -99,     131,     -99,     111,     -99,     1.8,     -99,    6243,     -99,     127,     -99,   25.95,     -99,       8,     -99
4,USMZ8001,SN,1,1,MZ,73,     -99,     -99,     -99,     -99,     -99,     118,     -99,     328,     -99,     -99,     -99,     273,     -99,  0.1201,     -99,    62.3,     -99,    5342,     -99,    5082,     -99,    3.61,     -99,   0.061,     -99,     -99,     -99,       6,     -99,     129,     -99,     122,     -99,     1.8,     -99,    5276,     -99,     129,     -99,   27.92,     -99,      10,     -99
5,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     115,     -99,    2584,     -99,     -99,     -99,    2230,     -99,  0.1159,     -99,   446.1,     -99,   11931,     -99,    9418,     -99,    4.24,     -99,   0.217,     -99,     -99,     -99,      47,     -99,     165,     -99,     118,     -99,     1.8,     -99,    7356,     -99,     165,     -99,   25.57,     -99,       8,     -99
6,USMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     118,     -99,    2618,     -99,     -99,     -99,    3072,     -99,  0.0852,     -99,   614.4,     -99,   15165,     -99,   12631,     -99,    4.81,     -99,   0.173,     -99,     -99,     -99,      48,     -99,     166,     -99,     118,     -99,     1.8,     -99,    9219,     -99,     175,     -99,   26.57,     -99,       8,     -99
7,USMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     119,     -99,    2034,     -99,     -99,     -99,    2151,     -99,  0.0946,     -99,   430.3,     -99,   12831,     -99,   10879,     -99,    4.70,     -99,   0.159,     -99,     -99,     -99,      37,     -99,     183,     -99,     145,     -99,     1.8,     -99,    8664,     -99,     179,     -99,   26.05,     -99,       8,     -99
8,USMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     120,     -99,    3209,     -99,     -99,     -99,    3100,     -99,  0.1035,     -99,   620.0,     -99,   15972,     -99,   12854,     -99,    5.09,     -99,   0.201,     -99,     -99,     -99,      59,     -99,     191,     -99,     133,     -99,     1.8,     -99,   10209,     -99,     198,     -99,   27.40,     -99,       8,     -99
9,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     110,     -99,     365,     -99,     -99,     -99,     626,     -99,  0.0582,     -99,   125.2,     -99,    4625,     -99,    4320,     -99,    2.35,     -99,   0.079,     -99,     -99,     -99,       7,     -99,      95,     -99,      88,     -99,     1.8,     -99,    4099,     -99,      95,     -99,   28.28,     -99,       8,     -99
10,USMZ8001,SN,1,1,MZ,75,     -99,     -99,     -99,     -99,     -99,     121,     -99,    2002,     -99,     -99,     -99,    2291,     -99,  0.0874,     -99,   458.2,     -99,   13680,     -99,   11767,     -99,    5.00,     -99,   0.146,     -99,     -99,     -99,      37,     -99,     197,     -99,     160,     -99,     1.9,     -99,    9991,     -99,     197,     -99,   27.29,     -99,       8,     -99
