RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,94,     -99,     -99,     -99,     -99,     -99,     158,     -99,    7960,     -99,     -99,     -99,    2726,     -99,  0.2920,     -99,   545.2,     -99,   20959,     -99,   13087,     -99,    4.95,     -99,   0.380,     -99,     -99,     -99,     121,     -99,     179,     -99,      58,     -99,     1.5,     -99,    9747,     -99,     184,     -99,   26.61,     -99,      15,     -99
2,USMZ8001,SN,1,1,MZ,99,     -99,     -99,     -99,     -99,     -99,     172,     -99,    7791,     -99,     -99,     -99,    2513,     -99,  0.3101,     -99,   502.6,     -99,   20118,     -99,   12414,     -99,    4.95,     -99,   0.387,     -99,     -99,     -99,     122,     -99,     179,     -99,      57,     -99,     1.6,     -99,    9704,     -99,     184,     -99,   26.76,     -99,      22,     -99
3,USMZ8001,SN,1,1,MZ,84,     -99,     -99,     -99,     -99,     -99,     138,     -99,    1620,     -99,     -99,     -99,     919,     -99,  0.1763,     -99,   183.7,     -99,    7822,     -99,    6263,     -99,    3.02,     -99,   0.207,     -99,     -99,     -99,      29,     -99,     129,     -99,     100,     -99,     1.8,     -99,    5639,     -99,     129,     -99,   24.80,     -99,      17,     -99
4,USMZ8001,SN,1,1,MZ,91,     -99,     -99,     -99,     -99,     -99,     163,     -99,    6303,     -99,     -99,     -99,    2454,     -99,  0.2569,     -99,   490.7,     -99,   19184,     -99,   12969,     -99,    4.87,     -99,   0.329,     -99,     -99,     -99,     106,     -99,     169,     -99,      63,     -99,     1.7,     -99,    9278,     -99,     169,     -99,   26.69,     -99,      11,     -99
5,USMZ8001,SN,1,1,MZ,95,     -99,     -99,     -99,     -99,     -99,     179,     -99,    9686,     -99,     -99,     -99,    2666,     -99,  0.3634,     -99,   533.1,     -99,   22577,     -99,   12976,     -99,    4.81,     -99,   0.429,     -99,     -99,     -99,     130,     -99,     173,     -99,      44,     -99,     1.3,     -99,    9291,     -99,     180,     -99,   26.24,     -99,      15,     -99
6,USMZ8001,SN,1,1,MZ,100,     -99,     -99,     -99,     -99,     -99,     177,     -99,   10511,     -99,     -99,     -99,    3076,     -99,  0.3417,     -99,   615.2,     -99,   23982,     -99,   13557,     -99,    4.83,     -99,   0.438,     -99,     -99,     -99,     142,     -99,     190,     -99,      48,     -99,     1.4,     -99,    9275,     -99,     176,     -99,   26.36,     -99,      18,     -99
7,USMZ8001,SN,1,1,MZ,96,     -99,     -99,     -99,     -99,     -99,     160,     -99,    8268,     -99,     -99,     -99,    2817,     -99,  0.2935,     -99,   563.3,     -99,   21791,     -99,   13611,     -99,    4.94,     -99,   0.379,     -99,     -99,     -99,     121,     -99,     180,     -99,      60,     -99,     1.5,     -99,    9788,     -99,     180,     -99,   26.80,     -99,      15,     -99
8,USMZ8001,SN,1,1,MZ,98,     -99,     -99,     -99,     -99,     -99,     170,     -99,    9343,     -99,     -99,     -99,    2984,     -99,  0.3131,     -99,   596.8,     -99,   23150,     -99,   13892,     -99,    4.89,     -99,   0.404,     -99,     -99,     -99,     128,     -99,     176,     -99,      48,     -99,     1.4,     -99,    9472,     -99,     181,     -99,   26.51,     -99,      14,     -99
9,USMZ8001,SN,1,1,MZ,79,     -99,     -99,     -99,     -99,     -99,     141,     -99,    7009,     -99,     -99,     -99,    2894,     -99,  0.2422,     -99,   578.8,     -99,   20504,     -99,   13579,     -99,    4.81,     -99,   0.342,     -99,     -99,     -99,     121,     -99,     188,     -99,      67,     -99,     1.7,     -99,    9260,     -99,     184,     -99,   26.47,     -99,       9,     -99
10,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     161,     -99,    9858,     -99,     -99,     -99,    3100,     -99,  0.3180,     -99,   620.0,     -99,   23518,     -99,   13743,     -99,    4.87,     -99,   0.419,     -99,     -99,     -99,     142,     -99,     193,     -99,      51,     -99,     1.4,     -99,    9089,     -99,     182,     -99,   25.23,     -99,      16,     -99
