RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4295,     -99,     -99,     -99,    1794,     -99,  0.2394,     -99,   358.8,     -99,   15017,     -99,   10811,     -99,    4.64,     -99,   0.286,     -99,     -99,     -99,      72,     -99,     151,     -99,      79,     -99,     1.7,     -99,    9115,     -99,     144,     -99,   27.87,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4291,     -99,     -99,     -99,    1791,     -99,  0.2395,     -99,   358.3,     -99,   13853,     -99,    9632,     -99,    3.69,     -99,   0.310,     -99,     -99,     -99,      72,     -99,     138,     -99,      66,     -99,     1.7,     -99,    7828,     -99,     131,     -99,   28.94,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3992,     -99,     -99,     -99,    1623,     -99,  0.2460,     -99,   324.5,     -99,   14123,     -99,   10215,     -99,    4.33,     -99,   0.283,     -99,     -99,     -99,      64,     -99,     140,     -99,      76,     -99,     1.6,     -99,    8714,     -99,     132,     -99,   28.41,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4084,     -99,     -99,     -99,    1755,     -99,  0.2327,     -99,   351.1,     -99,   14049,     -99,   10050,     -99,    4.20,     -99,   0.291,     -99,     -99,     -99,      68,     -99,     142,     -99,      74,     -99,     1.7,     -99,    8363,     -99,     139,     -99,   29.01,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4388,     -99,     -99,     -99,    1879,     -99,  0.2335,     -99,   375.8,     -99,   15671,     -99,   11372,     -99,    4.70,     -99,   0.280,     -99,     -99,     -99,      76,     -99,     159,     -99,      83,     -99,     1.7,     -99,    9340,     -99,     158,     -99,   28.94,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4247,     -99,     -99,     -99,    1821,     -99,  0.2332,     -99,   364.2,     -99,   14595,     -99,   10429,     -99,    4.60,     -99,   0.291,     -99,     -99,     -99,      74,     -99,     154,     -99,      80,     -99,     1.7,     -99,    8649,     -99,     155,     -99,   27.94,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     104,     -99,    4107,     -99,     -99,     -99,    1795,     -99,  0.2288,     -99,   359.0,     -99,   11892,     -99,    7857,     -99,    3.17,     -99,   0.345,     -99,     -99,     -99,      71,     -99,     130,     -99,      59,     -99,     1.7,     -99,    6248,     -99,     132,     -99,   28.73,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     106,     -99,    4152,     -99,     -99,     -99,    1785,     -99,  0.2326,     -99,   357.1,     -99,   14403,     -99,   10334,     -99,    4.61,     -99,   0.288,     -99,     -99,     -99,      72,     -99,     146,     -99,      74,     -99,     1.7,     -99,    8612,     -99,     148,     -99,   27.98,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3693,     -99,     -99,     -99,    1540,     -99,  0.2398,     -99,   308.0,     -99,   14305,     -99,   10700,     -99,    4.78,     -99,   0.258,     -99,     -99,     -99,      64,     -99,     151,     -99,      88,     -99,     1.7,     -99,    9350,     -99,     163,     -99,   28.67,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4507,     -99,     -99,     -99,    2015,     -99,  0.2237,     -99,   403.0,     -99,   15200,     -99,   10780,     -99,    4.54,     -99,   0.297,     -99,     -99,     -99,      70,     -99,     145,     -99,      75,     -99,     1.6,     -99,    8748,     -99,     137,     -99,   28.19,     -99,       5,     -99
