RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3802,     -99,     -99,     -99,    1634,     -99,  0.2327,     -99,   326.8,     -99,   13895,     -99,   10176,     -99,    4.43,     -99,   0.274,     -99,     -99,     -99,      63,     -99,     141,     -99,      79,     -99,     1.6,     -99,    8675,     -99,     134,     -99,   27.61,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3851,     -99,     -99,     -99,    1734,     -99,  0.2221,     -99,   346.8,     -99,   13792,     -99,   10021,     -99,    3.86,     -99,   0.279,     -99,     -99,     -99,      61,     -99,     131,     -99,      71,     -99,     1.6,     -99,    8318,     -99,     123,     -99,   28.80,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4426,     -99,     -99,     -99,    1906,     -99,  0.2323,     -99,   381.2,     -99,   13726,     -99,    9374,     -99,    3.82,     -99,   0.322,     -99,     -99,     -99,      65,     -99,     127,     -99,      61,     -99,     1.5,     -99,    7453,     -99,     115,     -99,   27.79,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     105,     -99,    3708,     -99,     -99,     -99,    1773,     -99,  0.2091,     -99,   354.6,     -99,   13583,     -99,    9956,     -99,    3.98,     -99,   0.273,     -99,     -99,     -99,      62,     -99,     135,     -99,      73,     -99,     1.7,     -99,    8235,     -99,     133,     -99,   28.22,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3833,     -99,     -99,     -99,    1657,     -99,  0.2313,     -99,   331.4,     -99,   14278,     -99,   10534,     -99,    4.57,     -99,   0.268,     -99,     -99,     -99,      64,     -99,     143,     -99,      79,     -99,     1.7,     -99,    9027,     -99,     139,     -99,   28.09,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3837,     -99,     -99,     -99,    1720,     -99,  0.2232,     -99,   343.9,     -99,   14305,     -99,   10555,     -99,    4.54,     -99,   0.268,     -99,     -99,     -99,      61,     -99,     141,     -99,      80,     -99,     1.6,     -99,    8904,     -99,     138,     -99,   28.15,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     103,     -99,    4496,     -99,     -99,     -99,    2047,     -99,  0.2196,     -99,   409.5,     -99,   11515,     -99,    7081,     -99,    2.58,     -99,   0.390,     -99,     -99,     -99,      79,     -99,     127,     -99,      49,     -99,     1.7,     -99,    5100,     -99,     107,     -99,   28.61,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3735,     -99,     -99,     -99,    1674,     -99,  0.2231,     -99,   334.8,     -99,   13481,     -99,    9826,     -99,    4.38,     -99,   0.277,     -99,     -99,     -99,      65,     -99,     139,     -99,      74,     -99,     1.7,     -99,    8232,     -99,     138,     -99,   28.07,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3472,     -99,     -99,     -99,    1500,     -99,  0.2314,     -99,   300.1,     -99,   13648,     -99,   10262,     -99,    4.65,     -99,   0.254,     -99,     -99,     -99,      60,     -99,     145,     -99,      85,     -99,     1.7,     -99,    8955,     -99,     145,     -99,   27.93,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     107,     -99,    4110,     -99,     -99,     -99,    1971,     -99,  0.2085,     -99,   394.2,     -99,   14083,     -99,   10059,     -99,    4.19,     -99,   0.292,     -99,     -99,     -99,      65,     -99,     135,     -99,      70,     -99,     1.6,     -99,    8079,     -99,     126,     -99,   28.32,     -99,       5,     -99
