RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,110,     -99,     -99,     -99,     -99,     -99,     203,     -99,    8647,     -99,     -99,     -99,    2565,     -99,  0.3371,     -99,   513.0,     -99,   19835,     -99,   11270,     -99,    4.73,     -99,   0.436,     -99,     -99,     -99,     119,     -99,     169,     -99,      50,     -99,     1.4,     -99,    8912,     -99,     175,     -99,   26.27,     -99,      19,     -99
2,USMZ8001,SN,1,1,MZ,100,     -99,     -99,     -99,     -99,     -99,     166,     -99,    3808,     -99,     -99,     -99,    2226,     -99,  0.1710,     -99,   445.3,     -99,   17463,     -99,   13748,     -99,    4.94,     -99,   0.218,     -99,     -99,     -99,      62,     -99,     179,     -99,     118,     -99,     1.6,     -99,    9984,     -99,     185,     -99,   27.65,     -99,      13,     -99
3,USMZ8001,SN,1,1,MZ,83,     -99,     -99,     -99,     -99,     -99,     173,     -99,    4358,     -99,     -99,     -99,    2040,     -99,  0.2136,     -99,   408.1,     -99,   14994,     -99,   10720,     -99,    4.73,     -99,   0.291,     -99,     -99,     -99,      78,     -99,     174,     -99,      96,     -99,     1.8,     -99,    8687,     -99,     174,     -99,   26.75,     -99,      10,     -99
4,USMZ8001,SN,1,1,MZ,116,     -99,     -99,     -99,     -99,     -99,     180,     -99,    4502,     -99,     -99,     -99,    2198,     -99,  0.2049,     -99,   439.5,     -99,   15014,     -99,   10591,     -99,    4.22,     -99,   0.300,     -99,     -99,     -99,      73,     -99,     153,     -99,      81,     -99,     1.6,     -99,    7657,     -99,     149,     -99,   26.67,     -99,      18,     -99
5,USMZ8001,SN,1,1,MZ,104,     -99,     -99,     -99,     -99,     -99,     174,     -99,    1913,     -99,     -99,     -99,    1588,     -99,  0.1205,     -99,   317.6,     -99,   12978,     -99,   11149,     -99,    4.41,     -99,   0.147,     -99,     -99,     -99,      33,     -99,     165,     -99,     132,     -99,     1.7,     -99,    8464,     -99,     159,     -99,   26.55,     -99,      12,     -99
6,USMZ8001,SN,1,1,MZ,120,     -99,     -99,     -99,     -99,     -99,     216,     -99,    4735,     -99,     -99,     -99,    1823,     -99,  0.2598,     -99,   364.5,     -99,   16305,     -99,   11657,     -99,    4.87,     -99,   0.290,     -99,     -99,     -99,      75,     -99,     158,     -99,      82,     -99,     1.6,     -99,    9450,     -99,     169,     -99,   26.05,     -99,      20,     -99
7,USMZ8001,SN,1,1,MZ,114,     -99,     -99,     -99,     -99,     -99,     212,     -99,    7608,     -99,     -99,     -99,    2345,     -99,  0.3245,     -99,   468.9,     -99,   19138,     -99,   11613,     -99,    4.81,     -99,   0.398,     -99,     -99,     -99,     108,     -99,     169,     -99,      61,     -99,     1.4,     -99,    9320,     -99,     173,     -99,   26.36,     -99,      24,     -99
8,USMZ8001,SN,1,1,MZ,109,     -99,     -99,     -99,     -99,     -99,     176,     -99,    3022,     -99,     -99,     -99,    2095,     -99,  0.1443,     -99,   419.0,     -99,   17153,     -99,   14218,     -99,    4.74,     -99,   0.176,     -99,     -99,     -99,      50,     -99,     167,     -99,     117,     -99,     1.6,     -99,    9419,     -99,     173,     -99,   26.15,     -99,      15,     -99
9,USMZ8001,SN,1,1,MZ,94,     -99,     -99,     -99,     -99,     -99,     169,     -99,    6829,     -99,     -99,     -99,    2725,     -99,  0.2506,     -99,   545.1,     -99,   17868,     -99,   11121,     -99,    4.48,     -99,   0.382,     -99,     -99,     -99,     107,     -99,     172,     -99,      65,     -99,     1.6,     -99,    8398,     -99,     167,     -99,   26.74,     -99,      12,     -99
10,USMZ8001,SN,1,1,MZ,123,     -99,     -99,     -99,     -99,     -99,     188,     -99,    2606,     -99,     -99,     -99,    1772,     -99,  0.1471,     -99,   354.4,     -99,   15786,     -99,   13269,     -99,    4.84,     -99,   0.165,     -99,     -99,     -99,      44,     -99,     175,     -99,     132,     -99,     1.7,     -99,   10186,     -99,     179,     -99,   27.63,     -99,      29,     -99
