RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     155,     -99,    7827,     -99,     -99,     -99,    2697,     -99,  0.2903,     -99,   539.3,     -99,   21155,     -99,   13420,     -99,    5.03,     -99,   0.370,     -99,     -99,     -99,     121,     -99,     184,     -99,      64,     -99,     1.5,     -99,   10130,     -99,     188,     -99,   27.44,     -99,      15,     -99
2,USMZ8001,SN,1,1,MZ,98,     -99,     -99,     -99,     -99,     -99,     158,     -99,    5359,     -99,     -99,     -99,    2610,     -99,  0.2053,     -99,   522.1,     -99,   18401,     -99,   13141,     -99,    5.22,     -99,   0.291,     -99,     -99,     -99,      96,     -99,     189,     -99,      92,     -99,     1.8,     -99,   10749,     -99,     192,     -99,   28.14,     -99,      17,     -99
3,USMZ8001,SN,1,1,MZ,83,     -99,     -99,     -99,     -99,     -99,     134,     -99,    1084,     -99,     -99,     -99,     718,     -99,  0.1510,     -99,   143.6,     -99,    4492,     -99,    3454,     -99,    1.71,     -99,   0.241,     -99,     -99,     -99,      19,     -99,      72,     -99,      53,     -99,     1.8,     -99,    3023,     -99,      72,     -99,   26.04,     -99,      15,     -99
4,USMZ8001,SN,1,1,MZ,95,     -99,     -99,     -99,     -99,     -99,     163,     -99,    6341,     -99,     -99,     -99,    2682,     -99,  0.2364,     -99,   536.4,     -99,   19119,     -99,   12857,     -99,    4.71,     -99,   0.332,     -99,     -99,     -99,     111,     -99,     178,     -99,      67,     -99,     1.7,     -99,    8834,     -99,     175,     -99,   25.54,     -99,      17,     -99
5,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     166,     -99,    9594,     -99,     -99,     -99,    2923,     -99,  0.3283,     -99,   584.6,     -99,   23765,     -99,   14257,     -99,    4.85,     -99,   0.404,     -99,     -99,     -99,     132,     -99,     184,     -99,      52,     -99,     1.4,     -99,    9626,     -99,     185,     -99,   26.71,     -99,      13,     -99
6,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     157,     -99,    8690,     -99,     -99,     -99,    2866,     -99,  0.3032,     -99,   573.2,     -99,   20941,     -99,   12329,     -99,    4.65,     -99,   0.415,     -99,     -99,     -99,     134,     -99,     186,     -99,      51,     -99,     1.5,     -99,    8730,     -99,     176,     -99,   25.14,     -99,      17,     -99
7,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     152,     -99,    7695,     -99,     -99,     -99,    2882,     -99,  0.2670,     -99,   576.4,     -99,   19756,     -99,   12143,     -99,    4.44,     -99,   0.389,     -99,     -99,     -99,     117,     -99,     167,     -99,      50,     -99,     1.5,     -99,    8562,     -99,     169,     -99,   26.58,     -99,       9,     -99
8,USMZ8001,SN,1,1,MZ,94,     -99,     -99,     -99,     -99,     -99,     158,     -99,    4687,     -99,     -99,     -99,    2245,     -99,  0.2088,     -99,   449.0,     -99,   13628,     -99,    9017,     -99,    3.69,     -99,   0.344,     -99,     -99,     -99,      85,     -99,     156,     -99,      72,     -99,     1.8,     -99,    7388,     -99,     152,     -99,   26.74,     -99,      11,     -99
9,USMZ8001,SN,1,1,MZ,80,     -99,     -99,     -99,     -99,     -99,     143,     -99,    8289,     -99,     -99,     -99,    2823,     -99,  0.2937,     -99,   564.5,     -99,   22087,     -99,   13887,     -99,    4.91,     -99,   0.375,     -99,     -99,     -99,     125,     -99,     186,     -99,      61,     -99,     1.5,     -99,   10175,     -99,     195,     -99,   27.89,     -99,      10,     -99
10,USMZ8001,SN,1,1,MZ,90,     -99,     -99,     -99,     -99,     -99,     153,     -99,    8918,     -99,     -99,     -99,    3100,     -99,  0.2877,     -99,   620.0,     -99,   23365,     -99,   14535,     -99,    4.98,     -99,   0.382,     -99,     -99,     -99,     130,     -99,     188,     -99,      59,     -99,     1.5,     -99,    9794,     -99,     189,     -99,   26.67,     -99,      14,     -99
11,USMZ8001,SN,1,1,MZ,86,     -99,     -99,     -99,     -99,     -99,     161,     -99,    7004,     -99,     -99,     -99,    2704,     -99,  0.2590,     -99,   540.8,     -99,   18597,     -99,   11671,     -99,    3.98,     -99,   0.377,     -99,     -99,     -99,     123,     -99,     180,     -99,      58,     -99,     1.8,     -99,    7707,     -99,     151,     -99,   26.08,     -99,      17,     -99
12,USMZ8001,SN,1,1,MZ,99,     -99,     -99,     -99,     -99,     -99,     163,     -99,    8470,     -99,     -99,     -99,    2946,     -99,  0.2875,     -99,   589.2,     -99,   22259,     -99,   13879,     -99,    4.97,     -99,   0.381,     -99,     -99,     -99,     130,     -99,     192,     -99,      61,     -99,     1.5,     -99,    9864,     -99,     191,     -99,   27.53,     -99,      16,     -99
13,USMZ8001,SN,1,1,MZ,91,     -99,     -99,     -99,     -99,     -99,     151,     -99,    5895,     -99,     -99,     -99,    2253,     -99,  0.2616,     -99,   450.7,     -99,   15450,     -99,    9627,     -99,    3.60,     -99,   0.382,     -99,     -99,     -99,     101,     -99,     167,     -99,      65,     -99,     1.7,     -99,    7184,     -99,     145,     -99,   26.87,     -99,      14,     -99
14,USMZ8001,SN,1,1,MZ,95,     -99,     -99,     -99,     -99,     -99,     154,     -99,    2041,     -99,     -99,     -99,     994,     -99,  0.2054,     -99,   198.7,     -99,   10311,     -99,    8340,     -99,    3.58,     -99,   0.198,     -99,     -99,     -99,      36,     -99,     158,     -99,     122,     -99,     1.8,     -99,    7655,     -99,     153,     -99,   27.14,     -99,      20,     -99
