RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4489,     -99,     -99,     -99,    1827,     -99,  0.2457,     -99,   365.4,     -99,   15068,     -99,   10663,     -99,    4.59,     -99,   0.298,     -99,     -99,     -99,      76,     -99,     154,     -99,      78,     -99,     1.7,     -99,    8887,     -99,     145,     -99,   27.37,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4588,     -99,     -99,     -99,    1915,     -99,  0.2395,     -99,   383.1,     -99,   14019,     -99,    9501,     -99,    3.43,     -99,   0.327,     -99,     -99,     -99,      77,     -99,     138,     -99,      61,     -99,     1.7,     -99,    7504,     -99,     130,     -99,   28.36,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3999,     -99,     -99,     -99,    1674,     -99,  0.2388,     -99,   334.8,     -99,   12576,     -99,    8645,     -99,    3.29,     -99,   0.318,     -99,     -99,     -99,      67,     -99,     120,     -99,      54,     -99,     1.7,     -99,    6995,     -99,     113,     -99,   27.85,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    5353,     -99,     -99,     -99,    2292,     -99,  0.2335,     -99,   458.4,     -99,   16637,     -99,   11370,     -99,    4.70,     -99,   0.322,     -99,     -99,     -99,      88,     -99,     158,     -99,      70,     -99,     1.6,     -99,    8949,     -99,     151,     -99,   27.92,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4639,     -99,     -99,     -99,    1936,     -99,  0.2396,     -99,   387.2,     -99,   15607,     -99,   11056,     -99,    4.50,     -99,   0.297,     -99,     -99,     -99,      76,     -99,     152,     -99,      76,     -99,     1.6,     -99,    8925,     -99,     142,     -99,   28.24,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4613,     -99,     -99,     -99,    1980,     -99,  0.2330,     -99,   396.0,     -99,   15455,     -99,   10928,     -99,    4.64,     -99,   0.299,     -99,     -99,     -99,      80,     -99,     157,     -99,      78,     -99,     1.7,     -99,    8724,     -99,     153,     -99,   27.64,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4615,     -99,     -99,     -99,    1991,     -99,  0.2318,     -99,   398.2,     -99,   13623,     -99,    9082,     -99,    3.46,     -99,   0.339,     -99,     -99,     -99,      80,     -99,     146,     -99,      66,     -99,     1.7,     -99,    7004,     -99,     143,     -99,   28.47,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5689,     -99,     -99,     -99,    2450,     -99,  0.2322,     -99,   490.0,     -99,   17653,     -99,   12054,     -99,    4.87,     -99,   0.322,     -99,     -99,     -99,      97,     -99,     175,     -99,      78,     -99,     1.7,     -99,    9425,     -99,     164,     -99,   28.65,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4150,     -99,     -99,     -99,    1781,     -99,  0.2330,     -99,   356.2,     -99,   14821,     -99,   10757,     -99,    4.54,     -99,   0.280,     -99,     -99,     -99,      71,     -99,     152,     -99,      80,     -99,     1.7,     -99,    8868,     -99,     145,     -99,   27.52,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5175,     -99,     -99,     -99,    2296,     -99,  0.2254,     -99,   459.2,     -99,   16111,     -99,   11021,     -99,    4.41,     -99,   0.321,     -99,     -99,     -99,      81,     -99,     151,     -99,      70,     -99,     1.6,     -99,    8593,     -99,     140,     -99,   28.31,     -99,       5,     -99
