RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4218,     -99,     -99,     -99,    1761,     -99,  0.2395,     -99,   352.2,     -99,   14581,     -99,   10447,     -99,    4.42,     -99,   0.289,     -99,     -99,     -99,      67,     -99,     143,     -99,      75,     -99,     1.6,     -99,    8773,     -99,     132,     -99,   27.76,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4889,     -99,     -99,     -99,    2043,     -99,  0.2393,     -99,   408.5,     -99,   14921,     -99,   10110,     -99,    4.05,     -99,   0.328,     -99,     -99,     -99,      71,     -99,     135,     -99,      63,     -99,     1.5,     -99,    7995,     -99,     124,     -99,   28.24,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4264,     -99,     -99,     -99,    1780,     -99,  0.2395,     -99,   356.1,     -99,   13873,     -99,    9692,     -99,    4.20,     -99,   0.307,     -99,     -99,     -99,      64,     -99,     130,     -99,      66,     -99,     1.5,     -99,    7897,     -99,     118,     -99,   28.10,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    5032,     -99,     -99,     -99,    2168,     -99,  0.2321,     -99,   433.6,     -99,   13248,     -99,    8280,     -99,    2.76,     -99,   0.380,     -99,     -99,     -99,      86,     -99,     131,     -99,      45,     -99,     1.7,     -99,    5893,     -99,     121,     -99,   27.61,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4388,     -99,     -99,     -99,    1885,     -99,  0.2328,     -99,   377.1,     -99,   15185,     -99,   10880,     -99,    4.45,     -99,   0.289,     -99,     -99,     -99,      76,     -99,     154,     -99,      78,     -99,     1.7,     -99,    8810,     -99,     147,     -99,   28.57,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4250,     -99,     -99,     -99,    1833,     -99,  0.2319,     -99,   366.5,     -99,   14555,     -99,   10387,     -99,    4.54,     -99,   0.292,     -99,     -99,     -99,      74,     -99,     154,     -99,      80,     -99,     1.7,     -99,    8589,     -99,     149,     -99,   27.88,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4517,     -99,     -99,     -99,    1893,     -99,  0.2386,     -99,   378.7,     -99,   14533,     -99,   10093,     -99,    4.47,     -99,   0.311,     -99,     -99,     -99,      78,     -99,     154,     -99,      76,     -99,     1.7,     -99,    8184,     -99,     153,     -99,   28.03,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3688,     -99,     -99,     -99,    1608,     -99,  0.2294,     -99,   321.6,     -99,   13452,     -99,    9846,     -99,    4.55,     -99,   0.274,     -99,     -99,     -99,      64,     -99,     139,     -99,      75,     -99,     1.7,     -99,    8364,     -99,     140,     -99,   28.07,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3616,     -99,     -99,     -99,    1551,     -99,  0.2331,     -99,   310.3,     -99,   13478,     -99,    9939,     -99,    4.38,     -99,   0.268,     -99,     -99,     -99,      63,     -99,     144,     -99,      82,     -99,     1.7,     -99,    8524,     -99,     145,     -99,   27.90,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4241,     -99,     -99,     -99,    1905,     -99,  0.2227,     -99,   380.9,     -99,   14545,     -99,   10387,     -99,    4.24,     -99,   0.292,     -99,     -99,     -99,      64,     -99,     137,     -99,      73,     -99,     1.5,     -99,    8351,     -99,     126,     -99,   28.19,     -99,       5,     -99
