RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,104,     -99,     -99,     -99,     -99,     -99,     210,     -99,   11689,     -99,     -99,     -99,    2818,     -99,  0.4148,     -99,   563.6,     -99,   23519,     -99,   11918,     -99,    4.96,     -99,   0.497,     -99,     -99,     -99,     137,     -99,     173,     -99,      36,     -99,     1.2,     -99,    9803,     -99,     179,     -99,   27.03,     -99,      15,     -99
2,USMZ8001,SN,1,1,MZ,105,     -99,     -99,     -99,     -99,     -99,     194,     -99,    8209,     -99,     -99,     -99,    2890,     -99,  0.2840,     -99,   578.0,     -99,   19452,     -99,   11325,     -99,    4.79,     -99,   0.422,     -99,     -99,     -99,     131,     -99,     177,     -99,      47,     -99,     1.6,     -99,    9102,     -99,     182,     -99,   25.98,     -99,      26,     -99
3,USMZ8001,SN,1,1,MZ,89,     -99,     -99,     -99,     -99,     -99,     148,     -99,     810,     -99,     -99,     -99,     402,     -99,  0.2013,     -99,    83.4,     -99,    5713,     -99,    4971,     -99,    3.63,     -99,   0.142,     -99,     -99,     -99,      14,     -99,     133,     -99,     118,     -99,     1.8,     -99,    5052,     -99,     133,     -99,   27.69,     -99,      15,     -99
4,USMZ8001,SN,1,1,MZ,106,     -99,     -99,     -99,     -99,     -99,     187,     -99,    6262,     -99,     -99,     -99,    2470,     -99,  0.2535,     -99,   494.1,     -99,   19125,     -99,   12954,     -99,    4.51,     -99,   0.327,     -99,     -99,     -99,      94,     -99,     162,     -99,      69,     -99,     1.5,     -99,    9588,     -99,     166,     -99,   28.19,     -99,      16,     -99
5,USMZ8001,SN,1,1,MZ,101,     -99,     -99,     -99,     -99,     -99,     185,     -99,    6542,     -99,     -99,     -99,    2447,     -99,  0.2673,     -99,   489.4,     -99,   18969,     -99,   12521,     -99,    4.94,     -99,   0.345,     -99,     -99,     -99,      93,     -99,     176,     -99,      83,     -99,     1.4,     -99,   10188,     -99,     179,     -99,   27.80,     -99,      15,     -99
6,USMZ8001,SN,1,1,MZ,108,     -99,     -99,     -99,     -99,     -99,     223,     -99,   10372,     -99,     -99,     -99,    2514,     -99,  0.4126,     -99,   502.7,     -99,   20899,     -99,   10615,     -99,    4.77,     -99,   0.496,     -99,     -99,     -99,     124,     -99,     160,     -99,      36,     -99,     1.2,     -99,    9055,     -99,     170,     -99,   27.22,     -99,      18,     -99
7,USMZ8001,SN,1,1,MZ,108,     -99,     -99,     -99,     -99,     -99,     224,     -99,   10670,     -99,     -99,     -99,    2584,     -99,  0.4130,     -99,   516.7,     -99,   22269,     -99,   11695,     -99,    4.90,     -99,   0.479,     -99,     -99,     -99,     116,     -99,     161,     -99,      44,     -99,     1.1,     -99,   10266,     -99,     167,     -99,   28.75,     -99,      18,     -99
8,USMZ8001,SN,1,1,MZ,106,     -99,     -99,     -99,     -99,     -99,     195,     -99,    4835,     -99,     -99,     -99,    1484,     -99,  0.3259,     -99,   296.7,     -99,   14620,     -99,    9867,     -99,    3.86,     -99,   0.331,     -99,     -99,     -99,      81,     -99,     147,     -99,      66,     -99,     1.7,     -99,    7914,     -99,     148,     -99,   27.95,     -99,      19,     -99
9,USMZ8001,SN,1,1,MZ,86,     -99,     -99,     -99,     -99,     -99,     177,     -99,    9483,     -99,     -99,     -99,    2760,     -99,  0.3436,     -99,   552.0,     -99,   23461,     -99,   14068,     -99,    5.00,     -99,   0.404,     -99,     -99,     -99,     131,     -99,     190,     -99,      59,     -99,     1.4,     -99,    9931,     -99,     185,     -99,   27.27,     -99,       9,     -99
10,USMZ8001,SN,1,1,MZ,106,     -99,     -99,     -99,     -99,     -99,     196,     -99,    8519,     -99,     -99,     -99,    2689,     -99,  0.3168,     -99,   537.8,     -99,   21023,     -99,   12588,     -99,    4.73,     -99,   0.405,     -99,     -99,     -99,     120,     -99,     173,     -99,      53,     -99,     1.4,     -99,    9027,     -99,     178,     -99,   26.55,     -99,      24,     -99
