RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     151,     -99,    7376,     -99,     -99,     -99,    2737,     -99,  0.2695,     -99,   547.4,     -99,   19910,     -99,   12622,     -99,    4.94,     -99,   0.370,     -99,     -99,     -99,     115,     -99,     178,     -99,      63,     -99,     1.6,     -99,    9595,     -99,     174,     -99,   27.06,     -99,      14,     -99
2,USMZ8001,SN,1,1,MZ,95,     -99,     -99,     -99,     -99,     -99,     149,     -99,    5449,     -99,     -99,     -99,    2847,     -99,  0.1914,     -99,   569.5,     -99,   18611,     -99,   13255,     -99,    5.17,     -99,   0.293,     -99,     -99,     -99,      96,     -99,     187,     -99,      91,     -99,     1.8,     -99,   10422,     -99,     196,     -99,   28.13,     -99,      22,     -99
3,USMZ8001,SN,1,1,MZ,79,     -99,     -99,     -99,     -99,     -99,     127,     -99,    1611,     -99,     -99,     -99,    1709,     -99,  0.0943,     -99,   341.8,     -99,    8554,     -99,    7015,     -99,    3.97,     -99,   0.188,     -99,     -99,     -99,      30,     -99,     143,     -99,     113,     -99,     1.9,     -99,    5995,     -99,     143,     -99,   25.73,     -99,      13,     -99
4,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     145,     -99,    4597,     -99,     -99,     -99,    2637,     -99,  0.1744,     -99,   527.3,     -99,   17010,     -99,   12500,     -99,    4.90,     -99,   0.270,     -99,     -99,     -99,      82,     -99,     173,     -99,      91,     -99,     1.8,     -99,    9452,     -99,     178,     -99,   27.38,     -99,      14,     -99
5,USMZ8001,SN,1,1,MZ,91,     -99,     -99,     -99,     -99,     -99,     158,     -99,    8783,     -99,     -99,     -99,    2984,     -99,  0.2944,     -99,   596.8,     -99,   22303,     -99,   13608,     -99,    4.87,     -99,   0.394,     -99,     -99,     -99,     127,     -99,     180,     -99,      53,     -99,     1.4,     -99,    9613,     -99,     186,     -99,   26.92,     -99,      14,     -99
6,USMZ8001,SN,1,1,MZ,93,     -99,     -99,     -99,     -99,     -99,     155,     -99,    8610,     -99,     -99,     -99,    2909,     -99,  0.2960,     -99,   581.8,     -99,   21019,     -99,   12490,     -99,    4.79,     -99,   0.410,     -99,     -99,     -99,     133,     -99,     189,     -99,      56,     -99,     1.5,     -99,    9192,     -99,     184,     -99,   25.68,     -99,      15,     -99
7,USMZ8001,SN,1,1,MZ,89,     -99,     -99,     -99,     -99,     -99,     146,     -99,    7246,     -99,     -99,     -99,    2783,     -99,  0.2603,     -99,   556.7,     -99,   19938,     -99,   12778,     -99,    4.96,     -99,   0.363,     -99,     -99,     -99,     114,     -99,     176,     -99,      62,     -99,     1.6,     -99,    9674,     -99,     182,     -99,   26.35,     -99,      10,     -99
8,USMZ8001,SN,1,1,MZ,91,     -99,     -99,     -99,     -99,     -99,     151,     -99,    7690,     -99,     -99,     -99,    3100,     -99,  0.2481,     -99,   620.0,     -99,   20266,     -99,   12660,     -99,    4.68,     -99,   0.379,     -99,     -99,     -99,     115,     -99,     168,     -99,      53,     -99,     1.5,     -99,    9372,     -99,     176,     -99,   27.18,     -99,      12,     -99
9,USMZ8001,SN,1,1,MZ,79,     -99,     -99,     -99,     -99,     -99,     129,     -99,     449,     -99,     -99,     -99,     294,     -99,  0.1525,     -99,    66.0,     -99,    5519,     -99,    5139,     -99,    2.93,     -99,   0.081,     -99,     -99,     -99,       8,     -99,     121,     -99,     112,     -99,     1.8,     -99,    5324,     -99,     118,     -99,   28.00,     -99,      15,     -99
10,USMZ8001,SN,1,1,MZ,93,     -99,     -99,     -99,     -99,     -99,     155,     -99,    8136,     -99,     -99,     -99,    2886,     -99,  0.2819,     -99,   577.3,     -99,   22016,     -99,   13970,     -99,    4.98,     -99,   0.370,     -99,     -99,     -99,     114,     -99,     176,     -99,      62,     -99,     1.4,     -99,    9685,     -99,     169,     -99,   27.06,     -99,      13,     -99
