RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,117,     -99,     -99,     -99,     -99,     -99,     202,     -99,    5371,     -99,     -99,     -99,    2390,     -99,  0.2247,     -99,   477.9,     -99,   17878,     -99,   12594,     -99,    4.76,     -99,   0.300,     -99,     -99,     -99,      79,     -99,     162,     -99,      83,     -99,     1.5,     -99,    9207,     -99,     163,     -99,   26.92,     -99,      29,     -99
2,USMZ8001,SN,1,1,MZ,108,     -99,     -99,     -99,     -99,     -99,     166,     -99,    1462,     -99,     -99,     -99,    1585,     -99,  0.0922,     -99,   317.1,     -99,   15034,     -99,   13663,     -99,    4.79,     -99,   0.097,     -99,     -99,     -99,      25,     -99,     167,     -99,     143,     -99,     1.7,     -99,    9890,     -99,     171,     -99,   27.42,     -99,      15,     -99
3,USMZ8001,SN,1,1,MZ,94,     -99,     -99,     -99,     -99,     -99,     160,     -99,    3324,     -99,     -99,     -99,    2401,     -99,  0.1384,     -99,   480.3,     -99,   16759,     -99,   13519,     -99,    4.61,     -99,   0.198,     -99,     -99,     -99,      50,     -99,     155,     -99,     106,     -99,     1.5,     -99,    9033,     -99,     157,     -99,   26.34,     -99,      11,     -99
4,USMZ8001,SN,1,1,MZ,114,     -99,     -99,     -99,     -99,     -99,     165,     -99,    1036,     -99,     -99,     -99,    1559,     -99,  0.0665,     -99,   311.8,     -99,   11573,     -99,   10612,     -99,    3.48,     -99,   0.090,     -99,     -99,     -99,      18,     -99,     145,     -99,     127,     -99,     1.7,     -99,    7041,     -99,     142,     -99,   26.82,     -99,      14,     -99
5,USMZ8001,SN,1,1,MZ,115,     -99,     -99,     -99,     -99,     -99,     169,     -99,       0,     -99,     -99,     -99,       0,     -99,  0.0000,     -99,     0.0,     -99,    8663,     -99,    8740,     -99,    4.02,     -99,   0.000,     -99,     -99,     -99,       0,     -99,     149,     -99,     149,     -99,     0.0,     -99,    8140,     -99,     148,     -99,   26.08,     -99,      13,     -99
6,USMZ8001,SN,1,1,MZ,120,     -99,     -99,     -99,     -99,     -99,     198,     -99,    3243,     -99,     -99,     -99,    2121,     -99,  0.1529,     -99,   424.3,     -99,   14888,     -99,   11729,     -99,    4.65,     -99,   0.218,     -99,     -99,     -99,      53,     -99,     156,     -99,     103,     -99,     1.6,     -99,    9001,     -99,     163,     -99,   25.72,     -99,      20,     -99
7,USMZ8001,SN,1,1,MZ,123,     -99,     -99,     -99,     -99,     -99,     198,     -99,    4192,     -99,     -99,     -99,    2081,     -99,  0.2014,     -99,   416.3,     -99,   16234,     -99,   12123,     -99,    4.37,     -99,   0.258,     -99,     -99,     -99,      58,     -99,     150,     -99,      92,     -99,     1.4,     -99,    8746,     -99,     143,     -99,   26.29,     -99,      31,     -99
8,USMZ8001,SN,1,1,MZ,126,     -99,     -99,     -99,     -99,     -99,     174,     -99,     238,     -99,     -99,     -99,    1078,     -99,  0.0221,     -99,   215.6,     -99,   11564,     -99,   11413,     -99,    4.55,     -99,   0.021,     -99,     -99,     -99,       4,     -99,     160,     -99,     156,     -99,     1.7,     -99,    9430,     -99,     161,     -99,   26.73,     -99,      19,     -99
9,USMZ8001,SN,1,1,MZ,102,     -99,     -99,     -99,     -99,     -99,     158,     -99,    3235,     -99,     -99,     -99,    1905,     -99,  0.1698,     -99,   381.0,     -99,   15030,     -99,   11883,     -99,    4.71,     -99,   0.215,     -99,     -99,     -99,      52,     -99,     159,     -99,     107,     -99,     1.6,     -99,    9166,     -99,     157,     -99,   26.52,     -99,      13,     -99
10,USMZ8001,SN,1,1,MZ,121,     -99,     -99,     -99,     -99,     -99,     163,     -99,     287,     -99,     -99,     -99,    1296,     -99,  0.0221,     -99,   259.1,     -99,   12417,     -99,   12221,     -99,    4.68,     -99,   0.023,     -99,     -99,     -99,       5,     -99,     164,     -99,     159,     -99,     1.7,     -99,    9784,     -99,     166,     -99,   27.22,     -99,      17,     -99
