RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,US02290673,         46.000,        -91.000,      -99,2010032,2010106,2010135,2010223,2010308,2010308,2010,-99,17878,5371,5371,0,10049,.2247429,2390,477.9269,.3003909,4.763170,-99.00000,-99,-99,-99,-99,-99,0,0,878,596,385,210,45,86,202,3,200,0,234,8,14,47,162,79,.2758462,-99,-99,-99,-99,-99,-99,-99,-99,250,28242,28240,0,0,202024,201991,.000000,.000000,21.69193,32.60135,46.40738,-99.00000,6.516622,9.793998,13.94157,-99.00000,89.39243,76.40378,26.85500,22.95299,202,20.23020,9.491092,17.45099,13.64380,389.9228,824.2000,548.3971,163.1462,385.2509,1,
2,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,US02290673,         46.000,        -91.000,      -99,2011032,2011135,2011150,2011243,2011301,2011301,2011,-99,15034,1462,1462,0,6443,.9222856E-01,1585,317.0551,.9725377E-01,4.788900,-99.00000,-99,-99,-99,-99,-99,0,0,707,578,321,256,35,21,125,3,200,0,227,3,23,45,167,25,.3169478,-99,-99,-99,-99,-99,-99,-99,-99,250,28236,28233,0,0,201903,201866,.000000,.000000,29.90576,33.01355,46.78764,-99.00000,2.908295,3.210524,4.550036,-99.00000,75.16812,66.22742,7.310000,6.440529,166,21.29097,10.59216,17.75543,13.73131,391.7949,502.7000,455.3773,134.0740,321.3161,32,
3,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,US02290673,         46.000,        -91.000,      -99,2012032,2012132,2012143,2012226,2012292,2012292,2012,-99,16759,3324,3324,0,7450,.1384072,2401,480.2961,.1983284,4.607877,-99.00000,-99,-99,-99,-99,-99,0,0,700,621,345,277,16,40,73,3,200,0,211,5,32,40,155,50,.3594652,-99,-99,-99,-99,-99,-99,-99,-99,250,28241,28238,0,0,202062,202020,.000000,.000000,35.55947,34.44843,48.61673,-99.00000,7.052833,6.832469,9.642597,-99.00000,83.79589,79.42738,16.62000,15.75355,160,22.93813,10.88375,19.26375,13.94441,394.0732,471.3000,486.5005,141.7799,344.7204,1,
4,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,US02290673,         46.000,        -91.000,      -99,2013032,2013135,2013149,2013249,2013300,2013300,2013,-99,11573,1036,1036,0,5539,.6648571E-01,1559,311.7886,.8955628E-01,3.480929,-99.00000,-99,-99,-99,-99,-99,0,0,815,534,274,260,42,94,197,3,200,0,206,7,40,45,145,18,.2712457,-99,-99,-99,-99,-99,-99,-99,-99,250,28227,28224,0,0,201488,201446,.000000,.000000,20.68163,26.57154,42.23797,-99.00000,1.851322,2.378559,3.780944,-99.00000,57.86721,56.18176,5.180000,5.029126,165,21.01576,10.06121,17.27454,13.75362,396.7603,559.6000,435.5578,161.5522,274.0056,1,
5,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,US02290673,         46.000,        -91.000,      -99,2014032,2014135,2014148,2014250,2014304,2014304,2014,-99,8663,0,0,0,3236,.000000,0,.000000,.000000,4.021374,-99.00000,-99,-99,-99,-99,-99,0,0,920,599,271,328,55,120,196,3,200,0,219,12,26,47,149,0,.2687601,-99,-99,-99,-99,-99,-99,-99,-99,250,28233,28231,0,0,201731,201691,.000000,.000000,13.19373,17.29750,31.96239,-99.00000,.000000,.000000,.000000,-99.00000,43.31501,39.55709,.000000,.000000,169,19.65918,9.297634,16.87988,13.66422,398.8250,656.6001,500.8240,229.7867,271.0374,32,
6,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,US02290673,         46.000,        -91.000,      -99,2015032,2015124,2015144,2015244,2015322,2015322,2015,-99,14888,3243,3243,0,7969,.1528857,2121,424.2931,.2178614,4.654246,-99.00000,-99,-99,-99,-99,-99,0,0,761,613,324,289,21,0,176,3,200,0,233,0,13,37,156,53,.2207008,-99,-99,-99,-99,-99,-99,-99,-99,250,28254,28252,0,0,202162,202129,.000000,.000000,22.90389,27.30445,45.91017,-99.00000,4.989230,5.947821,10.00077,-99.00000,74.43764,63.89497,16.21500,13.91846,198,19.70758,8.915657,16.26970,13.32911,401.0895,650.0001,545.2417,220.9666,324.2751,1,
7,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,US02290673,         46.000,        -91.000,      -99,2016032,2016109,2016140,2016232,2016307,2016307,2016,-99,16234,4192,4192,0,8095,.2014285,2081,416.2734,.2582532,4.368105,-99.00000,-99,-99,-99,-99,-99,0,0,989,644,356,288,54,138,204,3,200,0,221,22,20,56,150,58,.5296203,-99,-99,-99,-99,-99,-99,-99,-99,250,28232,28231,0,0,201918,201888,.000000,.000000,18.61691,27.10063,45.63640,-99.00000,4.807340,6.998045,11.78443,-99.00000,81.16971,73.45675,20.96000,18.96833,198,20.13585,9.696967,17.25202,13.66718,404.2714,872.0000,599.0244,243.3020,355.7235,32,
8,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,US02290673,         46.000,        -91.000,      -99,2017032,2017134,2017153,2017260,2017308,2017308,2017,-99,11564,238,238,0,4316,.2208571E-01,1078,215.6402,.2059241E-01,4.550595,-99.00000,-99,-99,-99,-99,-99,0,0,874,595,301,295,47,80,202,3,200,0,228,9,21,49,160,4,.3049349,-99,-99,-99,-99,-99,-99,-99,-99,250,28232,28229,0,0,201761,201725,.000000,.000000,16.47278,23.62286,38.47955,-99.00000,.3390314,.4861892,.7919593,-99.00000,57.81946,50.71883,1.190000,1.043860,174,19.61839,9.519541,16.32127,13.58099,406.6013,701.9999,489.5214,189.0009,300.5205,1,
9,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,US02290673,         46.000,        -91.000,      -99,2018032,2018124,2018137,2018226,2018282,2018282,2018,-99,15030,3235,3235,0,6842,.1698286,1905,381.0225,.2152613,4.705697,-99.00000,-99,-99,-99,-99,-99,0,0,824,602,354,248,48,0,225,3,200,0,229,0,20,39,159,52,.3340997,-99,-99,-99,-99,-99,-99,-99,-99,250,28244,28242,0,0,201985,201950,.000000,.000000,21.90037,28.42944,42.41497,-99.00000,4.713681,6.118953,9.129102,-99.00000,75.15112,65.63417,16.17500,14.12664,158,22.74557,11.55000,18.38165,14.17077,408.5613,686.3001,528.6852,174.3672,354.3613,32,
10,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,US02290673,         46.000,        -91.000,      -99,2019032,2019135,2019152,2019256,2019298,2019298,2019,-99,12417,287,287,0,4500,.2211428E-01,1296,259.1335,.2307617E-01,4.684023,-99.00000,-99,-99,-99,-99,-99,0,0,927,596,303,294,43,135,204,3,200,0,230,13,15,49,164,5,.2920502,-99,-99,-99,-99,-99,-99,-99,-99,250,28231,28229,0,0,201774,201736,.000000,.000000,17.73293,25.85149,41.02236,-99.00000,.4098829,.5975369,.9481996,-99.00000,62.08301,53.98523,1.435000,1.247826,163,20.35399,10.25890,17.61228,13.79814,411.5590,700.2000,480.3051,177.6288,302.6789,32,
