RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4550,     -99,     -99,     -99,    1805,     -99,  0.2520,     -99,   361.1,     -99,   15202,     -99,   10736,     -99,    4.41,     -99,   0.299,     -99,     -99,     -99,      73,     -99,     148,     -99,      75,     -99,     1.6,     -99,    8800,     -99,     138,     -99,   27.31,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4420,     -99,     -99,     -99,    1797,     -99,  0.2460,     -99,   359.4,     -99,   14393,     -99,   10050,     -99,    3.83,     -99,   0.307,     -99,     -99,     -99,      70,     -99,     138,     -99,      67,     -99,     1.6,     -99,    8075,     -99,     129,     -99,   28.58,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4869,     -99,     -99,     -99,    1929,     -99,  0.2524,     -99,   385.8,     -99,   14938,     -99,   10152,     -99,    4.08,     -99,   0.326,     -99,     -99,     -99,      67,     -99,     132,     -99,      64,     -99,     1.4,     -99,    7955,     -99,     120,     -99,   28.21,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4702,     -99,     -99,     -99,    1936,     -99,  0.2429,     -99,   387.2,     -99,   15429,     -99,   10814,     -99,    4.37,     -99,   0.305,     -99,     -99,     -99,      72,     -99,     146,     -99,      74,     -99,     1.5,     -99,    8892,     -99,     141,     -99,   28.99,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4694,     -99,     -99,     -99,    1908,     -99,  0.2460,     -99,   381.7,     -99,   15839,     -99,   11235,     -99,    4.68,     -99,   0.296,     -99,     -99,     -99,      76,     -99,     155,     -99,      80,     -99,     1.6,     -99,    9456,     -99,     149,     -99,   28.92,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4428,     -99,     -99,     -99,    1800,     -99,  0.2460,     -99,   360.0,     -99,   15048,     -99,   10706,     -99,    4.61,     -99,   0.294,     -99,     -99,     -99,      74,     -99,     153,     -99,      79,     -99,     1.7,     -99,    8982,     -99,     148,     -99,   27.99,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     106,     -99,    4842,     -99,     -99,     -99,    1977,     -99,  0.2450,     -99,   395.3,     -99,   12457,     -99,    7682,     -99,    2.76,     -99,   0.389,     -99,     -99,     -99,      84,     -99,     138,     -99,      54,     -99,     1.7,     -99,    5812,     -99,     122,     -99,   28.67,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4300,     -99,     -99,     -99,    1794,     -99,  0.2397,     -99,   358.8,     -99,   14948,     -99,   10734,     -99,    4.75,     -99,   0.288,     -99,     -99,     -99,      74,     -99,     151,     -99,      76,     -99,     1.7,     -99,    8827,     -99,     152,     -99,   27.69,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     112,     -99,    3787,     -99,     -99,     -99,    1503,     -99,  0.2520,     -99,   300.5,     -99,   14416,     -99,   10718,     -99,    4.71,     -99,   0.263,     -99,     -99,     -99,      65,     -99,     152,     -99,      87,     -99,     1.7,     -99,    9426,     -99,     155,     -99,   28.77,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4742,     -99,     -99,     -99,    1978,     -99,  0.2397,     -99,   395.6,     -99,   15402,     -99,   10744,     -99,    4.40,     -99,   0.308,     -99,     -99,     -99,      71,     -99,     145,     -99,      73,     -99,     1.5,     -99,    8717,     -99,     136,     -99,   28.06,     -99,       5,     -99
