RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4027,     -99,     -99,     -99,    1637,     -99,  0.2461,     -99,   327.4,     -99,   13342,     -99,    9396,     -99,    4.32,     -99,   0.302,     -99,     -99,     -99,      61,     -99,     128,     -99,      67,     -99,     1.5,     -99,    7867,     -99,     122,     -99,   27.12,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5714,     -99,     -99,     -99,    2328,     -99,  0.2455,     -99,   465.5,     -99,   15738,     -99,   10093,     -99,    3.65,     -99,   0.363,     -99,     -99,     -99,      80,     -99,     133,     -99,      53,     -99,     1.4,     -99,    7587,     -99,     121,     -99,   28.03,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4413,     -99,     -99,     -99,    1794,     -99,  0.2460,     -99,   358.8,     -99,   14184,     -99,    9851,     -99,    4.03,     -99,   0.311,     -99,     -99,     -99,      69,     -99,     130,     -99,      62,     -99,     1.6,     -99,    7911,     -99,     121,     -99,   27.74,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     106,     -99,    2440,     -99,     -99,     -99,    1063,     -99,  0.2296,     -99,   212.6,     -99,    7549,     -99,    5161,     -99,    1.86,     -99,   0.323,     -99,     -99,     -99,      42,     -99,      82,     -99,      40,     -99,     1.7,     -99,    4267,     -99,      88,     -99,   27.67,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     113,     -99,    3631,     -99,     -99,     -99,    1473,     -99,  0.2465,     -99,   294.6,     -99,   13602,     -99,   10056,     -99,    4.16,     -99,   0.267,     -99,     -99,     -99,      54,     -99,     127,     -99,      73,     -99,     1.5,     -99,    8610,     -99,     121,     -99,   28.46,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     113,     -99,    3508,     -99,     -99,     -99,    1462,     -99,  0.2400,     -99,   292.4,     -99,   12275,     -99,    8844,     -99,    3.68,     -99,   0.286,     -99,     -99,     -99,      54,     -99,     117,     -99,      63,     -99,     1.5,     -99,    7463,     -99,     107,     -99,   27.99,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     115,     -99,    5317,     -99,     -99,     -99,    2162,     -99,  0.2459,     -99,   432.4,     -99,   15915,     -99,   10677,     -99,    4.15,     -99,   0.334,     -99,     -99,     -99,      80,     -99,     148,     -99,      68,     -99,     1.5,     -99,    8398,     -99,     134,     -99,   28.11,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     107,     -99,    5112,     -99,     -99,     -99,    2134,     -99,  0.2396,     -99,   426.7,     -99,   13913,     -99,    8864,     -99,    3.00,     -99,   0.367,     -99,     -99,     -99,      82,     -99,     128,     -99,      45,     -99,     1.6,     -99,    6523,     -99,     121,     -99,   27.99,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    3683,     -99,     -99,     -99,    1536,     -99,  0.2397,     -99,   307.3,     -99,   12522,     -99,    8910,     -99,    3.72,     -99,   0.294,     -99,     -99,     -99,      60,     -99,     127,     -99,      67,     -99,     1.6,     -99,    7477,     -99,     120,     -99,   28.46,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4866,     -99,     -99,     -99,    2174,     -99,  0.2238,     -99,   434.8,     -99,   14649,     -99,    9863,     -99,    3.66,     -99,   0.332,     -99,     -99,     -99,      73,     -99,     133,     -99,      60,     -99,     1.5,     -99,    7569,     -99,     122,     -99,   28.68,     -99,       5,     -99
