RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,LK04288577,          7.208,         81.208,   179.65,2010121,2010244,2010249,2010303,2010359,2010359,2010,-99,15480,4688,4688,0,6716,.2580000,1817,363.3932,.3028217,4.523060,-99.00000,-99,-99,-99,-99,-99,0,0,1867,921,337,585,331,329,350,2,100,0,173,11,15,91,149,73,.2597757,-99,-99,-99,-99,-99,-99,-99,-99,250,26225,26223,0,0,188564,188533,.000000,.5348684E-01,11.92260,34.49304,45.95907,-99.00000,3.610598,10.44575,13.91808,-99.00000,154.8030,89.48152,46.88000,27.09827,115,29.63043,22.47043,17.43391,11.79161,390.4361,1298.400,448.7950,112.9822,336.8281,1,
2,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,LK04288577,          7.208,         81.208,   179.65,2011121,2011244,2011249,2011302,2011356,2011356,2011,-99,15259,4445,4445,0,6505,.2520665,1763,352.6564,.2912804,4.557033,-99.00000,-99,-99,-99,-99,-99,0,0,1237,774,346,428,116,90,321,2,100,0,164,3,18,76,142,67,.1411489,-99,-99,-99,-99,-99,-99,-99,-99,250,26239,26238,0,0,188693,188662,.000000,.3504610E-01,16.64012,33.96088,44.14467,-99.00000,4.847329,9.892935,12.85951,-99.00000,152.5898,93.04258,44.45000,27.10366,112,30.76875,23.00268,17.81964,11.79725,392.2603,916.9999,449.3105,105.4045,345.6586,1,
3,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,LK04288577,          7.208,         81.208,   179.65,2012121,2012244,2012249,2012303,2012359,2012359,2012,-99,14368,4720,4720,0,7210,.2579999,1830,365.9239,.3285364,3.624529,-99.00000,-99,-99,-99,-99,-99,0,0,1508,720,310,410,349,204,299,2,100,0,158,6,13,68,134,76,.1414648,-99,-99,-99,-99,-99,-99,-99,-99,250,26248,26246,0,0,188751,188721,.000000,.1086186E-02,11.42676,32.90254,46.33670,-99.00000,3.753778,10.80873,15.22196,-99.00000,143.6801,90.93679,47.20000,29.87342,115,30.56436,22.75305,17.34957,11.79161,394.7538,1257.400,436.6840,128.5484,310.0784,1,
4,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,LK04288577,          7.208,         81.208,   179.65,2013121,2013244,2013249,2013303,2013356,2013356,2013,-99,15076,5533,5533,0,8692,.2458501,2250,450.0804,.3669837,3.239344,-99.00000,-99,-99,-99,-99,-99,0,0,992,839,310,529,66,0,151,2,100,0,165,0,14,69,135,88,.1814606,-99,-99,-99,-99,-99,-99,-99,-99,250,26248,26245,0,0,188714,188680,.000000,.1807973E-02,24.11761,34.40554,48.61242,-99.00000,8.851384,12.62715,17.84120,-99.00000,150.7592,91.36919,55.33000,33.53333,112,31.46785,22.91607,17.99107,11.79725,397.2597,625.1000,438.1828,131.4465,310.1248,1,
5,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,LK04288577,          7.208,         81.208,   179.65,2014121,2014244,2014249,2014305,2014360,2014360,2014,-99,16684,5175,5175,0,7664,.2520001,2054,410.7423,.3102069,4.576941,-99.00000,-99,-99,-99,-99,-99,0,0,1875,753,319,435,345,482,359,2,100,0,170,15,12,89,150,75,.1962118,-99,-99,-99,-99,-99,-99,-99,-99,250,26226,26225,0,0,188548,188517,.000000,.1418839,11.79550,41.14819,52.37444,-99.00000,3.658795,12.76358,16.24580,-99.00000,166.8356,98.13858,51.75000,30.44118,116,29.96121,23.11379,16.29224,11.78980,399.2551,1414.400,405.4506,87.30792,318.5439,1,
6,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,LK04288577,          7.208,         81.208,   179.65,2015121,2015244,2015249,2015304,2015358,2015358,2015,-99,14837,4405,4405,0,6201,.2460469,1790,358.0955,.2969160,4.448689,-99.00000,-99,-99,-99,-99,-99,0,0,1497,811,315,496,139,369,242,2,100,0,163,11,18,84,140,66,.2905652,-99,-99,-99,-99,-99,-99,-99,-99,250,26233,26231,0,0,188593,188563,.000000,.3106065,12.54841,32.98924,47.03354,-99.00000,3.725474,9.794113,13.96370,-99.00000,148.3724,91.02600,44.05000,27.02454,114,29.62544,23.13509,16.78947,11.79346,401.7806,1182.400,449.7599,137.8284,315.4608,1,
7,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,LK04288577,          7.208,         81.208,   179.65,2016121,2016244,2016249,2016299,2016351,2016351,2016,-99,12205,5016,5016,0,7329,.2449876,2047,409.4945,.4109953,2.694921,-99.00000,-99,-99,-99,-99,-99,0,0,935,718,271,447,91,0,190,2,100,0,164,0,31,86,135,86,.2176428,-99,-99,-99,-99,-99,-99,-99,-99,250,26229,26227,0,0,188536,188498,.000000,.5624012E-02,26.70017,33.18366,45.07518,-99.00000,10.97353,13.63818,18.52549,-99.00000,122.0465,74.41859,50.16000,30.58537,107,32.95327,23.15982,18.64766,11.80736,404.9135,457.1000,367.7909,99.73356,270.7621,1,
8,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,LK04288577,          7.208,         81.208,   179.65,2017121,2017244,2017249,2017303,2017358,2017358,2017,-99,15832,4712,4712,0,6908,.2519999,1870,373.9499,.2976063,4.698950,-99.00000,-99,-99,-99,-99,-99,0,0,1451,940,364,576,159,163,252,2,100,0,178,5,17,92,152,74,.2713850,-99,-99,-99,-99,-99,-99,-99,-99,250,26225,26223,0,0,188570,188541,.000000,.7792261E-01,16.00345,31.85570,43.45947,-99.00000,4.762963,9.480927,12.93445,-99.00000,158.3221,88.94503,47.12000,26.47191,114,30.55615,22.85878,18.01667,11.79346,407.0006,989.3000,496.9978,135.9271,364.2984,1,
9,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,LK04288577,          7.208,         81.208,   179.65,2018121,2018244,2018249,2018303,2018358,2018358,2018,-99,14599,3950,3950,0,5886,.2519999,1567,313.4692,.2705464,4.613795,-99.00000,-99,-99,-99,-99,-99,0,0,1531,930,334,596,123,265,276,2,100,0,180,13,19,105,151,67,.2586464,-99,-99,-99,-99,-99,-99,-99,-99,250,26211,26209,0,0,188436,188405,.000000,.1855502,15.20413,34.76870,43.75059,-99.00000,4.113726,9.407239,11.83744,-99.00000,145.9901,81.10561,39.50000,21.94444,114,30.30439,22.62281,17.42544,11.79346,409.3697,960.2001,419.8894,88.72619,333.6871,1,
10,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,LK04288577,          7.208,         81.208,   179.65,2019121,2019244,2019249,2019305,2019358,2019358,2019,-99,16340,5546,5546,0,7767,.2458875,2256,451.1032,.3394134,4.444291,-99.00000,-99,-99,-99,-99,-99,0,0,1918,877,315,562,266,575,265,2,100,0,164,18,14,89,143,79,.2990533,-99,-99,-99,-99,-99,-99,-99,-99,250,26227,26225,0,0,188527,188497,.000000,.3104209,10.81049,37.87243,51.92984,-99.00000,3.669203,12.85434,17.62558,-99.00000,163.4005,99.63445,55.46000,33.81707,114,29.61228,23.04561,16.56404,11.79346,412.1595,1511.500,431.4497,120.1001,314.6563,1,
