RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4260,     -99,     -99,     -99,    1732,     -99,  0.2460,     -99,   346.4,     -99,   14689,     -99,   10515,     -99,    4.44,     -99,   0.290,     -99,     -99,     -99,      68,     -99,     144,     -99,      76,     -99,     1.6,     -99,    8897,     -99,     135,     -99,   27.12,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3955,     -99,     -99,     -99,    1694,     -99,  0.2335,     -99,   338.8,     -99,   14556,     -99,   10686,     -99,    4.34,     -99,   0.272,     -99,     -99,     -99,      61,     -99,     138,     -99,      77,     -99,     1.5,     -99,    9027,     -99,     132,     -99,   28.60,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3906,     -99,     -99,     -99,    1631,     -99,  0.2395,     -99,   326.2,     -99,   13473,     -99,    9649,     -99,    3.91,     -99,   0.290,     -99,     -99,     -99,      60,     -99,     128,     -99,      68,     -99,     1.5,     -99,    8108,     -99,     120,     -99,   28.45,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     106,     -99,    5473,     -99,     -99,     -99,    2384,     -99,  0.2296,     -99,   476.7,     -99,   16475,     -99,   11088,     -99,    4.33,     -99,   0.332,     -99,     -99,     -99,      82,     -99,     145,     -99,      64,     -99,     1.5,     -99,    8534,     -99,     140,     -99,   27.67,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4502,     -99,     -99,     -99,    1879,     -99,  0.2397,     -99,   375.7,     -99,   15611,     -99,   11196,     -99,    4.59,     -99,   0.288,     -99,     -99,     -99,      75,     -99,     154,     -99,      79,     -99,     1.7,     -99,    9161,     -99,     148,     -99,   28.05,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4373,     -99,     -99,     -99,    1878,     -99,  0.2328,     -99,   375.7,     -99,   14958,     -99,   10673,     -99,    4.65,     -99,   0.292,     -99,     -99,     -99,      72,     -99,     151,     -99,      79,     -99,     1.7,     -99,    8850,     -99,     147,     -99,   27.91,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     105,     -99,    5229,     -99,     -99,     -99,    2256,     -99,  0.2318,     -99,   451.1,     -99,   13811,     -99,    8654,     -99,    3.05,     -99,   0.379,     -99,     -99,     -99,      91,     -99,     150,     -99,      60,     -99,     1.7,     -99,    6461,     -99,     134,     -99,   28.92,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     107,     -99,    5305,     -99,     -99,     -99,    2214,     -99,  0.2396,     -99,   442.8,     -99,   16614,     -99,   11395,     -99,    4.75,     -99,   0.319,     -99,     -99,     -99,      87,     -99,     161,     -99,      74,     -99,     1.6,     -99,    9074,     -99,     152,     -99,   27.99,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    3992,     -99,     -99,     -99,    1666,     -99,  0.2397,     -99,   333.1,     -99,   14789,     -99,   10884,     -99,    4.68,     -99,   0.270,     -99,     -99,     -99,      68,     -99,     156,     -99,      88,     -99,     1.7,     -99,    9350,     -99,     152,     -99,   28.46,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    5019,     -99,     -99,     -99,    2242,     -99,  0.2238,     -99,   448.4,     -99,   16073,     -99,   11142,     -99,    4.52,     -99,   0.312,     -99,     -99,     -99,      76,     -99,     149,     -99,      73,     -99,     1.5,     -99,    8793,     -99,     140,     -99,   28.68,     -99,       5,     -99
