RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,79,     -99,     -99,     -99,     -99,     -99,     126,     -99,     958,     -99,     -99,     -99,     644,     -99,  0.1489,     -99,   128.7,     -99,    8314,     -99,    7434,     -99,    3.60,     -99,   0.115,     -99,     -99,     -99,      17,     -99,     153,     -99,     136,     -99,     1.8,     -99,    7278,     -99,     151,     -99,   27.63,     -99,      10,     -99
2,USMZ8001,SN,1,1,MZ,79,     -99,     -99,     -99,     -99,     -99,     125,     -99,    3599,     -99,     -99,     -99,    2879,     -99,  0.1250,     -99,   575.8,     -99,   15882,     -99,   12366,     -99,    4.76,     -99,   0.227,     -99,     -99,     -99,      65,     -99,     180,     -99,     115,     -99,     1.8,     -99,    9103,     -99,     179,     -99,   26.75,     -99,       9,     -99
3,USMZ8001,SN,1,1,MZ,77,     -99,     -99,     -99,     -99,     -99,     121,     -99,     378,     -99,     -99,     -99,     424,     -99,  0.0892,     -99,    86.7,     -99,    4702,     -99,    4381,     -99,    2.96,     -99,   0.080,     -99,     -99,     -99,       7,     -99,     111,     -99,     104,     -99,     1.8,     -99,    4394,     -99,     111,     -99,   26.50,     -99,      11,     -99
4,USMZ8001,SN,1,1,MZ,85,     -99,     -99,     -99,     -99,     -99,     138,     -99,    2239,     -99,     -99,     -99,     937,     -99,  0.2389,     -99,   187.5,     -99,   11238,     -99,    9083,     -99,    4.71,     -99,   0.199,     -99,     -99,     -99,      39,     -99,     179,     -99,     140,     -99,     1.7,     -99,    8563,     -99,     179,     -99,   27.21,     -99,      13,     -99
5,USMZ8001,SN,1,1,MZ,81,     -99,     -99,     -99,     -99,     -99,     133,     -99,    5493,     -99,     -99,     -99,    2992,     -99,  0.1836,     -99,   598.5,     -99,   19343,     -99,   13940,     -99,    4.97,     -99,   0.284,     -99,     -99,     -99,      96,     -99,     186,     -99,      90,     -99,     1.7,     -99,    9842,     -99,     195,     -99,   27.33,     -99,       8,     -99
6,USMZ8001,SN,1,1,MZ,77,     -99,     -99,     -99,     -99,     -99,     128,     -99,    5988,     -99,     -99,     -99,    2905,     -99,  0.2061,     -99,   581.0,     -99,   18480,     -99,   12578,     -99,    4.89,     -99,   0.324,     -99,     -99,     -99,     104,     -99,     187,     -99,      82,     -99,     1.7,     -99,    9289,     -99,     193,     -99,   26.79,     -99,      11,     -99
7,USMZ8001,SN,1,1,MZ,79,     -99,     -99,     -99,     -99,     -99,     127,     -99,    4050,     -99,     -99,     -99,    2522,     -99,  0.1606,     -99,   504.5,     -99,   16399,     -99,   12436,     -99,    4.98,     -99,   0.247,     -99,     -99,     -99,      72,     -99,     179,     -99,     107,     -99,     1.8,     -99,    9814,     -99,     183,     -99,   27.47,     -99,       8,     -99
8,USMZ8001,SN,1,1,MZ,78,     -99,     -99,     -99,     -99,     -99,     129,     -99,    5798,     -99,     -99,     -99,    3044,     -99,  0.1905,     -99,   608.8,     -99,   18547,     -99,   12832,     -99,    4.81,     -99,   0.313,     -99,     -99,     -99,     102,     -99,     175,     -99,      73,     -99,     1.8,     -99,    8952,     -99,     179,     -99,   25.59,     -99,       9,     -99
9,USMZ8001,SN,1,1,MZ,75,     -99,     -99,     -99,     -99,     -99,     123,     -99,    4866,     -99,     -99,     -99,    3100,     -99,  0.1570,     -99,   620.0,     -99,   18477,     -99,   13702,     -99,    4.91,     -99,   0.263,     -99,     -99,     -99,      87,     -99,     181,     -99,      94,     -99,     1.8,     -99,    9885,     -99,     190,     -99,   27.88,     -99,      12,     -99
10,USMZ8001,SN,1,1,MZ,82,     -99,     -99,     -99,     -99,     -99,     134,     -99,    6201,     -99,     -99,     -99,    2726,     -99,  0.2275,     -99,   545.1,     -99,   19416,     -99,   13306,     -99,    5.10,     -99,   0.319,     -99,     -99,     -99,     105,     -99,     186,     -99,      82,     -99,     1.7,     -99,   10318,     -99,     192,     -99,   27.99,     -99,       9,     -99
