RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     128,     -99,    4482,     -99,     -99,     -99,    1550,     -99,  0.2891,     -99,   310.0,     -99,   14340,     -99,    9935,     -99,    3.79,     -99,   0.313,     -99,     -99,     -99,      56,     -99,     117,     -99,      60,     -99,     1.3,     -99,    7899,     -99,     107,     -99,   27.51,     -99,       6,     -99
2,USMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     123,     -99,    5640,     -99,     -99,     -99,    2085,     -99,  0.2705,     -99,   417.0,     -99,   17311,     -99,   11759,     -99,    4.49,     -99,   0.326,     -99,     -99,     -99,      74,     -99,     144,     -99,      69,     -99,     1.3,     -99,    9140,     -99,     134,     -99,   28.19,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,63,     -99,     -99,     -99,     -99,     -99,     121,     -99,    5318,     -99,     -99,     -99,    1968,     -99,  0.2702,     -99,   393.6,     -99,   16019,     -99,   10785,     -99,    4.36,     -99,   0.332,     -99,     -99,     -99,      74,     -99,     139,     -99,      65,     -99,     1.4,     -99,    8485,     -99,     131,     -99,   27.69,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     124,     -99,    5048,     -99,     -99,     -99,    1827,     -99,  0.2763,     -99,   365.3,     -99,   15797,     -99,   10836,     -99,    4.26,     -99,   0.320,     -99,     -99,     -99,      71,     -99,     140,     -99,      69,     -99,     1.4,     -99,    8729,     -99,     126,     -99,   27.33,     -99,       6,     -99
5,USMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     123,     -99,    4575,     -99,     -99,     -99,    1689,     -99,  0.2709,     -99,   337.8,     -99,   14603,     -99,   10111,     -99,    3.98,     -99,   0.313,     -99,     -99,     -99,      60,     -99,     122,     -99,      62,     -99,     1.3,     -99,    8284,     -99,     113,     -99,   27.64,     -99,       6,     -99
6,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     120,     -99,    3916,     -99,     -99,     -99,    1481,     -99,  0.2645,     -99,   296.2,     -99,   13076,     -99,    9237,     -99,    3.85,     -99,   0.300,     -99,     -99,     -99,      55,     -99,     116,     -99,      61,     -99,     1.4,     -99,    7597,     -99,     108,     -99,   27.06,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4755,     -99,     -99,     -99,    1843,     -99,  0.2580,     -99,   368.6,     -99,   15145,     -99,   10473,     -99,    4.50,     -99,   0.314,     -99,     -99,     -99,      78,     -99,     151,     -99,      74,     -99,     1.6,     -99,    8676,     -99,     140,     -99,   27.70,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     119,     -99,    4730,     -99,     -99,     -99,    1791,     -99,  0.2640,     -99,   358.3,     -99,   14903,     -99,   10255,     -99,    4.25,     -99,   0.317,     -99,     -99,     -99,      70,     -99,     135,     -99,      64,     -99,     1.5,     -99,    8334,     -99,     126,     -99,   27.09,     -99,       6,     -99
9,USMZ8001,SN,1,1,MZ,63,     -99,     -99,     -99,     -99,     -99,     121,     -99,    4261,     -99,     -99,     -99,    1574,     -99,  0.2707,     -99,   314.8,     -99,   14441,     -99,   10262,     -99,    4.09,     -99,   0.295,     -99,     -99,     -99,      59,     -99,     127,     -99,      68,     -99,     1.4,     -99,    8396,     -99,     117,     -99,   27.54,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     120,     -99,    4366,     -99,     -99,     -99,    1684,     -99,  0.2593,     -99,   336.7,     -99,   14222,     -99,    9935,     -99,    3.83,     -99,   0.307,     -99,     -99,     -99,      54,     -99,     113,     -99,      59,     -99,     1.2,     -99,    7588,     -99,     103,     -99,   27.11,     -99,       5,     -99
