RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4491,     -99,     -99,     -99,    1828,     -99,  0.2457,     -99,   365.6,     -99,   15081,     -99,   10674,     -99,    4.60,     -99,   0.298,     -99,     -99,     -99,      76,     -99,     154,     -99,      78,     -99,     1.7,     -99,    8897,     -99,     145,     -99,   27.37,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4564,     -99,     -99,     -99,    1905,     -99,  0.2395,     -99,   381.1,     -99,   13992,     -99,    9497,     -99,    3.43,     -99,   0.326,     -99,     -99,     -99,      76,     -99,     137,     -99,      61,     -99,     1.7,     -99,    7514,     -99,     129,     -99,   28.36,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4025,     -99,     -99,     -99,    1685,     -99,  0.2388,     -99,   337.0,     -99,   12407,     -99,    8449,     -99,    3.14,     -99,   0.324,     -99,     -99,     -99,      68,     -99,     119,     -99,      51,     -99,     1.7,     -99,    6771,     -99,     113,     -99,   27.85,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    5356,     -99,     -99,     -99,    2293,     -99,  0.2335,     -99,   458.7,     -99,   16403,     -99,   11131,     -99,    4.48,     -99,   0.327,     -99,     -99,     -99,      88,     -99,     155,     -99,      67,     -99,     1.6,     -99,    8695,     -99,     149,     -99,   27.92,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4619,     -99,     -99,     -99,    1928,     -99,  0.2396,     -99,   385.6,     -99,   15549,     -99,   11017,     -99,    4.48,     -99,   0.297,     -99,     -99,     -99,      75,     -99,     151,     -99,      75,     -99,     1.6,     -99,    8899,     -99,     141,     -99,   28.24,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4599,     -99,     -99,     -99,    1974,     -99,  0.2330,     -99,   394.7,     -99,   15422,     -99,   10909,     -99,    4.64,     -99,   0.298,     -99,     -99,     -99,      79,     -99,     157,     -99,      78,     -99,     1.7,     -99,    8716,     -99,     152,     -99,   27.64,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4715,     -99,     -99,     -99,    2034,     -99,  0.2318,     -99,   406.8,     -99,   13910,     -99,    9271,     -99,    3.59,     -99,   0.339,     -99,     -99,     -99,      82,     -99,     148,     -99,      66,     -99,     1.7,     -99,    7142,     -99,     144,     -99,   28.47,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5672,     -99,     -99,     -99,    2443,     -99,  0.2322,     -99,   488.6,     -99,   17619,     -99,   12038,     -99,    4.86,     -99,   0.322,     -99,     -99,     -99,      96,     -99,     174,     -99,      78,     -99,     1.7,     -99,    9419,     -99,     163,     -99,   28.65,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4166,     -99,     -99,     -99,    1788,     -99,  0.2330,     -99,   357.6,     -99,   14872,     -99,   10793,     -99,    4.57,     -99,   0.280,     -99,     -99,     -99,      72,     -99,     152,     -99,      80,     -99,     1.7,     -99,    8894,     -99,     147,     -99,   27.52,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5174,     -99,     -99,     -99,    2296,     -99,  0.2254,     -99,   459.2,     -99,   16112,     -99,   11023,     -99,    4.42,     -99,   0.321,     -99,     -99,     -99,      81,     -99,     151,     -99,      70,     -99,     1.6,     -99,    8595,     -99,     140,     -99,   28.31,     -99,       5,     -99
