RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    3163,     -99,     -99,     -99,    1318,     -99,  0.2400,     -99,   263.6,     -99,   11735,     -99,    8648,     -99,    3.80,     -99,   0.270,     -99,     -99,     -99,      54,     -99,     123,     -99,      69,     -99,     1.7,     -99,    7562,     -99,     126,     -99,   28.43,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4562,     -99,     -99,     -99,    1907,     -99,  0.2392,     -99,   381.4,     -99,   14135,     -99,    9652,     -99,    3.90,     -99,   0.323,     -99,     -99,     -99,      69,     -99,     132,     -99,      63,     -99,     1.5,     -99,    7728,     -99,     118,     -99,   28.40,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4272,     -99,     -99,     -99,    1885,     -99,  0.2266,     -99,   377.0,     -99,   13886,     -99,    9695,     -99,    3.92,     -99,   0.308,     -99,     -99,     -99,      67,     -99,     133,     -99,      66,     -99,     1.6,     -99,    7817,     -99,     118,     -99,   28.27,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     107,     -99,    2789,     -99,     -99,     -99,    1213,     -99,  0.2300,     -99,   242.5,     -99,    6616,     -99,    3849,     -99,    1.19,     -99,   0.422,     -99,     -99,     -99,      48,     -99,      74,     -99,      26,     -99,     1.7,     -99,    2615,     -99,      55,     -99,   27.80,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4929,     -99,     -99,     -99,    2055,     -99,  0.2399,     -99,   411.0,     -99,   13746,     -99,    8885,     -99,    4.01,     -99,   0.359,     -99,     -99,     -99,      81,     -99,     130,     -99,      49,     -99,     1.6,     -99,    6707,     -99,     123,     -99,   27.36,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    2863,     -99,     -99,     -99,    1286,     -99,  0.2226,     -99,   257.2,     -99,   11213,     -99,    8425,     -99,    3.94,     -99,   0.255,     -99,     -99,     -99,      50,     -99,     118,     -99,      68,     -99,     1.7,     -99,    7354,     -99,     120,     -99,   27.68,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    5151,     -99,     -99,     -99,    2202,     -99,  0.2339,     -99,   440.5,     -99,   15344,     -99,   10268,     -99,    4.08,     -99,   0.336,     -99,     -99,     -99,      80,     -99,     140,     -99,      59,     -99,     1.6,     -99,    7922,     -99,     128,     -99,   27.00,     -99,       6,     -99
8,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3615,     -99,     -99,     -99,    1698,     -99,  0.2129,     -99,   339.5,     -99,   10302,     -99,    6738,     -99,    2.48,     -99,   0.351,     -99,     -99,     -99,      63,     -99,     111,     -99,      47,     -99,     1.8,     -99,    4968,     -99,     106,     -99,   27.97,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4506,     -99,     -99,     -99,    1878,     -99,  0.2400,     -99,   375.6,     -99,   13785,     -99,    9352,     -99,    3.77,     -99,   0.327,     -99,     -99,     -99,      70,     -99,     132,     -99,      62,     -99,     1.6,     -99,    7449,     -99,     114,     -99,   28.36,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     -99,     -99,    3817,     -99,     -99,     -99,    1949,     -99,  0.1958,     -99,   389.8,     -99,   13777,     -99,   10040,     -99,    3.92,     -99,   0.277,     -99,     -99,     -99,      61,     -99,     134,     -99,      73,     -99,     1.6,     -99,    8064,     -99,     123,     -99,   28.19,     -99,       5,     -99
