RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     152,     -99,    7556,     -99,     -99,     -99,    2740,     -99,  0.2757,     -99,   548.1,     -99,   20397,     -99,   12930,     -99,    5.04,     -99,   0.370,     -99,     -99,     -99,     122,     -99,     191,     -99,      69,     -99,     1.6,     -99,    9894,     -99,     191,     -99,   27.21,     -99,      14,     -99
2,USMZ8001,SN,1,1,MZ,98,     -99,     -99,     -99,     -99,     -99,     156,     -99,    6158,     -99,     -99,     -99,    2761,     -99,  0.2230,     -99,   552.2,     -99,   19285,     -99,   13220,     -99,    5.13,     -99,   0.319,     -99,     -99,     -99,     105,     -99,     188,     -99,      84,     -99,     1.7,     -99,   10601,     -99,     191,     -99,   28.45,     -99,      22,     -99
3,USMZ8001,SN,1,1,MZ,79,     -99,     -99,     -99,     -99,     -99,     128,     -99,     307,     -99,     -99,     -99,     281,     -99,  0.1095,     -99,    63.7,     -99,    5373,     -99,    5131,     -99,    3.56,     -99,   0.057,     -99,     -99,     -99,       6,     -99,     132,     -99,     125,     -99,     1.8,     -99,    5341,     -99,     132,     -99,   26.42,     -99,      13,     -99
4,USMZ8001,SN,1,1,MZ,89,     -99,     -99,     -99,     -99,     -99,     150,     -99,    5560,     -99,     -99,     -99,    2583,     -99,  0.2153,     -99,   516.5,     -99,   19011,     -99,   13542,     -99,    4.93,     -99,   0.292,     -99,     -99,     -99,      97,     -99,     175,     -99,      78,     -99,     1.7,     -99,    9813,     -99,     181,     -99,   27.45,     -99,      14,     -99
5,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     160,     -99,    8604,     -99,     -99,     -99,    2839,     -99,  0.3031,     -99,   567.8,     -99,   22176,     -99,   13661,     -99,    4.92,     -99,   0.388,     -99,     -99,     -99,     125,     -99,     180,     -99,      55,     -99,     1.5,     -99,    9819,     -99,     186,     -99,   26.90,     -99,      14,     -99
6,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     156,     -99,    8097,     -99,     -99,     -99,    2718,     -99,  0.2979,     -99,   543.6,     -99,   20873,     -99,   12861,     -99,    4.91,     -99,   0.388,     -99,     -99,     -99,     129,     -99,     193,     -99,      64,     -99,     1.6,     -99,    9517,     -99,     187,     -99,   26.74,     -99,      15,     -99
7,USMZ8001,SN,1,1,MZ,88,     -99,     -99,     -99,     -99,     -99,     145,     -99,    6468,     -99,     -99,     -99,    2508,     -99,  0.2579,     -99,   501.6,     -99,   15264,     -99,    8857,     -99,    2.59,     -99,   0.424,     -99,     -99,     -99,     111,     -99,     168,     -99,      57,     -99,     1.7,     -99,    5981,     -99,     117,     -99,   26.82,     -99,       9,     -99
8,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     153,     -99,    7583,     -99,     -99,     -99,    2968,     -99,  0.2555,     -99,   593.6,     -99,   20348,     -99,   12854,     -99,    5.04,     -99,   0.373,     -99,     -99,     -99,     112,     -99,     175,     -99,      63,     -99,     1.5,     -99,    9883,     -99,     177,     -99,   27.36,     -99,      10,     -99
9,USMZ8001,SN,1,1,MZ,80,     -99,     -99,     -99,     -99,     -99,     132,     -99,    2355,     -99,     -99,     -99,    1368,     -99,  0.1722,     -99,   273.5,     -99,   10573,     -99,    8295,     -99,    3.99,     -99,   0.223,     -99,     -99,     -99,      42,     -99,     162,     -99,     119,     -99,     1.8,     -99,    7282,     -99,     162,     -99,   28.50,     -99,      14,     -99
10,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     154,     -99,    9114,     -99,     -99,     -99,    3100,     -99,  0.2940,     -99,   620.0,     -99,   23175,     -99,   14148,     -99,    4.91,     -99,   0.393,     -99,     -99,     -99,     131,     -99,     187,     -99,      56,     -99,     1.4,     -99,    9556,     -99,     178,     -99,   26.78,     -99,      13,     -99
