RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    3564,     -99,     -99,     -99,    1486,     -99,  0.2398,     -99,   297.2,     -99,   12547,     -99,    9060,     -99,    4.15,     -99,   0.284,     -99,     -99,     -99,      60,     -99,     128,     -99,      68,     -99,     1.7,     -99,    7726,     -99,     125,     -99,   27.74,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4511,     -99,     -99,     -99,    1884,     -99,  0.2394,     -99,   376.8,     -99,   14009,     -99,    9575,     -99,    3.91,     -99,   0.322,     -99,     -99,     -99,      67,     -99,     129,     -99,      62,     -99,     1.5,     -99,    7662,     -99,     116,     -99,   28.21,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    3680,     -99,     -99,     -99,    1620,     -99,  0.2272,     -99,   324.0,     -99,   13093,     -99,    9494,     -99,    3.96,     -99,   0.281,     -99,     -99,     -99,      59,     -99,     129,     -99,      69,     -99,     1.6,     -99,    7986,     -99,     116,     -99,   28.25,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3052,     -99,     -99,     -99,    1361,     -99,  0.2243,     -99,   272.2,     -99,    7486,     -99,    4463,     -99,    1.26,     -99,   0.408,     -99,     -99,     -99,      53,     -99,      83,     -99,      30,     -99,     1.7,     -99,    3042,     -99,      63,     -99,   28.67,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    3398,     -99,     -99,     -99,    1417,     -99,  0.2398,     -99,   283.3,     -99,   12260,     -99,    8943,     -99,    4.25,     -99,   0.277,     -99,     -99,     -99,      59,     -99,     129,     -99,      71,     -99,     1.7,     -99,    7724,     -99,     132,     -99,   28.41,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3751,     -99,     -99,     -99,    1744,     -99,  0.2151,     -99,   348.9,     -99,   12428,     -99,    8751,     -99,    3.61,     -99,   0.302,     -99,     -99,     -99,      62,     -99,     123,     -99,      61,     -99,     1.7,     -99,    7036,     -99,     115,     -99,   27.88,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5220,     -99,     -99,     -99,    2125,     -99,  0.2457,     -99,   425.0,     -99,   15344,     -99,   10198,     -99,    4.18,     -99,   0.340,     -99,     -99,     -99,      82,     -99,     142,     -99,      60,     -99,     1.6,     -99,    7959,     -99,     131,     -99,   26.93,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3602,     -99,     -99,     -99,    1688,     -99,  0.2134,     -99,   337.5,     -99,   11915,     -99,    8379,     -99,    3.35,     -99,   0.302,     -99,     -99,     -99,      63,     -99,     122,     -99,      59,     -99,     1.7,     -99,    6704,     -99,     118,     -99,   28.90,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4250,     -99,     -99,     -99,    1771,     -99,  0.2400,     -99,   354.1,     -99,   13519,     -99,    9342,     -99,    3.80,     -99,   0.314,     -99,     -99,     -99,      69,     -99,     132,     -99,      64,     -99,     1.6,     -99,    7590,     -99,     116,     -99,   28.22,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4317,     -99,     -99,     -99,    2062,     -99,  0.2093,     -99,   412.5,     -99,   14407,     -99,   10171,     -99,    4.00,     -99,   0.300,     -99,     -99,     -99,      65,     -99,     131,     -99,      67,     -99,     1.5,     -99,    7913,     -99,     118,     -99,   28.65,     -99,       5,     -99
