RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,76,     -99,     -99,     -99,     -99,     -99,     146,     -99,    4044,     -99,     -99,     -99,    1221,     -99,  0.3314,     -99,   244.1,     -99,   13031,     -99,    9062,     -99,    3.51,     -99,   0.310,     -99,     -99,     -99,      49,     -99,     102,     -99,      53,     -99,     1.2,     -99,    7278,     -99,      95,     -99,   26.78,     -99,       6,     -99
2,USMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     142,     -99,    4985,     -99,     -99,     -99,    1595,     -99,  0.3125,     -99,   319.0,     -99,   15129,     -99,   10225,     -99,    3.98,     -99,   0.329,     -99,     -99,     -99,      66,     -99,     126,     -99,      60,     -99,     1.3,     -99,    8050,     -99,     116,     -99,   27.04,     -99,       6,     -99
3,USMZ8001,SN,1,1,MZ,75,     -99,     -99,     -99,     -99,     -99,     142,     -99,    4906,     -99,     -99,     -99,    1567,     -99,  0.3131,     -99,   313.4,     -99,   14794,     -99,    9968,     -99,    3.82,     -99,   0.332,     -99,     -99,     -99,      58,     -99,     112,     -99,      54,     -99,     1.2,     -99,    7753,     -99,     106,     -99,   27.06,     -99,       6,     -99
4,USMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     142,     -99,    5004,     -99,     -99,     -99,    1602,     -99,  0.3124,     -99,   320.3,     -99,   15242,     -99,   10320,     -99,    4.05,     -99,   0.328,     -99,     -99,     -99,      67,     -99,     129,     -99,      62,     -99,     1.3,     -99,    8189,     -99,     118,     -99,   26.79,     -99,       6,     -99
5,USMZ8001,SN,1,1,MZ,75,     -99,     -99,     -99,     -99,     -99,     142,     -99,    3395,     -99,     -99,     -99,    1104,     -99,  0.3074,     -99,   220.9,     -99,   12256,     -99,    8939,     -99,    3.52,     -99,   0.277,     -99,     -99,     -99,      43,     -99,     101,     -99,      58,     -99,     1.3,     -99,    7446,     -99,      94,     -99,   26.95,     -99,       7,     -99
6,USMZ8001,SN,1,1,MZ,75,     -99,     -99,     -99,     -99,     -99,     140,     -99,    3627,     -99,     -99,     -99,    1180,     -99,  0.3073,     -99,   236.0,     -99,   12354,     -99,    8802,     -99,    3.46,     -99,   0.294,     -99,     -99,     -99,      46,     -99,     102,     -99,      56,     -99,     1.3,     -99,    7256,     -99,      93,     -99,   27.24,     -99,       6,     -99
7,USMZ8001,SN,1,1,MZ,71,     -99,     -99,     -99,     -99,     -99,     137,     -99,    5832,     -99,     -99,     -99,    1906,     -99,  0.3060,     -99,   381.2,     -99,   15255,     -99,    9495,     -99,    3.50,     -99,   0.382,     -99,     -99,     -99,      90,     -99,     137,     -99,      47,     -99,     1.5,     -99,    7135,     -99,     128,     -99,   26.88,     -99,       6,     -99
8,USMZ8001,SN,1,1,MZ,70,     -99,     -99,     -99,     -99,     -99,     139,     -99,    4437,     -99,     -99,     -99,    1395,     -99,  0.3180,     -99,   279.1,     -99,   13863,     -99,    9502,     -99,    3.97,     -99,   0.320,     -99,     -99,     -99,      66,     -99,     124,     -99,      58,     -99,     1.5,     -99,    7919,     -99,     118,     -99,   26.24,     -99,       6,     -99
9,USMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     141,     -99,    4678,     -99,     -99,     -99,    1492,     -99,  0.3134,     -99,   298.5,     -99,   14511,     -99,    9912,     -99,    3.77,     -99,   0.322,     -99,     -99,     -99,      55,     -99,     112,     -99,      57,     -99,     1.2,     -99,    7691,     -99,     102,     -99,   26.73,     -99,       6,     -99
10,USMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     -99,     -99,    2894,     -99,     -99,     -99,    1329,     -99,  0.2177,     -99,   265.9,     -99,   11996,     -99,    9176,     -99,    3.45,     -99,   0.241,     -99,     -99,     -99,      34,     -99,     101,     -99,      66,     -99,     1.2,     -99,    7149,     -99,      92,     -99,   26.94,     -99,       6,     -99
