RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4262,     -99,     -99,     -99,    1779,     -99,  0.2396,     -99,   355.8,     -99,   14768,     -99,   10592,     -99,    4.50,     -99,   0.289,     -99,     -99,     -99,      67,     -99,     143,     -99,      76,     -99,     1.6,     -99,    8895,     -99,     136,     -99,   27.76,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4367,     -99,     -99,     -99,    1874,     -99,  0.2330,     -99,   374.8,     -99,   13994,     -99,    9699,     -99,    3.58,     -99,   0.312,     -99,     -99,     -99,      70,     -99,     133,     -99,      63,     -99,     1.6,     -99,    7572,     -99,     122,     -99,   28.65,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     113,     -99,    3583,     -99,     -99,     -99,    1491,     -99,  0.2404,     -99,   298.1,     -99,   12546,     -99,    9039,     -99,    3.69,     -99,   0.286,     -99,     -99,     -99,      54,     -99,     118,     -99,      64,     -99,     1.5,     -99,    7553,     -99,     106,     -99,   28.12,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3661,     -99,     -99,     -99,    1577,     -99,  0.2321,     -99,   315.5,     -99,    9982,     -99,    6373,     -99,    2.06,     -99,   0.367,     -99,     -99,     -99,      64,     -99,     109,     -99,      46,     -99,     1.7,     -99,    4753,     -99,      98,     -99,   27.62,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4263,     -99,     -99,     -99,    1831,     -99,  0.2328,     -99,   366.3,     -99,   15206,     -99,   11033,     -99,    4.52,     -99,   0.280,     -99,     -99,     -99,      71,     -99,     150,     -99,      79,     -99,     1.7,     -99,    9077,     -99,     144,     -99,   28.57,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4301,     -99,     -99,     -99,    1854,     -99,  0.2320,     -99,   370.8,     -99,   14759,     -99,   10542,     -99,    4.65,     -99,   0.291,     -99,     -99,     -99,      74,     -99,     155,     -99,      81,     -99,     1.7,     -99,    8720,     -99,     151,     -99,   27.95,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5403,     -99,     -99,     -99,    2257,     -99,  0.2394,     -99,   451.4,     -99,   16219,     -99,   10896,     -99,    4.66,     -99,   0.333,     -99,     -99,     -99,      91,     -99,     158,     -99,      66,     -99,     1.7,     -99,    8504,     -99,     152,     -99,   26.72,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3837,     -99,     -99,     -99,    1719,     -99,  0.2232,     -99,   343.8,     -99,   13451,     -99,    9692,     -99,    4.06,     -99,   0.285,     -99,     -99,     -99,      67,     -99,     135,     -99,      68,     -99,     1.7,     -99,    7842,     -99,     137,     -99,   28.08,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3623,     -99,     -99,     -99,    1554,     -99,  0.2331,     -99,   310.9,     -99,   13702,     -99,   10160,     -99,    4.53,     -99,   0.264,     -99,     -99,     -99,      63,     -99,     146,     -99,      83,     -99,     1.7,     -99,    8755,     -99,     149,     -99,   27.90,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    3868,     -99,     -99,     -99,    1737,     -99,  0.2227,     -99,   347.4,     -99,   14046,     -99,   10261,     -99,    4.19,     -99,   0.275,     -99,     -99,     -99,      58,     -99,     133,     -99,      76,     -99,     1.5,     -99,    8349,     -99,     122,     -99,   28.23,     -99,       5,     -99
